GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,1,eb09ea40-bfb7-11ee-8a85-53e7395ad0f0,c4e0a374-009e-4d5c-a5d5-7399ec4701a5,2024-01-30,15:38:31.21,2024-01-30,21:38:31.21,2024-01-30T15:38:31.2120000-06:00,2024-01-30T21:38:31.2120000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,85.80276,56.40661,145.60356,32.34204,77.72586,-54.99284,138.41488,-42.13531,260.209,-131.13827,301.72685,-6.24289,242.42109,119.70575
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,2,fe8abe50-bfb7-11ee-8a85-53e7395ad0f0,0db894a5-5938-40a4-9a33-efa4688d4cc1,2024-01-30,15:39:03.90,2024-01-30,21:39:03.90,2024-01-30T15:39:03.9060000-06:00,2024-01-30T21:39:03.9060000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,86.81637,56.30656,146.84917,31.20503,81.96527,-59.57563,136.38245,-40.86202,259.58677,-130.17266,305.96507,-4.87569,233.84769,125.39254
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,3,0736e5b0-bfb8-11ee-8a85-53e7395ad0f0,0d6db715-aa59-481c-b5d7-ca142c631e42,2024-01-30,15:39:18.42,2024-01-30,21:39:18.42,2024-01-30T15:39:18.4220000-06:00,2024-01-30T21:39:18.4220000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,84.83549,54.43743,147.83336,31.12378,83.54232,-61.4848,133.50184,-44.32268,256.6174,-127.53698,306.54154,-5.1261,231.09712,123.21301
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,4,107736c0-bfb8-11ee-8a85-53e7395ad0f0,e8d4ccf3-994d-40f7-8e48-121318699cc2,2024-01-30,15:39:33.97,2024-01-30,21:39:33.97,2024-01-30T15:39:33.9740000-06:00,2024-01-30T21:39:33.9740000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,87.72169,57.8174,148.5737,32.76666,84.12608,-61.94607,137.69461,-42.06731,258.71367,-127.73552,307.81477,-3.93424,231.21409,123.38444
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,5,1e4b40c0-bfb8-11ee-8a85-53e7395ad0f0,c1808fce-6ab8-416b-814b-442f922b12ad,2024-01-30,15:39:57.18,2024-01-30,21:39:57.18,2024-01-30T15:39:57.1860000-06:00,2024-01-30T21:39:57.1860000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,91.00949,60.71859,148.5232,32.75184,96.56368,-63.73173,137.40967,-42.69208,259.93741,-128.89264,305.39752,-5.56657,233.38419,122.26439
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,6,28718500-bfb8-11ee-8a85-53e7395ad0f0,984d887c-a207-4474-a658-498aa83bee11,2024-01-30,15:40:14.23,2024-01-30,21:40:14.23,2024-01-30T15:40:14.2320000-06:00,2024-01-30T21:40:14.2320000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,91.12815,61.94838,151.55786,26.67319,96.95086,-63.45837,138.64991,-42.00252,257.27644,-127.46313,303.44054,-2.41607,233.43116,122.91544
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,7,3c0767b0-bfb8-11ee-8a85-53e7395ad0f0,74384ccd-42a8-4a69-a05e-cd89373e68ee,2024-01-30,15:40:47.09,2024-01-30,21:40:47.09,2024-01-30T15:40:47.0900000-06:00,2024-01-30T21:40:47.0900000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,92.78113,71.61441,144.63826,43.89709,107.99532,-53.74057,144.81485,-18.44849,252.6799,-136.91053,312.59116,-14.70141,235.79764,127.96495
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,8,44da50f0-bfb8-11ee-8a85-53e7395ad0f0,799ded62-7ba6-4943-af30-4d0060256a67,2024-01-30,15:41:01.93,2024-01-30,21:41:01.93,2024-01-30T15:41:01.9340000-06:00,2024-01-30T21:41:01.9340000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,94.71521,72.9243,143.68245,43.53615,100.28168,-55.59411,147.70562,-22.68614,253.37085,-134.19214,308.80287,-12.48397,236.01475,129.33256
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,9,5a508c60-bfb8-11ee-8a85-53e7395ad0f0,88fa70ac-29ae-4f4f-8832-7d539b52ce26,2024-01-30,15:41:37.92,2024-01-30,21:41:37.92,2024-01-30T15:41:37.9230000-06:00,2024-01-30T21:41:37.9230000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,93.83889,71.93445,143.13595,44.31133,103.80207,-57.30092,149.19217,-19.84727,251.79654,-133.82341,308.39787,-14.01996,235.75118,128.91647
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,10,62c290f0-bfb8-11ee-8a85-53e7395ad0f0,de9866c2-eb59-4774-8ff9-07bf989834d7,2024-01-30,15:41:52.09,2024-01-30,21:41:52.09,2024-01-30T15:41:52.0900000-06:00,2024-01-30T21:41:52.0900000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,94.38643,73.9221,142.85578,45.05216,105.09084,-57.9423,148.96656,-19.76399,253.04617,-135.16778,311.54512,-15.41158,237.14157,129.30356
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,11,bf1e3660-bfb8-11ee-8a85-53e7395ad0f0,20131216-6032-4fad-b7f0-ea713111ba01,2024-01-30,15:44:27.00,2024-01-30,21:44:27.00,2024-01-30T15:44:27.0023044-06:00,2024-01-30T21:44:27.0023044Z,AUB_TIG,AUB_PRC,FoulBall,Undefined,NoShift,102.0938,59.69264,142.13996,37.90659,73.78971,-56.97168,142.29658,-41.66066,257.03428,-129.39236,290.13965,-1.08289,257.55016,126.81367
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,12,d1dfb210-bfb8-11ee-8a85-53e7395ad0f0,99b95aaa-8d04-4226-be6c-5abca1136a8c,2024-01-30,15:44:58.41,2024-01-30,21:44:58.41,2024-01-30T15:44:58.4135044-06:00,2024-01-30T21:44:58.4135044Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,95.44444,62.4563,141.03096,41.9927,85.021,-66.69752,140.6766,-41.11467,256.47471,-127.49812,292.59643,-1.67239,251.49655,130.2682
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,13,df858020-bfb8-11ee-8a85-53e7395ad0f0,233f3480-32b4-4a6c-8785-42727afba677,2024-01-30,15:45:21.34,2024-01-30,21:45:21.34,2024-01-30T15:45:21.3498756-06:00,2024-01-30T21:45:21.3498756Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,94.98801,64.00103,140.09796,41.40833,75.64604,-58.94456,140.97262,-41.44223,254.65475,-127.38889,289.87113,-2.60203,250.10597,129.93041
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,14,ec4e34a0-bfb8-11ee-8a85-53e7395ad0f0,4bcf0dab-0fec-4022-9b1d-815f39540f52,2024-01-30,15:45:42.78,2024-01-30,21:45:42.78,2024-01-30T15:45:42.7864964-06:00,2024-01-30T21:45:42.7864964Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,95.58468,62.07076,142.0936,40.93391,79.31795,-63.24047,142.00996,-39.267,255.50087,-128.01634,291.07009,-2.0459,250.15565,129.22653
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,15,f5a82830-bfb8-11ee-8a85-53e7395ad0f0,6a026856-15ff-4ddb-818a-bd129d414fea,2024-01-30,15:45:58.51,2024-01-30,21:45:58.51,2024-01-30T15:45:58.5109380-06:00,2024-01-30T21:45:58.5109380Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,97.42594,61.78476,141.4139,40.82552,82.96098,-66.74827,140.30584,-36.83089,256.28119,-128.18727,293.09033,-2.2487,251.52248,130.37429
ab3888c7-6ed4-4516-8df0-9d2b43a76dbe,16,0c7f5330-bfb9-11ee-8a85-53e7395ad0f0,a2714f16-4ae3-4b7a-abb7-bded87b434cf,2024-01-30,15:46:36.79,2024-01-30,21:46:36.79,2024-01-30T15:46:36.7918468-06:00,2024-01-30T21:46:36.7918468Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,64.32878,59.63692,138.42467,30.93805,67.54478,-44.54941,132.87949,-26.00276,251.93852,-128.35729,293.33351,-5.27619,252.64646,131.09027
