GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,1,2cccccd0-c46e-11ee-b18b-8b48584baa61,035007bb-bcb0-4ffd-a068-81a6cd5bc1b5,2024-02-05,15:33:15.55,2024-02-05,21:33:15.55,2024-02-05T15:33:15.5540000-06:00,2024-02-05T21:33:15.5540000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,81.46147,50.4568,147.51193,34.5225,95.78551,-66.39202,139.51767,-43.09079,257.42568,-125.85975,290.01045,-2.6878,248.9865,128.16321
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,2,36267240-c46e-11ee-b18b-8b48584baa61,a697ff11-fdc3-41cc-af1e-7d75b6103ec9,2024-02-05,15:33:31.22,2024-02-05,21:33:31.22,2024-02-05T15:33:31.2240000-06:00,2024-02-05T21:33:31.2240000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,82.3284,50.94906,148.69745,32.71066,97.16746,-67.44741,139.45467,-41.42017,255.93236,-126.1468,285.25402,-3.42428,248.21103,128.05318
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,3,3fe06020-c46e-11ee-b18b-8b48584baa61,5987587d-0dd1-4c71-aaf3-3a1fd934048a,2024-02-05,15:33:47.54,2024-02-05,21:33:47.54,2024-02-05T15:33:47.5440000-06:00,2024-02-05T21:33:47.5440000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,82.29832,51.82684,148.36879,32.64855,98.39017,-68.05076,140.40648,-42.9574,258.66752,-129.00678,287.65081,-3.49157,247.1011,129.12117
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,4,4d2c4e60-c46e-11ee-b18b-8b48584baa61,dfe37abe-394d-49fa-955d-930903abea30,2024-02-05,15:34:09.90,2024-02-05,21:34:09.90,2024-02-05T15:34:09.9030000-06:00,2024-02-05T21:34:09.9030000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,82.70347,52.50122,149.52872,32.48405,100.14511,-71.02372,139.47478,-45.22132,258.20682,-128.23617,287.7026,-2.58865,245.10291,130.01759
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,5,63e0d630-c46e-11ee-b18b-8b48584baa61,12fb57f9-6c18-4c11-842e-e24ab7495cff,2024-02-05,15:34:47.99,2024-02-05,21:34:47.99,2024-02-05T15:34:47.9910000-06:00,2024-02-05T21:34:47.9910000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,85.48933,55.09464,149.08111,31.70881,109.64793,-67.11352,145.29836,-39.85341,260.21721,-130.38046,291.9851,-2.5027,249.82389,131.38178
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,6,758b63a0-c46e-11ee-b18b-8b48584baa61,27826180-ae0c-4154-8a8a-6a8b0145d6ff,2024-02-05,15:35:17.59,2024-02-05,21:35:17.59,2024-02-05T15:35:17.5940000-06:00,2024-02-05T21:35:17.5940000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,86.44787,56.58221,148.48915,32.20789,108.46131,-67.7049,143.50568,-36.81189,261.06527,-130.39152,290.22161,-3.13698,251.1198,134.43386
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,7,87a75080-c46e-11ee-b18b-8b48584baa61,ac502a65-4b5f-4a71-b277-4c94524f8e63,2024-02-05,15:35:47.93,2024-02-05,21:35:47.93,2024-02-05T15:35:47.9350000-06:00,2024-02-05T21:35:47.9350000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,86.34838,57.94781,148.57178,32.90132,105.41839,-69.2994,140.91499,-41.85668,262.25695,-130.69467,288.97773,-3.58419,250.27672,134.67203
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,8,98d18a60-c46e-11ee-b18b-8b48584baa61,4fa9bee3-f47a-4e75-9171-bbc127dc4e37,2024-02-05,15:36:16.76,2024-02-05,21:36:16.76,2024-02-05T15:36:16.7620000-06:00,2024-02-05T21:36:16.7620000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,89.91463,58.55305,148.71297,32.04156,96.70395,-76.18757,137.77807,-45.29508,254.51939,-131.59861,290.71785,-3.31632,253.11574,137.3367
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,9,b26675d0-c46e-11ee-b18b-8b48584baa61,e0f472b7-8a59-46c2-8365-3f0b774bd5fe,2024-02-05,15:36:59.70,2024-02-05,21:36:59.70,2024-02-05T15:36:59.7020000-06:00,2024-02-05T21:36:59.7020000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,93.59157,82.469,164.06199,76.6824,119.54091,-56.09998,,,267.55,-126.7833,309.19815,8.81513,259.77159,139.27027
342ba1f9-64e4-45fe-aa3e-2e3e742b5ce5,10,be905240-c46e-11ee-b18b-8b48584baa61,d17e9754-6176-40b8-8e70-1e98d991b431,2024-02-05,15:37:20.14,2024-02-05,21:37:20.14,2024-02-05T15:37:20.1480000-06:00,2024-02-05T21:37:20.1480000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,RightInfieldShift,93.2386,83.2898,159.26942,80.11539,139.58366,-47.41145,150.02126,16.98297,268.21459,-124.0167,311.02578,8.07623,257.67132,138.5508
