GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
d558ed9b-96e3-433b-b54b-04ed596b2d9d,1,71037590-b96d-11ee-ab46-77e9aaf24aab,1629ba92-24fe-4704-83ed-16e00fb02454,2024-01-22,15:30:14.47,2024-01-22,21:30:14.47,2024-01-22T15:30:14.4781778-06:00,2024-01-22T21:30:14.4781778Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,RightInfieldShift,,,,,93.57358,-33.12183,,,249.55451,-173.94473,,,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,2,7f28faf0-b96d-11ee-ab46-77e9aaf24aab,05dfae5c-18eb-4e0d-a41f-636cfff0332d,2024-01-22,15:30:38.21,2024-01-22,21:30:38.21,2024-01-22T15:30:38.2193618-06:00,2024-01-22T21:30:38.2193618Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,,,,,,,,,254.68668,-171.87804,,,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,3,903e9b60-b96d-11ee-ab46-77e9aaf24aab,ea85d054-cb1d-4f2a-a277-2b6194697fb4,2024-01-22,15:31:06.92,2024-01-22,21:31:06.92,2024-01-22T15:31:06.9253586-06:00,2024-01-22T21:31:06.9253586Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,RightInfieldShift,,,,,,,,,253.58344,-171.12743,,,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,4,99519ae0-b96d-11ee-ab46-77e9aaf24aab,a5f425ae-aa3b-4bde-bdb4-26a12a56d3b8,2024-01-22,15:31:22.14,2024-01-22,21:31:22.14,2024-01-22T15:31:22.1403602-06:00,2024-01-22T21:31:22.1403602Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,LeftInfieldShift,,,,,107.80673,-88.05855,,,255.10128,-172.1424,,,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,5,a1d32fd0-b96d-11ee-ab46-77e9aaf24aab,7475ad88-4b21-4831-bc40-df5caf5cc602,2024-01-22,15:31:36.40,2024-01-22,21:31:36.40,2024-01-22T15:31:36.4012498-06:00,2024-01-22T21:31:36.4012498Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,127.12971,-76.32384,,,244.09709,-157.54293,259.93596,-37.52058,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,6,abfdb9d0-b96d-11ee-ab46-77e9aaf24aab,e62c4dc0-7831-42b2-9b9c-1399509206e8,2024-01-22,15:31:53.37,2024-01-22,21:31:53.37,2024-01-22T15:31:53.3724626-06:00,2024-01-22T21:31:53.3724626Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,127.13006,-76.36337,,,255.39738,-163.80177,260.84022,-57.18303,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,7,bad18090-b96d-11ee-ab46-77e9aaf24aab,8979f724-4423-4c7c-abaa-0901cf6d9cd5,2024-01-22,15:32:18.37,2024-01-22,21:32:18.37,2024-01-22T15:32:18.3707602-06:00,2024-01-22T21:32:18.3707602Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,,,,,,,,,258.77095,-159.05525,,,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,8,c8ddffb0-b96d-11ee-ab46-77e9aaf24aab,42399e54-cbd3-48f8-b68f-53af5e767670,2024-01-22,15:32:41.86,2024-01-22,21:32:41.86,2024-01-22T15:32:41.8639826-06:00,2024-01-22T21:32:41.8639826Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,LeftInfieldShift,,,,,,,164.24259,-98.07016,257.10836,-170.63635,,,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,9,dbc775c0-b96d-11ee-ab46-77e9aaf24aab,4d37139d-ad4a-41d6-8e1c-f967555719eb,2024-01-22,15:33:13.61,2024-01-22,21:33:13.61,2024-01-22T15:33:13.6198610-06:00,2024-01-22T21:33:13.6198610Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,,,,,,,,,277.60231,-91.6266,,,,
d558ed9b-96e3-433b-b54b-04ed596b2d9d,10,f04e6f30-b96d-11ee-ab46-77e9aaf24aab,94d5c525-f182-4234-8b5e-e885a1f474e9,2024-01-22,15:33:48.03,2024-01-22,21:33:48.03,2024-01-22T15:33:48.0368594-06:00,2024-01-22T21:33:48.0368594Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,,,,,,,,,264.81739,-122.18481,,,,
