GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
b60b89b0-695d-42a4-bfa1-f960306a2ff8,1,0ba78500-c2d3-11ee-b34e-d93b32a75248,2f82e57c-b517-4cdc-9bf9-0180b3a47681,2024-02-03,14:30:16.59,2024-02-03,20:30:16.59,2024-02-03T14:30:16.5970000-06:00,2024-02-03T20:30:16.5970000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,82.10021,51.63541,148.12254,33.28065,75.83698,-48.95465,138.33576,-42.82018,261.33038,-131.80233,305.29067,-6.08578,252.48249,128.56351
b60b89b0-695d-42a4-bfa1-f960306a2ff8,2,14df2380-c2d3-11ee-b34e-d93b32a75248,9139613a-627c-47b7-a643-96077cd6d7d8,2024-02-03,14:30:32.11,2024-02-03,20:30:32.11,2024-02-03T14:30:32.1160000-06:00,2024-02-03T20:30:32.1160000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,85.87094,53.64397,148.50509,32.99233,75.34946,-48.80264,139.58412,-43.28272,259.7758,-130.62391,306.50152,-7.70227,250.69382,126.67575
b60b89b0-695d-42a4-bfa1-f960306a2ff8,3,299f7c70-c2d3-11ee-b34e-d93b32a75248,9939448d-6787-4224-8e94-e60b3f7c635c,2024-02-03,14:31:06.78,2024-02-03,20:31:06.78,2024-02-03T14:31:06.7840000-06:00,2024-02-03T20:31:06.7840000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,94.47572,78.71928,148.75025,44.04884,102.81504,-54.59116,148.00891,-12.78107,259.01191,-129.70764,304.35644,2.90724,255.24362,127.46848
b60b89b0-695d-42a4-bfa1-f960306a2ff8,4,374bda30-c2d3-11ee-b34e-d93b32a75248,22340a68-0eec-46d9-a5cf-7f5a2ee62aff,2024-02-03,14:31:29.84,2024-02-03,20:31:29.84,2024-02-03T14:31:29.8410000-06:00,2024-02-03T20:31:29.8410000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,93.99813,77.22649,147.54335,43.52664,107.10882,-57.33396,149.75692,-13.70445,257.50574,-128.94638,305.58204,3.46222,251.93006,126.27381
b60b89b0-695d-42a4-bfa1-f960306a2ff8,5,4c49ff70-c2d3-11ee-b34e-d93b32a75248,392bff42-0e52-4559-ad08-2430a37cd741,2024-02-03,14:32:05.14,2024-02-03,20:32:05.14,2024-02-03T14:32:05.1450000-06:00,2024-02-03T20:32:05.1450000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,90.40136,57.79378,148.36706,32.56497,94.19945,-71.82528,142.47664,-44.72211,261.20076,-130.02815,300.62886,-8.52275,250.45383,126.84015
b60b89b0-695d-42a4-bfa1-f960306a2ff8,6,59a83d30-c2d3-11ee-b34e-d93b32a75248,0ab62dd3-8a96-4d50-8462-d2d81260f144,2024-02-03,14:32:27.44,2024-02-03,20:32:27.44,2024-02-03T14:32:27.4470000-06:00,2024-02-03T20:32:27.4470000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,87.97911,55.54255,148.81534,34.15464,97.98274,-70.28717,141.41491,-40.19538,258.3198,-129.15589,300.66784,-8.21622,250.4753,125.65657
b60b89b0-695d-42a4-bfa1-f960306a2ff8,7,66b833e0-c2d3-11ee-b34e-d93b32a75248,f6bc08dc-68c5-4a06-9345-b0da282a10b3,2024-02-03,14:32:49.41,2024-02-03,20:32:49.41,2024-02-03T14:32:49.4180000-06:00,2024-02-03T20:32:49.4180000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,95.44694,59.81453,147.08956,33.60841,97.39135,-69.4862,141.293,-43.30832,259.00442,-128.34583,302.27377,-7.46022,248.24609,124.28547
b60b89b0-695d-42a4-bfa1-f960306a2ff8,8,73c9b130-c2d3-11ee-b34e-d93b32a75248,21ed02bd-eb63-4fa1-affb-c542c442d965,2024-02-03,14:33:11.27,2024-02-03,20:33:11.27,2024-02-03T14:33:11.2770000-06:00,2024-02-03T20:33:11.2770000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,94.98481,58.97989,147.85794,33.49706,94.82323,-70.80954,141.81083,-41.19678,258.69518,-128.5075,304.05434,-7.70086,249.79753,124.59055
b60b89b0-695d-42a4-bfa1-f960306a2ff8,9,7ea73780-c2d3-11ee-b34e-d93b32a75248,42c5ac7f-b9b5-49cb-9727-94ff62375605,2024-02-03,14:33:29.58,2024-02-03,20:33:29.58,2024-02-03T14:33:29.5830000-06:00,2024-02-03T20:33:29.5830000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,94.17534,60.01882,148.01302,33.65781,94.81333,-71.47321,140.85619,-46.71318,260.15823,-129.45961,310.34496,-8.35654,247.96207,123.73053
b60b89b0-695d-42a4-bfa1-f960306a2ff8,10,ebab1590-c2d3-11ee-b34e-d93b32a75248,abd38cf5-0c2f-4e3d-bc09-751c805ffcb6,2024-02-03,14:36:32.52,2024-02-03,20:36:32.52,2024-02-03T14:36:32.5230000-06:00,2024-02-03T20:36:32.5230000Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,94.64604,78.38373,142.71842,47.02618,107.16167,-60.66333,146.80972,-29.06609,263.61538,-129.01658,297.45638,-2.0169,251.13425,131.02145
