GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
a9686ca0-ed29-47fe-a96c-621bc9c08575,1,8e020b80-0f25-11ef-b0c3-1b55416a7066,69430912-af99-4da4-b303-9a6f57132125,2024-05-10,18:32:17.90,2024-05-10,23:32:17.90,2024-05-10T18:32:17.9045974-05:00,2024-05-10T23:32:17.9045974Z,ARK_RAZ,MSU_BDG,StrikeSwinging,Undefined,NoShift,96.87749,62.88335,156.17577,32.41722,88.66269,-57.25943,150.74967,-43.46306,290.117,-124.86824,337.69128,35.9462,252.83441,148.95382,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,2,9698af10-0f25-11ef-b0c3-1b55416a7066,44accced-65a9-49f9-ab8f-fce26df1c2b3,2024-05-10,18:32:32.26,2024-05-10,23:32:32.26,2024-05-10T18:32:32.2666582-05:00,2024-05-10T23:32:32.2666582Z,ARK_RAZ,MSU_BDG,FoulBallNotFieldable,Undefined,NoShift,100.80861,66.9457,158.78318,31.11608,92.59098,-60.82818,151.3992,-43.06161,302.34627,-122.28411,336.16621,35.23769,249.87472,154.24779,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,3,a089b280-0f25-11ef-b0c3-1b55416a7066,59fc47f0-472c-4102-b9d6-95bc6e98ca87,2024-05-10,18:32:49.00,2024-05-10,23:32:49.00,2024-05-10T18:32:49.0032214-05:00,2024-05-10T23:32:49.0032214Z,ARK_RAZ,MSU_BDG,BallCalled,Undefined,NoShift,103.19181,66.3203,154.19961,36.31685,99.01164,-64.88254,151.86456,-44.07434,292.4574,-118.58955,335.05364,35.63978,248.99169,151.86779,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,4,a8902400-0f25-11ef-b0c3-1b55416a7066,5103ed7e-e377-4ae7-a066-85305bca6baa,2024-05-10,18:33:02.38,2024-05-10,23:33:02.38,2024-05-10T18:33:02.3819862-05:00,2024-05-10T23:33:02.3819862Z,ARK_RAZ,MSU_BDG,BallCalled,Undefined,NoShift,101.71783,66.25309,156.06361,36.35721,97.93429,-63.56689,152.01833,-43.93674,301.86095,-122.0737,334.20135,35.14705,247.82543,149.58701,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,5,b099f0e0-0f25-11ef-b0c3-1b55416a7066,131361de-f27b-4a60-835c-5c4b1e1d5ef2,2024-05-10,18:33:15.89,2024-05-10,23:33:15.89,2024-05-10T18:33:15.8910038-05:00,2024-05-10T23:33:15.8910038Z,ARK_RAZ,MSU_BDG,BallCalled,Undefined,NoShift,102.47623,67.90472,156.27537,37.15721,96.75615,-64.40588,152.00023,-43.74423,311.103,-125.68479,452.52551,-0.1029,245.05482,147.46654,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,6,b9636440-0f25-11ef-b0c3-1b55416a7066,128ff474-42e9-49c9-af16-19989e979b04,2024-05-10,18:33:30.67,2024-05-10,23:33:30.67,2024-05-10T18:33:30.6758230-05:00,2024-05-10T23:33:30.6758230Z,ARK_RAZ,MSU_BDG,FoulBallNotFieldable,Undefined,NoShift,101.9601,67.54525,155.91366,37.62679,97.79211,-64.35535,152.7319,-43.20243,303.61902,-119.66814,333.56468,35.16205,246.22992,144.54785,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,7,c4a26b80-0f25-11ef-b0c3-1b55416a7066,34675eba-3852-475d-9078-d7f085bbd83d,2024-05-10,18:33:49.48,2024-05-10,23:33:49.48,2024-05-10T18:33:49.4844502-05:00,2024-05-10T23:33:49.4844502Z,ARK_RAZ,MSU_BDG,BallCalled,Undefined,NoShift,100.9809,67.49736,153.74092,36.79191,94.98641,-65.41785,152.49933,-43.0938,306.3185,-120.10464,334.8528,35.3584,252.6848,143.07103,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,8,d77b66d0-0f25-11ef-b0c3-1b55416a7066,6847fb3b-0113-497b-9498-720c7bf0231f,2024-05-10,18:34:21.13,2024-05-10,23:34:21.13,2024-05-10T18:34:21.1381334-05:00,2024-05-10T23:34:21.1381334Z,ARK_RAZ,MSU_BDG,BallCalled,Undefined,NoShift,63.5595,60.44355,138.63407,28.94506,75.23298,-51.76909,138.7135,-35.14981,297.3169,-125.78317,337.99921,29.19534,251.97401,153.92547,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,9,e2bd5440-0f25-11ef-b0c3-1b55416a7066,86d4be42-0cf8-4fdd-8a2a-30ab49f9ac6d,2024-05-10,18:34:39.99,2024-05-10,23:34:39.99,2024-05-10T18:34:39.9989846-05:00,2024-05-10T23:34:39.9989846Z,ARK_RAZ,MSU_BDG,StrikeCalled,Undefined,NoShift,63.82796,60.10471,141.55737,28.59094,80.96228,-54.2941,137.63966,-35.19494,297.86834,-123.77106,340.70212,29.37566,246.34745,152.61347,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
a9686ca0-ed29-47fe-a96c-621bc9c08575,10,ecc1dfb0-0f25-11ef-b0c3-1b55416a7066,fa05c5c8-327d-4bf6-9d9b-414d57deffed,2024-05-10,18:34:56.82,2024-05-10,23:34:56.82,2024-05-10T18:34:56.8218198-05:00,2024-05-10T23:34:56.8218198Z,ARK_RAZ,MSU_BDG,BallCalled,Undefined,NoShift,63.54135,60.33851,143.81434,28.41983,85.37,-58.03011,136.47141,-35.35796,301.32635,-125.49266,341.55598,28.12737,248.21185,146.31625,"McLaughlin, Ben",808768,"Stovall, Peyton",696510,"Sprague-Lott, Jared",814445,"Aloy, Wehiwa",1000190012,"Jones, Jayson",702263,"Wilmsmeyer, Ty",688625,"Holt, Peyton",1000098750,true
