GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,1,65647ba0-b178-11ee-be0c-31c6704f7067,5915feda-7305-4184-80ce-f0fc02239867,2024-01-12,12:28:33.93,2024-01-12,18:28:33.93,2024-01-12T12:28:33.9346984-06:00,2024-01-12T18:28:33.9346984Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,2,6eea1310-b178-11ee-be0c-31c6704f7067,c9da3062-9325-44dc-91d9-881d524db990,2024-01-12,12:28:49.89,2024-01-12,18:28:49.89,2024-01-12T12:28:49.8903080-06:00,2024-01-12T18:28:49.8903080Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,3,77c3da20-b178-11ee-be0c-31c6704f7067,6f0454f5-0849-4900-bfe6-d147ad0f4b51,2024-01-12,12:29:04.75,2024-01-12,18:29:04.75,2024-01-12T12:29:04.7543848-06:00,2024-01-12T18:29:04.7543848Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,4,834d09c0-b178-11ee-be0c-31c6704f7067,4637ab66-fecf-4ba7-a509-7f41c5299e83,2024-01-12,12:29:24.05,2024-01-12,18:29:24.05,2024-01-12T12:29:24.0501288-06:00,2024-01-12T18:29:24.0501288Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,5,90ca6840-b178-11ee-be0c-31c6704f7067,91fe4cca-403f-49e0-89ed-2264b68c7d35,2024-01-12,12:29:46.72,2024-01-12,18:29:46.72,2024-01-12T12:29:46.7222568-06:00,2024-01-12T18:29:46.7222568Z,AUB_TIG,AUB_PRC,StrikeSwinging,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,6,a01c86c0-b178-11ee-be0c-31c6704f7067,e5e872bf-c7b4-4cfd-8a5b-4f0ea7f442e6,2024-01-12,12:30:12.42,2024-01-12,18:30:12.42,2024-01-12T12:30:12.4212776-06:00,2024-01-12T18:30:12.4212776Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,7,a77f3e30-b178-11ee-be0c-31c6704f7067,20cd6343-ad39-4f10-b7d3-afb199846bbf,2024-01-12,12:30:24.74,2024-01-12,18:30:24.74,2024-01-12T12:30:24.7407656-06:00,2024-01-12T18:30:24.7407656Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,8,b2ca2c50-b178-11ee-be0c-31c6704f7067,c478b90c-00d5-4a8b-956c-06a10438e270,2024-01-12,12:30:43.75,2024-01-12,18:30:43.75,2024-01-12T12:30:43.7592104-06:00,2024-01-12T18:30:43.7592104Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,9,c2b88ad0-b178-11ee-be0c-31c6704f7067,60003f9d-b3e7-4d98-a3f2-24bbd35a6560,2024-01-12,12:31:10.50,2024-01-12,18:31:10.50,2024-01-12T12:31:10.5018920-06:00,2024-01-12T18:31:10.5018920Z,AUB_TIG,AUB_PRC,InPlay,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,10,d2b56840-b178-11ee-be0c-31c6704f7067,746d217b-564f-40ee-b695-bf8bea14f308,2024-01-12,12:31:37.28,2024-01-12,18:31:37.28,2024-01-12T12:31:37.2830248-06:00,2024-01-12T18:31:37.2830248Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,,,,,,,,,,,,,,
d5ac5a10-7ef1-487c-a8bc-d3215de3ad03,11,decb4780-b178-11ee-be0c-31c6704f7067,c9c3b024-db85-4c7e-8fae-427999509edf,2024-01-12,12:31:57.56,2024-01-12,18:31:57.56,2024-01-12T12:31:57.5671848-06:00,2024-01-12T18:31:57.5671848Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,
