GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
06c31ac2-5755-4d99-afee-3366e382c1c4,1,de205420-c2d4-11ee-b34e-d93b32a75248,6b4d2b9b-da61-4443-8cd3-f4b5571d508c,2024-02-03,14:43:19.24,2024-02-03,20:43:19.24,2024-02-03T14:43:19.2410000-06:00,2024-02-03T20:43:19.2410000Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,95.14656,79.67844,159.70465,65.80002,120.9842,-48.97231,,,259.46711,-130.27074,306.59364,3.18033,257.0019,135.53352
06c31ac2-5755-4d99-afee-3366e382c1c4,2,e83fe1a0-c2d4-11ee-b34e-d93b32a75248,929f08b5-2f67-41b9-a1ce-844e841d7212,2024-02-03,14:43:36.10,2024-02-03,20:43:36.10,2024-02-03T14:43:36.1030000-06:00,2024-02-03T20:43:36.1030000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,95.49367,79.30439,160.24193,67.28777,,,140.64219,-43.17107,254.77096,-129.20277,307.56211,5.52806,254.58164,134.34799
06c31ac2-5755-4d99-afee-3366e382c1c4,3,f1f45140-c2d4-11ee-b34e-d93b32a75248,77285ffd-478a-4fbe-add0-149df7d625e0,2024-02-03,14:43:52.37,2024-02-03,20:43:52.37,2024-02-03T14:43:52.3770000-06:00,2024-02-03T20:43:52.3770000Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,RightInfieldShift,96.08203,79.4085,160.21375,72.58531,138.95674,-48.58111,150.9265,19.17722,257.16801,-130.0325,306.7917,5.65441,256.24696,134.44836
06c31ac2-5755-4d99-afee-3366e382c1c4,4,fd106730-c2d4-11ee-b34e-d93b32a75248,55ce6ef7-15b4-4fc6-8a6c-f053e944fd71,2024-02-03,14:44:11.16,2024-02-03,20:44:11.16,2024-02-03T14:44:11.1630000-06:00,2024-02-03T20:44:11.1630000Z,AUB_PRC,AUB_TIG,InPlay,Out,RightInfieldShift,94.97232,79.15046,157.85482,86.44527,140.69204,-48.80886,149.23341,27.85197,251.40753,-128.90653,310.7552,8.66707,257.72149,134.38557
06c31ac2-5755-4d99-afee-3366e382c1c4,5,13196cc0-c2d5-11ee-b34e-d93b32a75248,ef2e485a-8b61-45c5-b88e-219d59eac451,2024-02-03,14:44:48.08,2024-02-03,20:44:48.08,2024-02-03T14:44:48.0880000-06:00,2024-02-03T20:44:48.0880000Z,AUB_PRC,AUB_TIG,InPlay,Error,NoShift,89.10284,56.56904,148.43597,32.62928,100.37578,-72.67436,145.6829,-45.1344,261.98278,-132.37092,305.69109,6.41535,255.49277,128.84072
06c31ac2-5755-4d99-afee-3366e382c1c4,6,31ecf720-c2d5-11ee-b34e-d93b32a75248,6bdafbc0-8355-4b5e-aacb-f4f44d69a626,2024-02-03,14:45:39.75,2024-02-03,20:45:39.75,2024-02-03T14:45:39.7500000-06:00,2024-02-03T20:45:39.7500000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,64.25984,57.56067,137.25358,25.78359,102.12506,-61.28083,133.46558,-25.58561,256.23659,-126.06215,300.4351,-3.6427,245.89871,128.51649
06c31ac2-5755-4d99-afee-3366e382c1c4,7,3eae7fb0-c2d5-11ee-b34e-d93b32a75248,623a0916-9615-4525-ab04-3c25459dd1c1,2024-02-03,14:46:01.18,2024-02-03,20:46:01.18,2024-02-03T14:46:01.1880000-06:00,2024-02-03T20:46:01.1880000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,62.71758,58.24975,138.57946,25.03026,104.37125,-60.65887,133.83144,-24.26615,258.36067,-127.27073,301.4222,0.47396,246.12772,129.11836
06c31ac2-5755-4d99-afee-3366e382c1c4,8,563cc5b0-c2d5-11ee-b34e-d93b32a75248,4d769bf1-5f54-479a-9d63-1220654d9464,2024-02-03,14:46:40.73,2024-02-03,20:46:40.73,2024-02-03T14:46:40.7310000-06:00,2024-02-03T20:46:40.7310000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,65.51513,56.41421,139.59749,23.19486,98.0195,-75.08027,143.03648,-41.46613,259.25895,-128.49719,305.53257,-3.43885,247.27038,127.06731
06c31ac2-5755-4d99-afee-3366e382c1c4,9,aa4b7ac0-c2d5-11ee-b34e-d93b32a75248,8856d50a-526b-4bb6-b54d-c74eae3e0b65,2024-02-03,14:49:01.45,2024-02-03,20:49:01.45,2024-02-03T14:49:01.4500000-06:00,2024-02-03T20:49:01.4500000Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,92.3727,75.97665,140.84781,53.25689,132.42013,-51.75091,,,260.20056,-126.90911,292.77928,-3.51656,244.22584,129.21044
06c31ac2-5755-4d99-afee-3366e382c1c4,10,b2f5cd60-c2d5-11ee-b34e-d93b32a75248,b8254911-469d-4d28-8d9b-524c0fcf40fe,2024-02-03,14:49:16.27,2024-02-03,20:49:16.27,2024-02-03T14:49:16.2770000-06:00,2024-02-03T20:49:16.2770000Z,AUB_TIG,AUB_PRC,InPlay,Out,RightInfieldShift,84.74391,70.31487,140.97233,54.25707,136.98502,-52.26531,150.4844,5.54094,258.16491,-126.92455,297.75648,-3.14435,245.85581,129.85509
06c31ac2-5755-4d99-afee-3366e382c1c4,11,c6400110-c2d5-11ee-b34e-d93b32a75248,e864aaa4-d494-4af9-a3cf-8ac98bbc11d2,2024-02-03,14:49:48.64,2024-02-03,20:49:48.64,2024-02-03T14:49:48.6410000-06:00,2024-02-03T20:49:48.6410000Z,AUB_TIG,AUB_PRC,InPlay,Single,NoShift,90.08491,56.00832,149.82869,29.62635,89.33272,-67.25939,143.10917,-41.76325,264.9654,-128.55533,292.80744,-7.70636,252.85979,130.2415
06c31ac2-5755-4d99-afee-3366e382c1c4,12,dcf488e0-c2d5-11ee-b34e-d93b32a75248,9e5d3b59-be37-4101-b671-893c2ba0b47e,2024-02-03,14:50:26.44,2024-02-03,20:50:26.44,2024-02-03T14:50:26.4450000-06:00,2024-02-03T20:50:26.4450000Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,65.81768,59.29699,129.74854,20.66485,82.70373,-59.13931,136.75205,-27.94412,261.55583,-127.07308,274.30388,-4.8288,249.20985,133.71796
06c31ac2-5755-4d99-afee-3366e382c1c4,13,e961afe0-c2d5-11ee-b34e-d93b32a75248,9996bd97-7140-48cf-b424-810fc2267b7c,2024-02-03,14:50:47.53,2024-02-03,20:50:47.53,2024-02-03T14:50:47.5360000-06:00,2024-02-03T20:50:47.5360000Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,LeftInfieldShift,65.46503,59.70592,139.75278,-26.55822,84.1199,-60.7189,,,254.50718,-123.3688,275.9889,-5.06273,248.12552,133.01153
06c31ac2-5755-4d99-afee-3366e382c1c4,14,f9c42cf0-c2d5-11ee-b34e-d93b32a75248,118a3a19-551e-4f1e-a770-8c60fb1c529a,2024-02-03,14:51:15.01,2024-02-03,20:51:15.01,2024-02-03T14:51:15.0180000-06:00,2024-02-03T20:51:15.0180000Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,79.61635,47.32123,143.45632,10.87753,90.07454,-68.08255,139.67404,-45.78289,259.5489,-127.63442,280.4246,-5.85279,247.3973,135.03687
06c31ac2-5755-4d99-afee-3366e382c1c4,15,053eb690-c2d6-11ee-b34e-d93b32a75248,4d313706-7249-47d7-b617-bf47fa7d38e5,2024-02-03,14:51:34.22,2024-02-03,20:51:34.22,2024-02-03T14:51:34.2260000-06:00,2024-02-03T20:51:34.2260000Z,AUB_TIG,AUB_PRC,InPlay,Double,NoShift,80.57475,48.55538,140.53303,9.82018,89.19042,-69.83356,139.3386,-46.49497,258.44512,-123.83377,280.27318,-7.48789,252.40273,134.26824
06c31ac2-5755-4d99-afee-3366e382c1c4,16,2633e870-c2d6-11ee-b34e-d93b32a75248,0579e0bf-7f9d-465d-a035-179c36cc98a5,2024-02-03,14:52:29.53,2024-02-03,20:52:29.53,2024-02-03T14:52:29.5330000-06:00,2024-02-03T20:52:29.5330000Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,90.07544,63.16664,136.94885,40.4892,71.47707,-47.03304,140.33901,-29.48973,258.82989,-127.23034,285.75515,-9.21283,249.88487,147.25534
06c31ac2-5755-4d99-afee-3366e382c1c4,17,30369f20-c2d6-11ee-b34e-d93b32a75248,4c8557f2-57ce-4414-b02f-2fd9ef8d988c,2024-02-03,14:52:46.44,2024-02-03,20:52:46.44,2024-02-03T14:52:46.4470000-06:00,2024-02-03T20:52:46.4470000Z,AUB_TIG,AUB_PRC,StrikeSwinging,Undefined,NoShift,91.31489,62.67078,138.59457,41.31481,72.7114,-48.20564,141.05519,-29.74244,255.80897,-127.41892,286.5784,-11.5651,253.42191,143.77114
06c31ac2-5755-4d99-afee-3366e382c1c4,18,3d846220-c2d6-11ee-b34e-d93b32a75248,3c2dbab5-af2d-4d3f-bcbe-3f291a20e9f0,2024-02-03,14:53:08.68,2024-02-03,20:53:08.68,2024-02-03T14:53:08.6820000-06:00,2024-02-03T20:53:08.6820000Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,93.16315,68.85374,144.69664,46.24397,94.87609,-62.36269,136.13884,-30.39154,258.73908,-127.14639,284.83534,-9.30118,254.01647,143.9835
06c31ac2-5755-4d99-afee-3366e382c1c4,19,4c8860a0-c2d6-11ee-b34e-d93b32a75248,9cf6bc89-e5d9-4e45-916b-d94474c6b5d3,2024-02-03,14:53:33.96,2024-02-03,20:53:33.96,2024-02-03T14:53:33.9620000-06:00,2024-02-03T20:53:33.9620000Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,91.30926,64.33467,144.0038,44.70068,94.14796,-63.94689,137.65333,-27.71573,258.20956,-128.41645,283.70234,-9.38093,254.97238,143.48008
06c31ac2-5755-4d99-afee-3366e382c1c4,20,5bcb15d0-c2d6-11ee-b34e-d93b32a75248,2a68d219-42a1-44e4-9218-9faa6621c35b,2024-02-03,14:53:59.44,2024-02-03,20:53:59.44,2024-02-03T14:53:59.4450000-06:00,2024-02-03T20:53:59.4450000Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,92.84074,65.58925,143.55665,42.67117,94.74377,-64.34289,140.34586,-33.20056,251.10452,-125.48559,284.28371,-11.43736,256.20448,142.37585
06c31ac2-5755-4d99-afee-3366e382c1c4,21,6d958750-c2d6-11ee-b34e-d93b32a75248,d773fd8c-8383-4a61-a638-3b0b49c1bc16,2024-02-03,14:54:29.41,2024-02-03,20:54:29.41,2024-02-03T14:54:29.4150000-06:00,2024-02-03T20:54:29.4150000Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,92.81755,75.22081,144.22699,42.11089,103.13093,-61.78935,142.83433,-27.18886,257.59348,-125.61171,297.56709,-7.44265,256.94925,140.04581
06c31ac2-5755-4d99-afee-3366e382c1c4,22,7fd88430-c2d6-11ee-b34e-d93b32a75248,7f3c907a-b743-4a66-a100-fbf640928019,2024-02-03,14:55:00.02,2024-02-03,20:55:00.02,2024-02-03T14:55:00.0270000-06:00,2024-02-03T20:55:00.0270000Z,AUB_TIG,AUB_PRC,FoulBall,Undefined,NoShift,92.39177,73.30417,143.64006,42.15474,100.79366,-64.88946,143.55604,-27.72227,243.88822,-130.0264,289.392,-21.45346,268.99779,126.44341
