GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
9f3909ee-8240-422a-ac6c-e0a67cb564e2,1,92044600-c2ca-11ee-b34e-d93b32a75248,649d8108-b0eb-4169-abc1-0dcbf61d8413,2024-02-03,13:29:36.82,2024-02-03,19:29:36.82,2024-02-03T13:29:36.8280000-06:00,2024-02-03T19:29:36.8280000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,92.5965,58.55073,149.26595,29.65258,94.65644,-65.64663,141.8521,-42.36908,261.25688,-130.31768,306.77508,-3.40287,252.3068,131.16639
9f3909ee-8240-422a-ac6c-e0a67cb564e2,2,9b7b3770-c2ca-11ee-b34e-d93b32a75248,8af1178f-cca3-4050-855a-c36e6dea6599,2024-02-03,13:29:52.74,2024-02-03,19:29:52.74,2024-02-03T13:29:52.7460000-06:00,2024-02-03T19:29:52.7460000Z,AUB_PRC,AUB_TIG,InPlay,Single,NoShift,93.34426,59.12566,149.00993,28.9397,98.00095,-66.74072,141.01372,-42.1289,259.23294,-129.85354,308.8978,-3.25906,253.55982,131.0826
9f3909ee-8240-422a-ac6c-e0a67cb564e2,3,bc2110d0-c2ca-11ee-b34e-d93b32a75248,6306f7b9-5123-4f83-bea4-135a7eb59935,2024-02-03,13:30:47.58,2024-02-03,19:30:47.58,2024-02-03T13:30:47.5870000-06:00,2024-02-03T19:30:47.5870000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,62.66171,58.65344,142.85824,64.46217,120.7776,-51.1045,,,261.78609,-133.90707,305.486,5.55758,254.6947,134.35143
9f3909ee-8240-422a-ac6c-e0a67cb564e2,4,c865c840-c2ca-11ee-b34e-d93b32a75248,ee0a53e1-6427-4a9e-80d9-4ae4f4fc1d30,2024-02-03,13:31:08.02,2024-02-03,19:31:08.02,2024-02-03T13:31:08.0250000-06:00,2024-02-03T19:31:08.0250000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,63.73696,58.69567,143.31093,64.24871,122.12903,-51.13859,,,258.4687,-132.08096,304.63082,6.49235,254.30976,134.55354
9f3909ee-8240-422a-ac6c-e0a67cb564e2,5,d4c9c780-c2ca-11ee-b34e-d93b32a75248,60d59ea2-851f-42ad-a361-ac99c2a2e0e0,2024-02-03,13:31:28.77,2024-02-03,19:31:28.77,2024-02-03T13:31:28.7700000-06:00,2024-02-03T19:31:28.7700000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,62.70272,58.55609,144.07061,64.12227,124.40501,-49.83666,,,259.06622,-132.51845,303.71681,6.88132,254.70231,134.70066
9f3909ee-8240-422a-ac6c-e0a67cb564e2,6,e0a36110-c2ca-11ee-b34e-d93b32a75248,df9c9696-6d6e-40b7-b0af-5f3e74eaf2b9,2024-02-03,13:31:48.67,2024-02-03,19:31:48.67,2024-02-03T13:31:48.6740000-06:00,2024-02-03T19:31:48.6740000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,62.62964,59.087,146.06697,65.28266,123.74513,-50.95481,,,260.57228,-132.90785,308.38763,8.09038,257.39154,134.17965
9f3909ee-8240-422a-ac6c-e0a67cb564e2,7,f4c7ef30-c2ca-11ee-b34e-d93b32a75248,13940144-6cbd-4227-8918-2b71d8ea2692,2024-02-03,13:32:22.50,2024-02-03,19:32:22.50,2024-02-03T13:32:22.5010000-06:00,2024-02-03T19:32:22.5010000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,83.55921,66.88514,137.51162,28.02181,91.38268,-59.55276,,,258.40145,-129.69027,307.9022,7.06662,254.73639,132.71471
9f3909ee-8240-422a-ac6c-e0a67cb564e2,8,009f65e0-c2cb-11ee-b34e-d93b32a75248,49498102-0b2a-4ece-b45f-c342518c6a0a,2024-02-03,13:32:42.36,2024-02-03,19:32:42.36,2024-02-03T13:32:42.3650000-06:00,2024-02-03T19:32:42.3650000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,83.91107,68.55955,134.94811,34.37642,91.19837,-60.53163,139.66138,-12.21749,258.88704,-129.68908,311.11815,8.33038,256.02582,133.05459
9f3909ee-8240-422a-ac6c-e0a67cb564e2,9,0f93d400-c2cb-11ee-b34e-d93b32a75248,abb549fc-0f5b-44b8-82f8-666b6a02c958,2024-02-03,13:33:07.52,2024-02-03,19:33:07.52,2024-02-03T13:33:07.5200000-06:00,2024-02-03T19:33:07.5200000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,83.27395,68.11927,136.46663,33.17993,91.97363,-59.55874,,,257.57612,-129.49177,311.05586,8.59192,258.51857,134.39278
9f3909ee-8240-422a-ac6c-e0a67cb564e2,10,1be869f0-c2cb-11ee-b34e-d93b32a75248,2b7a93be-6816-4bc1-86b5-02936f24782e,2024-02-03,13:33:28.08,2024-02-03,19:33:28.08,2024-02-03T13:33:28.0830000-06:00,2024-02-03T19:33:28.0830000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,85.2088,68.83095,139.1856,34.45315,92.17438,-59.19006,,,258.30014,-128.41087,312.18798,9.86579,257.51728,133.77727
