GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
91699587-9e01-474f-b61c-dcceb7f49db8,1,7d4bd9a0-ba35-11ee-921e-a5371ab122f4,ac6c7526-14f7-4c10-a972-77063f3731e6,2024-01-23,15:22:17.51,2024-01-23,21:22:17.51,2024-01-23T15:22:17.5152070-06:00,2024-01-23T21:22:17.5152070Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,247.62706,-173.94047,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,2,8bcdafd0-ba35-11ee-921e-a5371ab122f4,0824225a-5417-4317-a27a-2b58e0254db8,2024-01-23,15:22:41.92,2024-01-23,21:22:41.92,2024-01-23T15:22:41.9200966-06:00,2024-01-23T21:22:41.9200966Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,,,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,3,96ad5900-ba35-11ee-921e-a5371ab122f4,19314bbc-a3be-4842-9a37-53279dcdb19c,2024-01-23,15:23:00.11,2024-01-23,21:23:00.11,2024-01-23T15:23:00.1120198-06:00,2024-01-23T21:23:00.1120198Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,,,364.70715,29.11708,,
91699587-9e01-474f-b61c-dcceb7f49db8,4,a1638130-ba35-11ee-921e-a5371ab122f4,8b6fd06c-57c3-4af4-954e-95fbaa4c1008,2024-01-23,15:23:18.06,2024-01-23,21:23:18.06,2024-01-23T15:23:18.0638662-06:00,2024-01-23T21:23:18.0638662Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,,,,,,,,,224.42129,-184.01478,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,5,b118a740-ba35-11ee-921e-a5371ab122f4,6a3b2b41-e5da-4324-8c1a-eaaf5a643e58,2024-01-23,15:23:44.37,2024-01-23,21:23:44.37,2024-01-23T15:23:44.3757510-06:00,2024-01-23T21:23:44.3757510Z,AUB_PRC,AUB_TIG,InPlay,Undefined,NoShift,,,,,,,,,261.50885,-166.7326,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,6,c0c8c440-ba35-11ee-921e-a5371ab122f4,e17040e5-abe2-42d7-92d1-b041b3780731,2024-01-23,15:24:10.74,2024-01-23,21:24:10.74,2024-01-23T15:24:10.7450310-06:00,2024-01-23T21:24:10.7450310Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,,,,,,,,,251.15127,-162.60761,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,7,cdb26e40-ba35-11ee-921e-a5371ab122f4,9896a2a4-705c-4056-8eb5-c41e2da4e550,2024-01-23,15:24:32.41,2024-01-23,21:24:32.41,2024-01-23T15:24:32.4183494-06:00,2024-01-23T21:24:32.4183494Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,269.02796,-157.25779,352.9996,-65.07796,,
91699587-9e01-474f-b61c-dcceb7f49db8,8,da9895d0-ba35-11ee-921e-a5371ab122f4,b23bead0-e329-44fb-ba94-4b9919eddbba,2024-01-23,15:24:54.02,2024-01-23,21:24:54.02,2024-01-23T15:24:54.0298182-06:00,2024-01-23T21:24:54.0298182Z,AUB_PRC,AUB_TIG,InPlay,Undefined,NoShift,,,,,,,,,228.92824,-131.06318,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,9,ef20c7c0-ba35-11ee-921e-a5371ab122f4,416ac053-bcd8-4063-94f8-fe8becccd0f4,2024-01-23,15:25:28.49,2024-01-23,21:25:28.49,2024-01-23T15:25:28.4903366-06:00,2024-01-23T21:25:28.4903366Z,AUB_PRC,AUB_TIG,InPlay,Undefined,NoShift,,,,,,,,,233.50602,-133.74622,,,310.26707,140.37314
91699587-9e01-474f-b61c-dcceb7f49db8,10,fd551a30-ba35-11ee-921e-a5371ab122f4,7a30f505-97b4-49f7-a6e9-5d8dbcd1e836,2024-01-23,15:25:52.35,2024-01-23,21:25:52.35,2024-01-23T15:25:52.3583942-06:00,2024-01-23T21:25:52.3583942Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,,,,,,,,,,,,,246.81059,204.27731
91699587-9e01-474f-b61c-dcceb7f49db8,11,078a79a0-ba36-11ee-921e-a5371ab122f4,a2068da0-58cd-4950-9fe6-60d5287a48ce,2024-01-23,15:26:09.41,2024-01-23,21:26:09.41,2024-01-23T15:26:09.4105030-06:00,2024-01-23T21:26:09.4105030Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,,,,,,,,,225.52765,-184.82311,,,288.81441,157.07548
91699587-9e01-474f-b61c-dcceb7f49db8,12,14a5e200-ba36-11ee-921e-a5371ab122f4,ad7f0875-2a64-45be-bba5-db0ba1cd3267,2024-01-23,15:26:31.43,2024-01-23,21:26:31.43,2024-01-23T15:26:31.4388934-06:00,2024-01-23T21:26:31.4388934Z,AUB_PRC,AUB_TIG,InPlay,Undefined,NoShift,,,,,,,,,226.32566,-180.85106,360.48688,-33.06821,,
91699587-9e01-474f-b61c-dcceb7f49db8,13,27a85e50-ba36-11ee-921e-a5371ab122f4,52ec4da0-0de9-4a1d-9c67-d4452a17928c,2024-01-23,15:27:03.27,2024-01-23,21:27:03.27,2024-01-23T15:27:03.2773062-06:00,2024-01-23T21:27:03.2773062Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,254.13442,-180.33496,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,14,31428f30-ba36-11ee-921e-a5371ab122f4,415a9f2f-72c0-49cb-8c4d-7d8720d6284a,2024-01-23,15:27:19.44,2024-01-23,21:27:19.44,2024-01-23T15:27:19.4419142-06:00,2024-01-23T21:27:19.4419142Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,293.61155,-144.02158,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,15,3c808500-ba36-11ee-921e-a5371ab122f4,3cba9a41-c622-44a1-8731-dc48550b36fe,2024-01-23,15:27:38.34,2024-01-23,21:27:38.34,2024-01-23T15:27:38.3471558-06:00,2024-01-23T21:27:38.3471558Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,,,,,,,,,237.11396,-168.69614,357.19395,39.78351,,
91699587-9e01-474f-b61c-dcceb7f49db8,16,46200d10-ba36-11ee-921e-a5371ab122f4,d8b6ebd1-a7d9-4634-9ab1-083e3c36a8ce,2024-01-23,15:27:54.48,2024-01-23,21:27:54.48,2024-01-23T15:27:54.4869318-06:00,2024-01-23T21:27:54.4869318Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,,,,,,,,,260.47335,-152.73573,,,294.77304,152.81419
91699587-9e01-474f-b61c-dcceb7f49db8,17,523b6a90-ba36-11ee-921e-a5371ab122f4,479c88c2-d718-44fc-a2ec-aa077465e79f,2024-01-23,15:28:14.72,2024-01-23,21:28:14.72,2024-01-23T15:28:14.7238854-06:00,2024-01-23T21:28:14.7238854Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,242.8669,-164.20797,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,18,5cfe15e0-ba36-11ee-921e-a5371ab122f4,ee198ded-7c6e-45a6-a25c-98d83384c7f2,2024-01-23,15:28:32.79,2024-01-23,21:28:32.79,2024-01-23T15:28:32.7993798-06:00,2024-01-23T21:28:32.7993798Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,,,,,,,,,244.97724,-159.21074,354.9213,-86.63101,310.41019,143.02375
91699587-9e01-474f-b61c-dcceb7f49db8,19,6d970c40-ba36-11ee-921e-a5371ab122f4,abccf5f5-dc90-42d6-b248-0b66fd754f6f,2024-01-23,15:29:00.59,2024-01-23,21:29:00.59,2024-01-23T15:29:00.5940678-06:00,2024-01-23T21:29:00.5940678Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,247.38048,-152.62513,357.28159,-58.23121,,
91699587-9e01-474f-b61c-dcceb7f49db8,20,0684acf0-ba37-11ee-921e-a5371ab122f4,6aa14de9-1dfc-4f2e-9eae-bd5b2a56b74c,2024-01-23,15:33:17.18,2024-01-23,21:33:17.18,2024-01-23T15:33:17.1829702-06:00,2024-01-23T21:33:17.1829702Z,AUB_PRC,AUB_TIG,InPlay,Undefined,NoShift,,,,,,,,,244.92171,-147.02807,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,21,153c1210-ba37-11ee-921e-a5371ab122f4,6fe2ef43-4ffd-494d-b57c-24b6706757c6,2024-01-23,15:33:41.90,2024-01-23,21:33:41.90,2024-01-23T15:33:41.9081158-06:00,2024-01-23T21:33:41.9081158Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,,,,,,,,,246.43808,-150.18832,358.09937,-57.0879,,
91699587-9e01-474f-b61c-dcceb7f49db8,22,20cf53d0-ba37-11ee-921e-a5371ab122f4,56cb77aa-0fd4-4009-9854-5b9cd8aed253,2024-01-23,15:34:01.29,2024-01-23,21:34:01.29,2024-01-23T15:34:01.2945350-06:00,2024-01-23T21:34:01.2945350Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,248.65637,-160.57801,359.71269,-53.51397,,
91699587-9e01-474f-b61c-dcceb7f49db8,23,2a8263e0-ba37-11ee-921e-a5371ab122f4,651b1edf-500c-4cf7-a2f2-ba2bd8bc3c20,2024-01-23,15:34:17.10,2024-01-23,21:34:17.10,2024-01-23T15:34:17.1017158-06:00,2024-01-23T21:34:17.1017158Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,,,,,,,,,260.34663,-166.96144,360.46589,-51.77897,,
91699587-9e01-474f-b61c-dcceb7f49db8,24,3577df00-ba37-11ee-921e-a5371ab122f4,8ff36cb2-6369-4220-9aa9-79b61565b85c,2024-01-23,15:34:35.97,2024-01-23,21:34:35.97,2024-01-23T15:34:35.9752134-06:00,2024-01-23T21:34:35.9752134Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,,,,,,,,,264.84968,-162.14853,,,,
91699587-9e01-474f-b61c-dcceb7f49db8,25,4174b800-ba37-11ee-921e-a5371ab122f4,c0362c8b-ecd6-4d02-ade0-1264ba985e85,2024-01-23,15:34:56.09,2024-01-23,21:34:56.09,2024-01-23T15:34:56.0940486-06:00,2024-01-23T21:34:56.0940486Z,AUB_PRC,AUB_TIG,InPlay,Undefined,NoShift,,,,,,,,,267.5525,-157.00209,,,,
