GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
0de9825d-021c-46c7-8a0d-a072ad698978,1,02efd070-c53a-11ee-be36-b304a7d9e48c,722fa7f7-bbe0-4b99-97de-85494f11ae90,2024-02-06,15:52:17.89,2024-02-06,21:52:17.89,2024-02-06T15:52:17.8930000-06:00,2024-02-06T21:52:17.8930000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,83.23874,51.68348,146.80433,34.72533,96.14133,-65.65968,139.54575,-44.63929,262.55772,-135.35552,289.99442,-2.76647,242.723,125.2396
0de9825d-021c-46c7-8a0d-a072ad698978,2,0bf25530-c53a-11ee-be36-b304a7d9e48c,2891c930-80c0-4b70-bafd-a07d3afe257d,2024-02-06,15:52:33.01,2024-02-06,21:52:33.01,2024-02-06T15:52:33.0190000-06:00,2024-02-06T21:52:33.0190000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,84.29204,52.83894,147.85353,33.55706,98.00558,-67.97454,140.82289,-43.06,261.07719,-134.15863,288.61373,-1.56345,241.0713,125.18051
0de9825d-021c-46c7-8a0d-a072ad698978,3,1cb345f0-c53a-11ee-be36-b304a7d9e48c,5355d3ea-7de4-4571-8526-df7b0352db79,2024-02-06,15:53:01.17,2024-02-06,21:53:01.17,2024-02-06T15:53:01.1750000-06:00,2024-02-06T21:53:01.1750000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,89.55383,59.32686,146.80012,34.92478,99.94321,-72.25957,139.11302,-43.25186,261.70772,-134.428,290.02666,-1.6506,240.9829,125.95587
0de9825d-021c-46c7-8a0d-a072ad698978,4,26b9cd30-c53a-11ee-be36-b304a7d9e48c,6216bcf3-a5a0-4d04-83ab-0170f90fbac3,2024-02-06,15:53:17.89,2024-02-06,21:53:17.89,2024-02-06T15:53:17.8940000-06:00,2024-02-06T21:53:17.8940000Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,90.6361,62.74374,146.99672,35.04806,100.0668,-71.54722,140.44777,-44.82939,260.76349,-133.70398,292.23279,-0.18377,240.22843,126.48394
0de9825d-021c-46c7-8a0d-a072ad698978,5,308c4c20-c53a-11ee-be36-b304a7d9e48c,b4b882b0-a796-42c9-8db1-0c9ce54deac8,2024-02-06,15:53:34.43,2024-02-06,21:53:34.43,2024-02-06T15:53:34.4360000-06:00,2024-02-06T21:53:34.4360000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,91.2437,63.48141,146.37041,34.32839,99.7696,-72.02238,139.8355,-44.13383,258.46977,-132.89418,289.59334,-1.69679,235.83425,127.45997
0de9825d-021c-46c7-8a0d-a072ad698978,6,39ee5600-c53a-11ee-be36-b304a7d9e48c,d2d09f40-472b-4f78-8e21-2cc3aa9fd67e,2024-02-06,15:53:50.11,2024-02-06,21:53:50.11,2024-02-06T15:53:50.1170000-06:00,2024-02-06T21:53:50.1170000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,91.21024,64.20562,147.29655,34.57133,99.64916,-72.21607,140.99605,-44.24681,262.11924,-134.26553,295.47078,-2.77041,238.68102,128.15029
0de9825d-021c-46c7-8a0d-a072ad698978,7,4da09a50-c53a-11ee-be36-b304a7d9e48c,a0751512-385e-45c4-bd72-079be75249d5,2024-02-06,15:54:23.19,2024-02-06,21:54:23.19,2024-02-06T15:54:23.1970000-06:00,2024-02-06T21:54:23.1970000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,97.08495,74.854,154.66636,10.4671,116.12757,-89.53709,117.68947,-56.47226,264.64206,-134.33212,300.50577,8.09554,245.14286,123.31415
0de9825d-021c-46c7-8a0d-a072ad698978,8,601fdce0-c53a-11ee-be36-b304a7d9e48c,13b84ff9-2f91-4f29-8117-a890383040b3,2024-02-06,15:54:54.19,2024-02-06,21:54:54.19,2024-02-06T15:54:54.1920000-06:00,2024-02-06T21:54:54.1920000Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,90.83546,58.50982,148.39065,30.79253,101.03488,-73.52809,142.19148,-49.39453,262.81089,-135.41406,294.32898,-3.36115,243.22392,120.83487
0de9825d-021c-46c7-8a0d-a072ad698978,9,68ee5950-c53a-11ee-be36-b304a7d9e48c,9f64cb66-0afa-4327-a118-b4090355318c,2024-02-06,15:55:08.96,2024-02-06,21:55:08.96,2024-02-06T15:55:08.9610000-06:00,2024-02-06T21:55:08.9610000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,90.97167,59.56759,149.49882,30.21976,101.1534,-75.34618,140.60127,-45.64039,261.07634,-134.24214,298.6401,-2.66379,242.01051,121.11345
0de9825d-021c-46c7-8a0d-a072ad698978,10,73ecd520-c53a-11ee-be36-b304a7d9e48c,e911b013-0332-4173-a8f5-2856ef338b86,2024-02-06,15:55:27.47,2024-02-06,21:55:27.47,2024-02-06T15:55:27.4700000-06:00,2024-02-06T21:55:27.4700000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,89.95996,59.6583,148.76816,29.77684,103.00031,-76.79609,140.71537,-44.55887,262.27989,-134.89193,297.97416,-2.02292,240.95641,121.79397
