GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
95156356-e62e-4377-8b44-cf7e477a7339,1,a85840e0-c212-11ee-b34e-d93b32a75248,26edec4b-54e8-4d1b-b83c-fa26dd97f13e,2024-02-02,15:33:12.07,2024-02-02,21:33:12.07,2024-02-02T15:33:12.0723754-06:00,2024-02-02T21:33:12.0723754Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,89.53812,52.77822,151.72661,13.89482,87.16708,-66.49975,132.98883,-51.83842,260.76142,-130.22488,293.6247,-3.42456,245.97527,121.15276
95156356-e62e-4377-8b44-cf7e477a7339,2,b0db8380-c212-11ee-b34e-d93b32a75248,9453a591-8ddf-47ef-8fe6-dafdeb29a338,2024-02-02,15:33:26.36,2024-02-02,21:33:26.36,2024-02-02T15:33:26.3680810-06:00,2024-02-02T21:33:26.3680810Z,AUB_PRC,AUB_TIG,InPlay,Double,NoShift,89.17255,51.74443,151.73377,14.03263,95.6966,-73.1112,133.76162,-50.51962,257.38579,-128.61884,295.3149,-3.1302,245.32015,119.61868
95156356-e62e-4377-8b44-cf7e477a7339,3,c81fa120-c212-11ee-b34e-d93b32a75248,16766445-06ab-45cd-9e07-defeafd408c3,2024-02-02,15:34:05.37,2024-02-02,21:34:05.37,2024-02-02T15:34:05.3708586-06:00,2024-02-02T21:34:05.3708586Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,92.60227,74.63831,158.20716,74.19306,90.73223,-57.62251,143.64211,-22.3254,261.14034,-131.71919,299.73947,-8.6039,245.81476,120.22983
95156356-e62e-4377-8b44-cf7e477a7339,4,d229f8f0-c212-11ee-b34e-d93b32a75248,f0250dd5-daee-4ced-a50e-a3c2287efb0e,2024-02-02,15:34:22.21,2024-02-02,21:34:22.21,2024-02-02T15:34:22.2160682-06:00,2024-02-02T21:34:22.2160682Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,91.85334,71.4901,158.97064,73.55684,92.1026,-60.44706,146.36886,-10.34539,259.1301,-129.51615,296.65411,-10.39408,244.51407,119.65261
95156356-e62e-4377-8b44-cf7e477a7339,5,e984f9f0-c212-11ee-b34e-d93b32a75248,af349b96-cc62-4b21-adce-5f9cacf69d88,2024-02-02,15:35:01.40,2024-02-02,21:35:01.40,2024-02-02T15:35:01.4021930-06:00,2024-02-02T21:35:01.4021930Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,94.38543,58.95906,144.91515,24.18337,91.15948,-71.2756,132.13269,-45.10509,260.97445,-130.52048,298.79962,-6.13207,239.66908,114.10417
95156356-e62e-4377-8b44-cf7e477a7339,6,f5cbd440-c212-11ee-b34e-d93b32a75248,54fa3a22-d8d6-4b63-a09b-900d7af4fb6b,2024-02-02,15:35:22.02,2024-02-02,21:35:22.02,2024-02-02T15:35:22.0278570-06:00,2024-02-02T21:35:22.0278570Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,94.03777,60.6223,144.18482,25.25427,90.20626,-70.10017,132.02619,-48.22215,260.41052,-129.78942,296.61962,-2.94779,240.73322,118.02365
95156356-e62e-4377-8b44-cf7e477a7339,7,0e25a7a0-c213-11ee-b34e-d93b32a75248,61e59d89-e20d-4eed-a11b-b1f670228034,2024-02-02,15:36:02.85,2024-02-02,21:36:02.85,2024-02-02T15:36:02.8518186-06:00,2024-02-02T21:36:02.8518186Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,95.59314,60.01464,151.22718,17.43831,92.98541,-70.96849,132.44657,-52.9785,259.679,-129.67823,292.67365,-4.8972,239.66903,117.70779
95156356-e62e-4377-8b44-cf7e477a7339,8,177058f0-c213-11ee-b34e-d93b32a75248,32b034f9-97a3-4a01-8e65-f0773eac52b7,2024-02-02,15:36:18.45,2024-02-02,21:36:18.45,2024-02-02T15:36:18.4501034-06:00,2024-02-02T21:36:18.4501034Z,AUB_PRC,AUB_TIG,InPlay,Single,NoShift,97.65182,61.0603,146.11133,16.38413,93.19,-72.41099,136.10379,-52.44156,262.64239,-132.01039,299.68822,-4.14606,241.90811,113.44074
95156356-e62e-4377-8b44-cf7e477a7339,9,3007f8a0-c213-11ee-b34e-d93b32a75248,df41307b-ed1a-448c-8b33-0bfeda9bef60,2024-02-02,15:36:59.68,2024-02-02,21:36:59.68,2024-02-02T15:36:59.6800810-06:00,2024-02-02T21:36:59.6800810Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,66.62883,58.88515,143.64052,17.91728,99.82306,-63.75086,133.00125,-37.41559,262.13102,-130.55752,296.52932,-14.39251,241.21912,120.25658
95156356-e62e-4377-8b44-cf7e477a7339,10,478db320-c213-11ee-b34e-d93b32a75248,1ae43d76-a28e-4a45-9355-cabb840e3675,2024-02-02,15:37:39.13,2024-02-02,21:37:39.13,2024-02-02T15:37:39.1380266-06:00,2024-02-02T21:37:39.1380266Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,66.34979,59.47536,144.93061,15.1089,97.43399,-66.54145,136.14023,-40.07245,260.22764,-129.18742,291.97869,-4.38029,242.43072,122.00905
95156356-e62e-4377-8b44-cf7e477a7339,11,56a67220-c213-11ee-b34e-d93b32a75248,1720a5cc-902a-40cd-b00f-0f744525e01a,2024-02-02,15:38:04.47,2024-02-02,21:38:04.47,2024-02-02T15:38:04.4756266-06:00,2024-02-02T21:38:04.4756266Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,67.67426,57.99819,145.50821,13.11133,100.93502,-67.52329,136.35636,-43.85023,259.12926,-128.83005,290.83443,-3.23614,241.86729,121.98798
95156356-e62e-4377-8b44-cf7e477a7339,12,67793d30-c213-11ee-b34e-d93b32a75248,359b657e-db35-4a19-86b3-af3643ad7a74,2024-02-02,15:38:32.68,2024-02-02,21:38:32.68,2024-02-02T15:38:32.6849834-06:00,2024-02-02T21:38:32.6849834Z,AUB_PRC,AUB_TIG,BallCalled,StolenBase,NoShift,66.19477,59.61076,146.98374,14.09362,100.97515,-66.805,139.79653,-37.59695,263.95521,-131.99543,298.37139,-2.23619,241.44232,122.15413
95156356-e62e-4377-8b44-cf7e477a7339,13,7622e6b0-c213-11ee-b34e-d93b32a75248,68e92ee5-355d-4ffa-8128-c7470dbede9f,2024-02-02,15:38:57.34,2024-02-02,21:38:57.34,2024-02-02T15:38:57.3408042-06:00,2024-02-02T21:38:57.3408042Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,93.97806,60.00303,150.85574,19.07852,98.78283,-67.92488,135.97694,-47.71163,259.08359,-129.279,294.39692,-3.1519,240.71455,119.18181
95156356-e62e-4377-8b44-cf7e477a7339,14,da5dc690-c213-11ee-b34e-d93b32a75248,efeeee2a-bc69-4950-be6a-532c7ada450f,2024-02-02,15:41:45.48,2024-02-02,21:41:45.48,2024-02-02T15:41:45.4860586-06:00,2024-02-02T21:41:45.4860586Z,AUB_TIG,AUB_PRC,InPlay,Single,NoShift,96.11777,57.52025,147.49066,38.56353,75.29743,-52.35039,141.03027,-37.54315,262.99504,-130.557,316.43968,0.38609,262.31746,138.25103
95156356-e62e-4377-8b44-cf7e477a7339,15,01fb3980-c214-11ee-b34e-d93b32a75248,f4107044-fcc1-40cc-9596-c91a0c45cc69,2024-02-02,15:42:51.97,2024-02-02,21:42:51.97,2024-02-02T15:42:51.9745322-06:00,2024-02-02T21:42:51.9745322Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,63.00723,58.10737,133.83207,36.06391,68.05905,-40.43036,133.55025,-19.50155,263.76965,-131.46518,313.56759,-6.25914,258.69758,137.2107
95156356-e62e-4377-8b44-cf7e477a7339,16,1ef10330-c214-11ee-b34e-d93b32a75248,d6a6c902-3d81-4167-b773-e4f6f2e1c631,2024-02-02,15:43:40.52,2024-02-02,21:43:40.52,2024-02-02T15:43:40.5231914-06:00,2024-02-02T21:43:40.5231914Z,AUB_TIG,AUB_PRC,BallCalled,Undefined,NoShift,63.45572,57.34374,132.99293,39.28463,73.73945,-41.57069,134.12469,-17.57958,264.27034,-130.25747,313.93585,-4.186,263.03725,139.98938
95156356-e62e-4377-8b44-cf7e477a7339,17,2f40bb90-c214-11ee-b34e-d93b32a75248,ec559159-bd45-421a-97dd-07bfebf2f031,2024-02-02,15:44:07.91,2024-02-02,21:44:07.91,2024-02-02T15:44:07.9102762-06:00,2024-02-02T21:44:07.9102762Z,AUB_TIG,AUB_PRC,InPlay,Double,NoShift,87.97148,62.82921,138.59292,49.76579,69.15505,-44.91134,131.43393,-44.4376,263.35199,-131.66079,309.73626,-4.09309,260.32312,135.27007
95156356-e62e-4377-8b44-cf7e477a7339,18,510d3aa0-c214-11ee-b34e-d93b32a75248,fda54b0a-3d13-4cd9-b1d0-6fc005714418,2024-02-02,15:45:04.55,2024-02-02,21:45:04.55,2024-02-02T15:45:04.5571370-06:00,2024-02-02T21:45:04.5571370Z,AUB_TIG,AUB_PRC,StrikeCalled,Undefined,NoShift,97.40653,75.66482,143.33056,48.50568,90.16295,-57.536,142.74586,-22.22665,262.74013,-130.52651,316.81736,-4.09621,259.80086,137.88657
