GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
dff37252-9592-42d9-b92d-babb63b71f2b,1,2e06a770-bc8e-11ee-9869-514448e3aa40,e53c9850-13ee-42c9-8c65-67c8a669d191,2024-01-26,15:02:12.63,2024-01-26,21:02:12.63,2024-01-26T15:02:12.6370000-06:00,2024-01-26T21:02:12.6370000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,83.93906,51.15931,147.99828,21.74435,90.42145,-73.73519,135.70032,-45.04574,259.87842,-131.42785,288.62553,-3.02484,235.18447,115.65326
dff37252-9592-42d9-b92d-babb63b71f2b,2,3758f9e0-bc8e-11ee-9869-514448e3aa40,56fe3e36-048f-4f3f-b374-3ac782c2a453,2024-01-26,15:02:28.28,2024-01-26,21:02:28.28,2024-01-26T15:02:28.2860000-06:00,2024-01-26T21:02:28.2860000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,88.36366,58.10371,147.19852,21.05836,92.3761,-72.45291,134.27217,-45.25879,255.46649,-128.28542,284.63847,-2.1834,234.31088,115.24688
dff37252-9592-42d9-b92d-babb63b71f2b,3,40fd8b00-bc8e-11ee-9869-514448e3aa40,2aee2e53-ae2e-4a90-bc97-091631cb5258,2024-01-26,15:02:44.39,2024-01-26,21:02:44.39,2024-01-26T15:02:44.3900000-06:00,2024-01-26T21:02:44.3900000Z,AUB_PRC,AUB_TIG,StrikeCalled,Undefined,NoShift,90.23934,57.17831,147.7501,19.29581,94.01841,-73.33798,137.50262,-44.50418,257.93854,-130.58246,286.96146,-2.01942,233.30061,115.74313
dff37252-9592-42d9-b92d-babb63b71f2b,4,4c216920-bc8e-11ee-9869-514448e3aa40,d3a5959c-0375-4f14-a8ad-cb8cac5640af,2024-01-26,15:03:03.12,2024-01-26,21:03:03.12,2024-01-26T15:03:03.1230000-06:00,2024-01-26T21:03:03.1230000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,91.46342,60.88522,148.3455,19.40882,94.26907,-74.05645,135.55386,-46.68987,255.91428,-128.26804,279.74554,-1.07886,225.49956,116.50465
dff37252-9592-42d9-b92d-babb63b71f2b,5,592726a0-bc8e-11ee-9869-514448e3aa40,bcf30978-0a44-460f-b4a3-b5fc000e53ae,2024-01-26,15:03:24.98,2024-01-26,21:03:24.98,2024-01-26T15:03:24.9800000-06:00,2024-01-26T21:03:24.9800000Z,AUB_PRC,AUB_TIG,InPlay,Single,NoShift,91.16321,58.8118,149.85404,16.80288,94.06754,-73.74893,135.80661,-48.2959,259.02079,-128.53795,281.18311,-1.52311,225.86869,113.37242
dff37252-9592-42d9-b92d-babb63b71f2b,6,6f06f950-bc8e-11ee-9869-514448e3aa40,2dc976b5-6e62-41ab-ad86-3d64fae35881,2024-01-26,15:04:01.69,2024-01-26,21:04:01.69,2024-01-26T15:04:01.6900000-06:00,2024-01-26T21:04:01.6900000Z,AUB_PRC,AUB_TIG,InPlay,Single,NoShift,66.55616,57.32919,136.99069,31.96969,97.75901,-63.32811,133.73152,-21.00342,260.63297,-130.86668,295.58564,-6.56946,249.48577,120.35602
dff37252-9592-42d9-b92d-babb63b71f2b,7,8c6b8a60-bc8e-11ee-9869-514448e3aa40,0f05fa36-8d62-4d46-96d6-ca606d080d91,2024-01-26,15:04:50.96,2024-01-26,21:04:50.96,2024-01-26T15:04:50.9650000-06:00,2024-01-26T21:04:50.9650000Z,AUB_PRC,AUB_TIG,InPlay,Out,NoShift,86.81019,58.58603,142.63373,20.08758,77.86284,-57.89882,131.87082,-34.97432,255.84012,-127.4638,287.12542,-3.39507,233.86692,115.83409
dff37252-9592-42d9-b92d-babb63b71f2b,8,b59edf90-bc8e-11ee-9869-514448e3aa40,1b900a8a-07c2-488c-9369-de86f55eda76,2024-01-26,15:06:00.09,2024-01-26,21:06:00.09,2024-01-26T15:06:00.0990000-06:00,2024-01-26T21:06:00.0990000Z,AUB_PRC,AUB_TIG,HitByPitch,Undefined,NoShift,87.86425,70.97841,139.24735,30.50033,89.86272,-62.59717,137.3613,-23.99016,259.26165,-129.21976,292.23737,-6.90774,244.27719,116.98908
dff37252-9592-42d9-b92d-babb63b71f2b,9,cc16ac80-bc8e-11ee-9869-514448e3aa40,14383d00-b379-464e-adaf-05a58b8d13cd,2024-01-26,15:06:37.80,2024-01-26,21:06:37.80,2024-01-26T15:06:37.8000000-06:00,2024-01-26T21:06:37.8000000Z,AUB_PRC,AUB_TIG,BallCalled,Undefined,NoShift,137.03016,72.96994,140.94404,19.13315,87.77039,-66.98092,129.9952,-36.7479,266.08024,-123.24716,294.58514,22.04493,241.85313,125.66234
dff37252-9592-42d9-b92d-babb63b71f2b,10,d7a189d0-bc8e-11ee-9869-514448e3aa40,1c994c1a-cc87-447b-b8fc-8ee5aec52fdb,2024-01-26,15:06:57.17,2024-01-26,21:06:57.17,2024-01-26T15:06:57.1760000-06:00,2024-01-26T21:06:57.1760000Z,AUB_PRC,AUB_TIG,StrikeSwinging,Undefined,NoShift,76.85253,49.97563,141.38942,18.27804,88.58163,-67.57997,129.23522,-36.11615,266.75497,-121.55967,294.32114,16.71834,242.0352,126.57209
dff37252-9592-42d9-b92d-babb63b71f2b,11,e45f8ff0-bc8e-11ee-9869-514448e3aa40,cdae8685-863c-44a7-9163-381205f5cd46,2024-01-26,15:07:18.56,2024-01-26,21:07:18.56,2024-01-26T15:07:18.5600000-06:00,2024-01-26T21:07:18.5600000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,76.99041,49.17349,139.75634,16.13508,87.71459,-68.32562,131.68156,-38.13051,267.41453,-124.75066,292.77061,13.17532,241.18588,126.38115
dff37252-9592-42d9-b92d-babb63b71f2b,12,f6a94390-bc8e-11ee-9869-514448e3aa40,2b7fd727-d27c-47b3-924a-bd345ecde9ea,2024-01-26,15:07:49.19,2024-01-26,21:07:49.19,2024-01-26T15:07:49.1920000-06:00,2024-01-26T21:07:49.1920000Z,AUB_PRC,AUB_TIG,FoulBall,Undefined,NoShift,87.05398,59.6276,140.88209,17.12977,90.49911,-69.53037,129.82607,-37.03204,266.33609,-120.65834,292.31296,15.68445,234.19042,125.37985
