PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-02-22,16:33:57.72,1,1,"Carter, Greysen",1000091772,Right,VAN_COM,"Mullins, John",1000098903,Right,UAB_BLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,98.12387,-3.405029,-1.166608,1937.369897,175.382172,11:45,6.08501,0.32972,6.8059,-15.27639,12.46485,-0.94433,1.70056,-0.81365,90.94262,-6.3038,-1.3391,0.379083,,,,,,,,,,,,0.21654,7.69382,-0.25409,50,5.85879,2.94289,-142.65358,-8.92122,0.45161,29.06447,-16.1263,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,ff5277c0-b300-11ed-8a54-5d236eea6f76,99.4306,,,7.18125,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:33:57.72,2023-02-22T16:33:57.7235906-06:00,2023-02-22T22:33:57.7235906Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,73d3c836-ea6a-4707-9782-4084f4a73dd8,53.69254,-143.40393,14.53223,6.08373,-8.50489,-8.06315,-0.32991,2.93123,0.22581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-02-22,16:34:11.82,1,2,"Carter, Greysen",1000091772,Right,VAN_COM,"Mullins, John",1000098903,Right,UAB_BLA,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,100.48767,-3.171095,-0.017729,2030.090521,183.738432,12:00,6.15286,0.44437,6.73531,-13.69438,12.94304,0.79437,2.11115,0.49437,92.58405,-5.786961,0.127223,0.371464,,,,,,,,,,,,-0.42323,7.91,-0.44347,50,5.93831,0.01168,-146.06829,-8.47874,-0.92058,32.22556,-14.96891,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,07c0abc0-b301-11ed-8a54-5d236eea6f76,101.46983,,,7.90361,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:34:11.82,2023-02-22T16:34:11.8264770-06:00,2023-02-22T22:34:11.8264770Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,82aceea4-31c3-467f-9b0e-72eb3b6e7c05,53.76227,-146.89598,16.11278,6.15114,-8.09427,-7.48445,-0.44407,0.03533,-0.46029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-02-22,16:34:25.61,1,3,"Carter, Greysen",1000091772,Right,VAN_COM,"Mullins, John",1000098903,Right,UAB_BLA,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,99.58794,-5.516703,-1.386583,2077.422157,201.806733,12:45,6.00847,0.22694,6.90171,-13.88044,12.79753,4.85591,-0.19009,-0.63159,93.44588,-8.12622,-0.497758,0.371747,,,,,,,,,,,,-2.91079,8.23323,-0.14138,50,5.65508,3.31722,-144.55486,-14.35944,-6.30775,26.06687,-14.33245,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,0ff13a80-b301-11ed-8a54-5d236eea6f76,101.3927,,,6.14206,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:34:25.61,2023-02-22T16:34:25.6145858-06:00,2023-02-22T22:34:25.6145858Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,fb119fba-3ab5-472a-b9ba-593556699775,53.59982,-145.20254,13.03344,6.00745,-14.00332,-7.16622,-0.22575,3.47395,-3.15388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-02-22,16:34:43.61,1,4,"Carter, Greysen",1000091772,Right,VAN_COM,"Mullins, John",1000098903,Right,UAB_BLA,Undefined,1,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,99.80865,-3.11972,-0.908774,2275.200606,177.541911,12:00,6.09867,0.27669,6.78326,-13.12461,13.53048,-0.5511,2.15378,-0.59893,92.96273,-5.617209,-1.009394,0.371588,,,,,,,,,,,,0.0889,8.12937,-0.21745,50,5.89047,2.3258,-145.25171,-8.28713,0.19338,28.18097,-14.48841,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,1ab433f0-b301-11ed-8a54-5d236eea6f76,101.43615,,,6.84592,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:34:43.61,2023-02-22T16:34:43.6122050-06:00,2023-02-22T22:34:43.6122050Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,9ae14ff9-f6bb-465c-a34f-3b47bf538deb,53.71704,-145.97109,14.09048,6.0973,-7.91728,-7.24421,-0.27676,2.32087,0.09669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-02-22,16:35:02.50,1,5,"Carter, Greysen",1000091772,Right,VAN_COM,"Mullins, John",1000098903,Right,UAB_BLA,Undefined,1,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,99.3467,-2.417254,-0.046286,2215.637785,191.035583,12:15,6.08423,0.28782,6.82455,-10.78756,16.41686,3.04055,2.97898,0.49898,91.1513,-4.523402,0.509259,0.375397,84.49784,14.866523,-170.074226,1327.555794,,,,112.47146,45.31121,-172.490014,1.019277,-1.63197,9.63564,-0.28586,50,5.92442,-0.00583,-144.50543,-6.35295,-3.46082,32.75446,-11.7401,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,25eafdd0-b301-11ed-8a54-5d236eea6f76,100.40682,9.89217,,8.1954,,,,1.11799,2.89371,-0.50178,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:35:02.50,2023-02-22T16:35:02.5006530-06:00,2023-02-22T22:35:02.5006530Z,LineDrive,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,d96fb4cc-3069-4295-b160-5329057d5f1f,53.6739,-145.3358,16.37723,6.0817,-6.05532,-5.87005,-0.28682,0.08191,-1.73041,17.547657,1.2378,-119.59826,8.71093,,,,,,,3.0631,29.55074,-32.09247,,,,,,,-0.53315,-20.23218,6.24179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
6,2023-02-22,16:35:20.67,1,6,"Carter, Greysen",1000091772,Right,VAN_COM,"Mullins, John",1000098903,Right,UAB_BLA,Undefined,1,Top,0,1,2,ChangeUp,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.21572,-1.732945,-0.610381,1892.212008,189.664083,12:15,6.05617,0.38442,6.52747,-16.93308,15.56772,2.48945,3.05476,0.03192,84.0703,-4.96018,-0.158056,0.410316,,,,,,,,,,,,-1.45437,8.89941,-0.34298,50,5.92811,1.31426,-132.67752,-4.47228,-2.6133,26.24907,-16.18312,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,30cfd720-b301-11ed-8a54-5d236eea6f76,91.86196,,,7.14542,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:35:20.67,2023-02-22T16:35:20.6728642-06:00,2023-02-22T22:35:20.6728642Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,19ca6d8b-ca70-4dd3-95c6-aa5fe046f7c0,53.96937,-133.46052,13.12454,6.05432,-3.98955,-8.09156,-0.38335,1.39221,-1.30665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-02-22,16:35:46.84,2,1,"Carter, Greysen",1000091772,Right,VAN_COM,"Abernathey, Ben",1000197966,Right,UAB_BLA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,98.13773,-1.513953,-0.052236,1886.272083,206.824554,1:00,6.1225,0.36905,6.82482,-15.71084,11.93335,5.64729,3.43195,0.79201,90.75133,-4.508842,0.979817,0.378419,,,,,,,,,,,,-3.00488,6.95315,-0.36745,50,6.01907,-0.09689,-142.90232,-4.2223,-6.28394,29.44051,-17.63332,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,40669fc0-b301-11ed-8a54-5d236eea6f76,99.60493,,,7.38639,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:35:46.84,2023-02-22T16:35:46.8407746-06:00,2023-02-22T22:35:46.8407746Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,cdf28fe0-196c-4b80-976b-143421c806cd,53.67362,-143.65716,14.72025,6.12153,-3.77019,-8.81666,-0.36703,0.06422,-3.14197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-02-22,16:36:02.94,2,2,"Carter, Greysen",1000091772,Right,VAN_COM,"Abernathey, Ben",1000197966,Right,UAB_BLA,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,98.83427,-1.467344,-0.939776,2041.328301,188.256888,12:15,6.06664,0.33049,6.70208,-14.76662,13.03091,1.76039,3.494,-0.38215,90.0387,-4.310039,-0.618906,0.379467,,,,,,,,,,,,-1.19425,7.56422,-0.26866,50,5.96304,2.28115,-143.66184,-4.08948,-2.48586,34.52267,-16.42885,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,49f733b0-b301-11ed-8a54-5d236eea6f76,99.32984,,,8.79557,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:36:02.94,2023-02-22T16:36:02.9480386-06:00,2023-02-22T22:36:02.9480386Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,89cd1156-ed72-4d22-a89a-042313e0a045,53.79351,-144.57056,17.26134,6.06499,-3.65703,-8.21443,-0.32957,2.34658,-1.24293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-02-22,16:36:19.92,2,3,"Carter, Greysen",1000091772,Right,VAN_COM,"Abernathey, Ben",1000197966,Right,UAB_BLA,Undefined,1,Top,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,96.80905,-3.566436,-0.347809,1915.011893,178.423121,12:00,6.0918,0.32133,6.71733,-13.41816,15.40292,-0.39976,1.70944,-0.02991,88.987,-6.143211,-0.420718,0.386391,,,,,,,,,,,,0.11772,9.35847,-0.2982,50,5.84999,0.86998,-140.61965,-9.11019,0.23668,30.69934,-13.36095,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,5413b3f0-b301-11ed-8a54-5d236eea6f76,97.55005,,,7.82205,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:36:19.92,2023-02-22T16:36:19.9265218-06:00,2023-02-22T22:36:19.9265218Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,0ba9fe20-c762-4f08-b884-d02f315f9e3e,53.77978,-141.44242,15.34967,6.08935,-8.75211,-6.68047,-0.32143,0.86364,0.11834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-02-22,16:36:36.25,2,4,"Carter, Greysen",1000091772,Right,VAN_COM,"Abernathey, Ben",1000197966,Right,UAB_BLA,Undefined,1,Top,1,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,97.37871,-2.873966,0.066613,1859.64761,206.144185,12:45,6.1022,0.35883,6.74631,-17.75812,10.50926,4.76292,1.99466,0.81659,90.04639,-6.229451,0.936151,0.382661,,,,,,,,,,,,-2.4963,6.54477,-0.36475,50,5.90643,-0.35802,-141.62546,-7.63936,-5.11782,29.49601,-18.75627,VAN_COM,UAB_BLA,Vanderbilt,D1,SEC,20230222-Vanderbilt-1,5dd82920-b301-11ed-8a54-5d236eea6f76,98.50093,,,7.33232,,,,,,,cdd928cb-c3de-4a1d-8afb-86a6b01397d1,2023-02-22,22:36:36.25,2023-02-22T16:36:36.2585538-06:00,2023-02-22T22:36:36.2585538Z,,v3,5046,471227,22 February 2023 17:30-uab@vandy,"Espinal, Alan",1000075798,Right,VAN_COM,be40607f-5287-46dd-8982-0f7e45d9632a,53.7517,-142.40468,14.74801,6.1017,-7.14387,-9.37813,-0.35708,-0.22282,-2.55891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
