PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-02-24,18:02:46.60,1,1,"Allsup, Chase",1000112387,Right,AUB_TIG,"Olmstead, Johnny",1000060242,Right,SOU_TRO,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.86731,-4.103781,-1.744599,2311.396688,198.879186,12:45,6.41584,1.94091,5.35022,-9.91532,21.76761,7.03327,1.73199,0.89014,86.18011,-6.051694,-0.495894,0.40512,,,,,,,,,,,,-4.06603,12.54847,-1.78893,50,6.03911,3.86757,-138.4932,-10.18542,-7.77156,35.51738,-8.18969,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,bc52dbe0-b49f-11ed-afe7-b10379a029c7,93.04008,,,9.6872,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:02:46.60,2023-02-24T18:02:46.6000000-06:00,2023-02-25T00:02:46.6000000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,c801bd3f-f10f-42d4-9cb1-d60d07dc02e5,55.14595,-139.80668,17.75869,6.41018,-9.88255,-4.09485,-1.93728,4.15497,-3.88578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-02-24,18:02:59.79,1,2,"Allsup, Chase",1000112387,Right,AUB_TIG,"Olmstead, Johnny",1000060242,Right,SOU_TRO,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.26204,-4.067999,-0.998812,2293.151554,188.94181,12:15,6.47979,1.84963,5.38891,-7.49815,25.1108,3.76059,2.03507,1.22675,84.93318,-5.591927,-0.330589,0.410998,,,,,,,,,,,,-2.19067,14.19426,-1.76308,50,6.11095,2.19267,-136.27479,-9.80975,-4.06569,33.60032,-5.83083,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,c431a120-b49f-11ed-afe7-b10379a029c7,91.70951,,,9.32886,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:02:59.79,2023-02-24T18:02:59.7970000-06:00,2023-02-25T00:02:59.7970000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,fd28f3da-418b-4982-bbb8-5ca3fbf92043,55.1077,-137.52839,16.80016,6.47289,-9.59221,-2.91542,-1.84772,2.34436,-2.03284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-02-24,18:03:14.75,1,3,"Allsup, Chase",1000112387,Right,AUB_TIG,"Olmstead, Johnny",1000060242,Right,SOU_TRO,Undefined,1,Top,0,2,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,94.38384,-3.883282,-2.52039,2225.308037,193.244056,12:30,6.37672,1.68125,5.39505,-12.26635,20.27643,4.49063,1.70609,-0.30811,85.16838,-6.245354,-1.723079,0.410581,95.45321,18.475821,-6.528044,1731.942605,109.50991,32.00941,-10.3701,318.4498,310.21023,-4.64077,3.510064,-3.06543,11.783,-1.45951,50,6.02139,5.79162,-136.40628,-9.62916,-5.69794,33.7737,-10.2723,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,cd1d6990-b49f-11ed-afe7-b10379a029c7,91.80276,39.52858,,9.21546,,,,2.50542,1.86855,0.26804,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:03:14.75,2023-02-24T18:03:14.7510000-06:00,2023-02-25T00:03:14.7510000Z,LineDrive,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,2a8c1969-1649-42b7-88da-ecfe9a627af8,55.1035,-137.66409,16.88685,6.37288,-9.2466,-5.13615,-1.67916,6.00383,-2.84897,193.344399,2.50545,131.91965,-23.17394,5.60279,-1.1333,0.18527,-0.02081,0.00096,5E-05,1.86842,44.37122,-12.57212,-0.74786,0.37205,-0.06225,-0.0043,0.00372,-0.00044,0.26803,-15.09542,5.34188,-1.83339,0.49769,-0.11189,0.01952,-0.00226,0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2023-02-24,18:03:51.19,2,1,"Allsup, Chase",1000112387,Right,AUB_TIG,"Wells, Carson",1000069897,Left,SOU_TRO,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.82687,-5.275579,-2.568502,2380.866338,193.373317,12:30,6.50845,1.71122,5.31842,-8.06689,23.68911,5.35103,0.86597,-0.25505,86.47902,-6.884634,-1.62023,0.405587,,,,,,,,,,,,-3.48307,13.85619,-1.48246,50,6.02372,5.93768,-138.20739,-12.94302,-6.65568,34.27253,-5.69688,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,e2d8eb60-b49f-11ed-afe7-b10379a029c7,92.933,,,9.34785,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:03:51.19,2023-02-24T18:03:51.1960000-06:00,2023-02-25T00:03:51.1960000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,2d28ffc6-36b3-43fd-ad3c-d5d7083ba3f5,55.17965,-139.48592,17.13627,6.5026,-12.7305,-2.84844,-1.7086,6.18596,-3.32784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-02-24,18:04:04.90,2,2,"Allsup, Chase",1000112387,Right,AUB_TIG,"Wells, Carson",1000069897,Left,SOU_TRO,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.09547,-4.386293,-2.57041,2359.790468,193.504883,12:30,6.46929,1.75919,5.3457,-10.64197,21.61407,4.89697,1.45574,-0.24549,85.53397,-6.462112,-1.701923,0.408768,,,,,,,,,,,,-3.27524,12.58103,-1.53105,50,6.06594,5.92108,-137.25867,-10.81638,-6.14984,34.84862,-8.55105,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,eb0115b0-b49f-11ed-afe7-b10379a029c7,92.20983,,,9.5615,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:04:04.90,2023-02-24T18:04:04.9020000-06:00,2023-02-25T00:04:04.9020000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,5363a632-0909-4e77-8894-73d858922a73,55.15079,-138.56023,17.42431,6.46396,-10.497,-4.27553,-1.75648,6.15077,-3.07492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-02-24,18:04:19.76,2,3,"Allsup, Chase",1000112387,Right,AUB_TIG,"Wells, Carson",1000069897,Left,SOU_TRO,Undefined,1,Top,1,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.75416,2.15713,-2.022856,2521.03167,26.268333,7:00,6.11507,1.92057,4.91648,-69.37039,-17.48737,-9.60693,2.37607,-0.79347,68.25351,-10.334837,-3.718221,0.518423,,,,,,,,,,,,3.97012,-8.69851,-1.71474,50,6.2681,4.26928,-109.56393,1.59151,4.69175,24.37162,-42.4536,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,f3e5b230-b49f-11ed-afe7-b10379a029c7,72.706,,,7.50065,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:04:19.76,2023-02-24T18:04:19.7680000-06:00,2023-02-25T00:04:19.7680000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,5bc51340-ffe6-48ff-993f-d349d6d81de2,55.58514,-110.79933,12.18581,6.13289,3.74349,-21.2268,-1.92512,4.03146,2.34588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-02-24,18:04:35.52,2,4,"Allsup, Chase",1000112387,Right,AUB_TIG,"Wells, Carson",1000069897,Left,SOU_TRO,Undefined,1,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.01096,-2.394552,-2.989328,2258.98769,196.8287,12:30,6.3461,2.10343,5.33341,-8.35682,23.90163,6.86044,3.39863,-0.13216,85.17181,-4.083017,-1.773774,0.408783,,,,,,,,,,,,-4.41874,13.10276,-1.83836,50,6.12426,6.83826,-137.36541,-5.91936,-8.29561,35.38259,-7.57541,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,fd401af0-b49f-11ed-afe7-b10379a029c7,92.20643,,,9.83915,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:04:35.52,2023-02-24T18:04:35.5200000-06:00,2023-02-25T00:04:35.5200000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,688b3e9e-27b1-44d9-be43-70621be6cbfb,55.16388,-138.68914,17.69129,6.34042,-5.63595,-3.78771,-2.09999,7.14861,-4.14781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-02-24,18:04:53.65,2,5,"Allsup, Chase",1000112387,Right,AUB_TIG,"Wells, Carson",1000069897,Left,SOU_TRO,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.26334,0.806182,-1.338309,2491.207304,28.202414,7:00,6.12191,1.78295,5.1012,-66.40319,-16.42221,-9.69902,1.34824,-0.28663,69.96282,-11.127725,-3.059996,0.508831,,,,,,,,,,,,4.41563,-7.97319,-1.64866,50,6.1455,2.96798,-110.64823,-0.79762,5.40343,22.1258,-41.93086,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,081f7600-b4a0-11ed-afe7-b10379a029c7,74.07653,,,6.30052,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:04:53.65,2023-02-24T18:04:53.6590000-06:00,2023-02-25T00:04:53.6590000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,7c9d70c7-0c55-4e55-a1e8-1c57b73cd86b,55.40349,-111.72352,11.0629,6.13475,1.24017,-20.96543,-1.78652,2.70538,2.70171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-02-24,18:05:08.64,2,6,"Allsup, Chase",1000112387,Right,AUB_TIG,"Wells, Carson",1000069897,Left,SOU_TRO,Undefined,1,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,95.84864,-2.538538,-2.717734,2307.607182,213.732619,1:00,6.45085,1.62277,5.40388,-13.28953,17.80387,11.20957,2.96048,0.00841,87.40233,-5.063584,-0.726838,0.401334,84.81607,52.816575,-25.73654,4695.666257,,,,,91.19471,,,-6.44307,9.99418,-1.3888,50,6.21548,6.06275,-138.89205,-6.60251,-12.57147,31.44207,-12.67373,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,10fc4a50-b4a0-11ed-afe7-b10379a029c7,93.91794,108.56095,,8.44631,,,,1.50949,3.03373,-0.00869,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:05:08.64,2023-02-24T18:05:08.6450000-06:00,2023-02-25T00:05:08.6450000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,f35cb951-f16b-4f61-848b-9b73e36ac025,55.09709,-140.04116,15.72103,6.44832,-6.13933,-6.33686,-1.61877,6.5222,-6.28574,156.661907,1.50952,67.72092,-19.93874,5.65745,-1.56604,0.93242,-0.65541,0.25914,-0.041,3.03371,99.10906,-23.49042,2.0681,-0.16277,-0.28843,0.29765,-0.12787,0.02091,-0.00867,-32.64741,0.21581,0.59963,-0.33375,0.30029,-0.23349,0.09493,-0.0152,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
10,2023-02-24,18:05:46.77,3,1,"Allsup, Chase",1000112387,Right,AUB_TIG,"Jackson, Ryan",1000098407,Right,SOU_TRO,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.00664,-2.458048,-3.312846,2299.838891,194.111892,12:30,6.35394,1.81308,5.29837,-9.43666,22.46859,5.37831,3.2545,-0.85251,86.30261,-4.307897,-2.361095,0.406539,,,,,,,,,,,,-3.6228,12.22532,-1.51551,50,6.1235,7.69241,-137.48283,-6.14209,-6.91226,31.36967,-8.84818,AUB_TIG,SOU_TRO,PlainsmanPark,D1,SEC,20230224-PlainsmanPark-1,27b3b850-b4a0-11ed-afe7-b10379a029c7,92.71535,,,8.70403,,,,,,,e6847125-cb6a-426a-9f49-e02f3dbc5380,2023-02-25,00:05:46.77,2023-02-24T18:05:46.7730000-06:00,2023-02-25T00:05:46.7730000Z,,v3,471236,5047,24 February 2023 19:00-usc@auburn,"LaRue, Nate",1000016842,Right,AUB_TIG,6036f088-f5ec-4924-9787-8b89f90569cb,55.19925,-138.66407,15.68484,6.34851,-5.8089,-4.42409,-1.81007,7.95269,-3.45613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
