PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-04-16,18:02:30.29,1,1,"Snell, Kade",1000146371,Left,ALA_CRI,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.20729,-3.575957,3.419646,2436.440488,141.286547,10:45,5.88119,-1.33271,5.34513,-19.21659,15.29139,-11.34827,0.91494,0.93331,83.4264,-7.146509,1.407184,0.422796,,,,,,,,,,,,6.65225,9.00902,1.03258,50,5.54444,-7.36299,-131.93036,-8.92961,11.72515,28.05502,-16.29492,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,672958d0-fc45-11ee-92b8-3f3e74518def,89.15034,,,7.78089,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:02:30.29,2024-04-16T18:02:30.2970000-05:00,2024-04-16T23:02:30.2970000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,f624c00f-2fe4-4ad3-b237-4c6a4b9ce0b6,55.15637,-133.02234,14.02751,5.87967,-8.29536,-8.14746,1.32805,-7.81937,5.86258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-04-16,18:02:44.13,1,2,"Snell, Kade",1000146371,Left,ALA_CRI,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,1,Top,0,1,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.46027,-0.991622,2.364104,2128.957949,114.22246,9:45,5.75347,-1.67946,5.48959,-28.3332,8.55473,-16.56095,2.46378,-0.84654,80.51893,-6.204619,-0.585992,0.437133,,,,,,,,,,,,9.00678,4.90583,1.48392,50,5.64727,-4.5337,-126.99806,-3.20944,14.79828,24.54479,-24.11369,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,6f6f4450-fc45-11ee-92b8-3f3e74518def,86.22649,,,6.94134,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:02:44.13,2024-04-16T18:02:44.1370000-05:00,2024-04-16T23:02:44.1370000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,f9d5babb-0d66-414e-b214-a939cfac4d87,55.01394,-127.96342,12.2724,5.75485,-2.26103,-12.05684,1.67368,-5.11574,7.39914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-04-16,18:03:00.32,1,3,"Snell, Kade",1000146371,Left,ALA_CRI,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,1,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.50619,-1.755621,3.916613,2144.404265,134.573314,10:30,5.5992,-1.41828,5.60494,-20.74399,14.72816,-13.75953,2.22724,1.09712,81.58746,-5.640137,1.46734,0.428662,,,,,,,,,,,,8.03918,8.29654,1.09146,50,5.43525,-8.26029,-129.60691,-4.66695,13.65286,27.48522,-18.08409,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,79111650-fc45-11ee-92b8-3f3e74518def,87.93043,,,7.91873,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:03:00.32,2024-04-16T18:03:00.3210000-05:00,2024-04-16T23:03:00.3210000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,6c8687d1-f374-4b4c-a1b6-994ccf65ca8d,54.8956,-130.64097,13.74261,5.59803,-3.98658,-9.04205,1.4119,-8.77394,6.82643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-04-16,18:03:15.15,1,4,"Snell, Kade",1000146371,Left,ALA_CRI,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,1,Top,0,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.01296,-2.422107,4.387669,2095.979588,136.017864,10:30,5.65647,-1.70775,5.5138,-23.46596,13.33351,-11.71634,1.42797,1.42698,80.54741,-6.772357,2.30736,0.436609,,,,,,,,,,,,7.10957,7.75689,1.33247,50,5.42895,-9.25689,-127.33203,-6.20059,11.68387,25.9029,-19.42635,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,81ef4a30-fc45-11ee-92b8-3f3e74518def,86.33004,,,7.46555,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:03:15.15,2024-04-16T18:03:15.1590000-05:00,2024-04-16T23:03:15.1590000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,3bd7bff0-66cc-4edb-b978-1e86c20f1742,54.98726,-128.34257,12.95145,5.65606,-5.44271,-9.71318,1.70249,-9.7127,5.84194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-04-16,18:03:29.35,1,5,"Snell, Kade",1000146371,Left,ALA_CRI,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.66009,-1.147226,2.213541,2223.914654,154.910995,11:15,5.86794,-1.51328,5.47013,-20.30505,16.04505,-6.93878,3.10122,-0.01884,80.55397,-4.9601,0.979007,0.433935,,,,,,,,,,,,4.12374,8.77071,1.32328,50,5.75339,-4.65453,-128.51446,-3.24118,6.8603,27.94234,-17.58297,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,8a603d50-fc45-11ee-92b8-3f3e74518def,86.86204,,,8.10612,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:03:29.35,2024-04-16T18:03:29.3560000-05:00,2024-04-16T23:03:29.3560000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,d319e4cd-ecef-41e2-935c-af00a94e88a8,55.02883,-129.60325,13.97117,5.86634,-2.55605,-8.79148,1.50986,-4.92184,3.43015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-04-16,18:03:49.47,1,6,"Snell, Kade",1000146371,Left,ALA_CRI,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,1,Top,0,3,2,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,0,,76.23171,1.164517,1.364422,2253.916992,296.269278,4:00,5.57633,-1.65613,5.15908,-52.39566,-2.92095,9.03965,2.30668,0.38177,70.08534,-8.32696,2.965872,0.506248,73.57745,-9.814346,33.206778,,,,,15.45618,14.81169,27.60578,0.132316,-4.15075,-1.39299,1.52133,50,5.6445,-2.98486,-110.63419,0.4624,-5.13433,20.10214,-33.89716,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,96674f80-fc45-11ee-92b8-3f3e74518def,74.45453,2.44091,,6.14636,,,,1.89051,2.44091,-0.56552,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:03:49.47,2024-04-16T18:03:49.4710000-05:00,2024-04-16T23:03:49.4710000Z,GroundBall,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,b1a54ea8-8f67-4c66-91e4-6195952e67b2,55.34492,-111.60113,10.05107,5.58304,2.0929,-16.94858,1.65897,-2.73789,-2.56716,180,1.88505,89.22628,,,,,,,,2.44204,-18.44756,,,,,,,,-0.56909,58.40312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2024-04-16,18:04:30.02,2,1,"Snell, Kade",1000146371,Left,ALA_CRI,"Lewis Jr, Gavin",1000090409,Right,UAB_BLA,Undefined,1,Top,0,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.19281,-1.418174,1.890468,2086.949205,118.497782,10:00,5.64405,-1.71539,5.42616,-27.77273,9.08993,-14.42009,2.00032,-1.14569,80.16287,-6.549805,-0.676488,0.436983,,,,,,,,,,,,7.79863,5.37717,1.55786,50,5.49912,-3.57377,-127.84789,-4.16518,12.80488,28.31624,-23.34507,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,ae8b6ce0-fc45-11ee-92b8-3f3e74518def,86.25602,,,8.02994,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:04:30.02,2024-04-16T18:04:30.0280000-05:00,2024-04-16T23:04:30.0280000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,7e3a61a0-d0e5-4c10-bf2a-bcd949a4b868,55.07415,-128.96684,14.15812,5.64549,-3.24268,-11.67253,1.70907,-4.07977,6.40244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-04-16,18:05:10.13,2,2,"Snell, Kade",1000146371,Left,ALA_CRI,"Lewis Jr, Gavin",1000090409,Right,UAB_BLA,Undefined,1,Top,0,0,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.31027,-0.469232,2.618979,1588.757659,90.412621,9:00,5.68374,-1.84774,5.56638,-44.58621,1.53626,-13.14639,1.52939,-0.49488,72.09886,-8.612822,0.271619,0.488796,,,,,,,,,,,,7.39233,1.33236,1.63055,50,5.61376,-4.69608,-113.66115,-2.39701,9.67373,20.76553,-30.43052,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,c67c6c50-fc45-11ee-92b8-3f3e74518def,77.11281,,,6.21141,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:05:10.13,2024-04-16T18:05:10.1320000-05:00,2024-04-16T23:05:10.1320000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,7bcc2931-4668-480e-b542-42aba699f1b2,54.93682,-114.55954,10.38276,5.68899,-1.08048,-15.21526,1.84277,-5.1146,4.83687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-04-16,18:06:08.75,2,3,"Snell, Kade",1000146371,Left,ALA_CRI,"Lewis Jr, Gavin",1000090409,Right,UAB_BLA,Undefined,1,Top,0,0,2,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.53207,-0.007995,1.882026,2081.648125,107.523629,9:30,5.48775,-1.8509,5.6117,-28.29269,6.48307,-16.73651,3.12256,-1.48824,81.98489,-5.256402,-1.106475,0.424434,,,,,,,,,,,,8.9906,3.65516,1.70074,50,5.46906,-3.55099,-131.29975,-1.05189,15.53785,30.39627,-25.85711,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,e9669060-fc45-11ee-92b8-3f3e74518def,88.80644,,,8.54718,,,,,,,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:06:08.75,2024-04-16T18:06:08.7590000-05:00,2024-04-16T23:06:08.7590000Z,,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,85b0a9db-ef8d-4395-a579-b5187b7ca9a8,54.88839,-132.42659,15.19813,5.49029,-0.09333,-12.92856,1.84305,-4.12701,7.76893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-04-16,18:06:28.10,2,4,"Snell, Kade",1000146371,Left,ALA_CRI,"Lewis Jr, Gavin",1000090409,Right,UAB_BLA,Undefined,1,Top,0,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.94889,-1.033304,2.447683,2130.883982,152.528896,11:00,5.7799,-1.49808,5.87721,-20.12344,13.64402,-6.54599,3.14224,0.23119,83.23993,-4.813754,1.274453,0.418235,71.11459,20.461708,57.44965,3282.069933,51.13107,24.05774,97.39353,199.13415,130.60432,66.101049,2.513102,4.02815,7.58847,1.30391,50,5.68463,-5.36404,-132.0338,-3.03536,7.12143,27.71728,-18.75832,ALA_CRI,UAB_BLA,SwellThomasStadium,D1,SEC,20240416-SwellThomasStadium-1,f4ebc860-fc45-11ee-92b8-3f3e74518def,90.1226,24.18887,,7.70896,,,,0.28278,3.16452,-0.43655,0fb21c38-f07e-4ecf-857b-2085140bc864,2024-04-16,23:06:28.10,2024-04-16T18:06:28.1090000-05:00,2024-04-16T23:06:28.1090000Z,LineDrive,v3,471226,471227,16 April 2024 19:00-uab@alabama,"Vaughn, Luke",1000182681,Right,ALA_CRI,9c282663-e19d-4ef5-8d35-c3e5f3d4d65d,54.62454,-133.00106,13.85864,5.77913,-2.38074,-9.37916,1.49544,-5.61256,3.56072,,0.28274,52.58029,-12.97235,2.87539,-0.51956,0.05004,0.00668,-0.00315,0.00035,3.16457,36.45861,-16.71573,0.94588,-0.20916,0.08365,-0.0301,0.00688,-0.00066,-0.43654,82.36968,-5.70207,1.04591,-0.18737,0.0402,-0.01057,0.00205,-0.00018,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
