PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-03-07,19:01:57.28,1,1,"Jones, Elijah",90000242546,Right,SOU_GAM,"Rollauer, Thomas",1000108310,Right,CIT_BUL,Undefined,1,Top,0,0,0,Sinker,Sinker,InPlay,Undefined,LineDrive,Double,0,0,,92.20547,-0.23981,-2.193086,2238.104985,244.180217,2:15,5.60561,1.40505,6.54441,-23.38844,8.8839,16.11662,3.43649,0.73593,83.66505,-4.67377,0.734822,0.408871,72.57769,21.597197,-37.812776,2494.174351,84.13258,28.10785,-70.86393,209.22115,209.22115,-43.203017,2.764716,-9.15634,5.05244,-1.25988,50,5.57902,4.49078,-133.96938,-1.2705,-16.48823,31.41888,-23.07587,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,718a2ca0-bd44-11ed-83cd-47f783bc9791,92.18654,28.1209,,8.54042,,,,2.53858,3.61316,-0.86837,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:01:57.28,2023-03-07T19:01:57.2893820-05:00,2023-03-08T00:01:57.2893820Z,LineDrive,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,6cc0ebfb-aa2e-4273-8da3-05f84e08270e,53.95296,-134.89325,15.70944,5.6064,-0.59195,-11.53793,-1.39906,4.97562,-8.24412,,2.53859,78.19043,-13.39514,2.63318,-0.48093,0.07038,-0.00574,-0.00048,0.00012,3.61314,39.18145,-16.97619,1.31203,-0.28171,0.06567,-0.0149,0.00278,-0.00024,-0.86838,-60.67897,5.15801,-1.01981,0.18737,-0.02821,0.00253,0.00011,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,2023-03-07,19:02:43.51,2,1,"Jones, Elijah",90000242546,Right,SOU_GAM,"Lott, Travis",1000075254,Left,CIT_BUL,Undefined,1,Top,0,0,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,88.05791,-0.632068,-1.111635,2251.222147,170.282266,11:45,5.64317,1.5134,6.1674,-30.37887,5.23394,-0.70665,2.52766,0.42764,80.73513,-6.283826,-1.23922,0.429511,72.09898,24.0129,-157.488466,2980.006229,,,,,51.81689,,,0.05598,3.20666,-1.42888,50,5.57976,2.51156,-127.99913,-2.40231,0.09281,26.63586,-26.85875,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,8d16a250-bd44-11ed-83cd-47f783bc9791,87.75657,17.57678,,7.32279,,,,1.80761,2.32359,-0.27868,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:02:43.51,2023-03-07T19:02:43.5122300-05:00,2023-03-08T00:02:43.5122300Z,,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,da817dde-22f6-4bf6-8d50-42ec0c1cdb26,54.33017,-128.89706,13.31793,5.64549,-1.49687,-13.42938,-1.5135,2.50843,0.04641,,1.80761,-89.23302,4.80956,1.62825,-0.79833,0.29375,-0.08496,0.02463,-0.00487,2.32359,43.03211,-31.76523,5.30354,-1.21424,0.2538,-0.04855,0.00797,-0.00026,-0.27868,-36.98257,13.50804,-3.44172,0.83887,-0.173,0.03472,-0.00592,0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
3,2023-03-07,19:03:01.13,2,2,"Jones, Elijah",90000242546,Right,SOU_GAM,"Lott, Travis",1000075254,Left,CIT_BUL,Undefined,1,Top,0,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.63239,0.086211,-2.192326,2339.548078,231.2258,1:45,5.7452,1.3627,6.41399,-20.14556,12.84465,14.55087,4.14573,0.5588,82.68645,-3.766932,0.443486,0.413394,,,,,,,,,,,,-8.20497,7.005,-1.21183,50,5.74212,4.47804,-132.99902,-0.38247,-14.51164,31.87319,-19.78472,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,979c6bb0-bd44-11ed-83cd-47f783bc9791,91.17804,,,8.94594,,,,,,,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:03:01.13,2023-03-07T19:03:01.1394684-05:00,2023-03-08T00:03:01.1394684Z,,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,fba9be09-0d77-464e-a89e-89e56f9eba3e,54.08001,-133.97323,15.93659,5.74457,0.22225,-9.89236,-1.35548,4.92159,-7.25582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-03-07,19:03:23.97,2,3,"Jones, Elijah",90000242546,Right,SOU_GAM,"Lott, Travis",1000075254,Left,CIT_BUL,Undefined,1,Top,0,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.31254,-0.40453,-1.879421,2316.006575,229.419666,1:45,5.72592,1.38926,6.43216,-19.20851,13.14808,14.06784,3.75324,0.83373,83.64226,-4.07632,0.670682,0.409405,,,,,,,,,,,,-7.84032,7.30469,-1.26106,50,5.68834,3.80456,-134.05807,-1.50041,-14.14234,31.36146,-18.99785,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,a534cc40-bd44-11ed-83cd-47f783bc9791,92.06646,,,8.67028,,,,,,,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:03:23.97,2023-03-07T19:03:23.9783548-05:00,2023-03-08T00:03:23.9783548Z,,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,67cedac5-68c9-41c1-ab4b-95150d2a0a70,54.06222,-135.00504,15.68073,5.72499,-0.92676,-9.49893,-1.38239,4.23159,-7.07117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-03-07,19:03:49.14,2,4,"Jones, Elijah",90000242546,Right,SOU_GAM,"Lott, Travis",1000075254,Left,CIT_BUL,Undefined,1,Top,0,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.97635,-1.326116,-2.300347,1939.69005,262.001263,2:45,5.49208,1.61839,6.66007,-31.08234,3.81079,17.95426,1.68724,1.00854,80.21757,-7.183449,0.972524,0.425149,,,,,,,,,,,,-10.2004,2.84748,-1.47014,50,5.39099,4.48956,-129.13372,-3.93807,-16.87364,31.99223,-27.46371,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,b436a7e0-bd44-11ed-83cd-47f783bc9791,88.65696,,,8.75879,,,,,,,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:03:49.14,2023-03-07T19:03:49.1456124-05:00,2023-03-08T00:03:49.1456124Z,,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,fe828fec-3f96-429e-9f5b-c34037156755,53.83556,-130.08049,15.99612,5.4955,-3.12532,-13.73186,-1.6104,4.98891,-8.43682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-03-07,19:04:15.79,2,5,"Jones, Elijah",90000242546,Right,SOU_GAM,"Lott, Travis",1000075254,Left,CIT_BUL,Undefined,1,Top,0,2,2,ChangeUp,Sinker,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,89.59191,-0.790646,-3.054633,1884.141584,262.465928,2:45,5.45527,1.61426,6.65352,-31.03411,3.24693,15.35776,2.14446,0.09596,81.04483,-6.632109,-0.259111,0.421404,78.62396,-53.092236,5.521774,,,,,3.89618,2.22826,0.82158,0.024165,-9.09599,2.31154,-1.4144,50,5.38978,6.35161,-130.03686,-2.74773,-15.33649,31.16116,-28.27663,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,c41ffd50-bd44-11ed-83cd-47f783bc9791,89.44495,2.234,,8.54708,,,,2.22575,2.234,-0.10558,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:04:15.79,2023-03-07T19:04:15.7919868-05:00,2023-03-08T00:04:15.7919868Z,GroundBall,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,a7785753-9c4d-40c0-a116-ae2317897db8,53.84343,-130.95464,15.58058,5.45844,-1.91491,-14.13831,-1.60812,6.80331,-7.66824,,2.22506,69.10838,,,,,,,,2.23494,-92.44673,,,,,,,,-0.10565,6.68089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2023-03-07,19:04:58.66,3,1,"Jones, Elijah",90000242546,Right,SOU_GAM,"Montenery, Luke",1000075251,Right,CIT_BUL,Undefined,1,Top,1,0,0,Sinker,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.14058,-1.653015,-3.317338,2354.75497,230.048366,1:45,5.63913,1.32854,6.4367,-18.21879,13.82678,15.11887,2.5989,-0.46339,83.94544,-5.148929,-0.580314,0.407432,,,,,,,,,,,,-8.90997,8.08063,-1.09881,50,5.51323,7.18599,-135.00113,-4.41891,-16.20015,33.44624,-17.48182,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,ddb006c0-bd44-11ed-83cd-47f783bc9791,92.51213,,,9.19514,,,,,,,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:04:58.66,2023-03-07T19:04:58.6601084-05:00,2023-03-08T00:04:58.6601084Z,,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,46a744c6-ada6-4ad8-b478-91a220f19d1b,54.05787,-136.00274,16.72312,5.63772,-3.89538,-8.74091,-1.32127,7.67114,-8.10008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-03-07,19:05:16.31,3,2,"Jones, Elijah",90000242546,Right,SOU_GAM,"Montenery, Luke",1000075251,Right,CIT_BUL,Undefined,1,Top,1,0,1,Slider,Slider,InPlay,Undefined,GroundBall,Single,0,0,,85.81274,0.251523,-1.379999,2399.227641,120.933839,10:00,5.63018,1.41467,6.11466,-34.01494,3.72,-4.18044,3.02822,-0.20984,78.35013,-6.072209,-2.133579,0.442123,88.14459,-2.41595,-23.931202,,,,,28.27986,17.91031,-21.898999,0.183497,1.76961,2.17914,-1.3067,50,5.63163,3.16523,-124.67796,-0.55078,2.77031,26.33722,-28.76262,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,e82a3760-bd44-11ed-83cd-47f783bc9791,85.25324,0.99998,,7.46261,,,,4.56915,0.99998,-0.93059,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:05:16.31,2023-03-07T19:05:16.3185788-05:00,2023-03-08T00:05:16.3185788Z,GroundBall,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,9a7796a6-160b-4036-9a3f-f551b7e6a4fc,54.38291,-125.6004,13.16861,5.63328,0.45661,-14.38131,-1.41586,3.0682,1.38516,180,4.5681,118.09545,,,,,,,,1.00003,-5.45122,,,,,,,,-0.93012,-52.40966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2023-03-07,19:05:53.19,4,1,"Jones, Elijah",90000242546,Right,SOU_GAM,"Reeves, Sawyer",1000112376,Right,CIT_BUL,Undefined,1,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.68852,-1.771597,-1.724399,2381.010979,239.164005,2:00,5.7222,1.39191,6.54378,-21.41454,11.41505,17.16698,2.31172,1.24062,82.906,-5.849032,1.396448,0.412386,,,,,,,,,,,,-9.52579,6.8989,-1.27917,50,5.59048,3.31157,-133.10527,-4.74137,-16.84237,32.42697,-19.97623,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,fe2d2270-bd44-11ed-83cd-47f783bc9791,91.40086,,,8.78252,,,,,,,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:05:53.19,2023-03-07T19:05:53.1977340-05:00,2023-03-08T00:05:53.1977340Z,,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,9d53e3ad-a55f-4a86-9aa5-bf881ca7345d,53.95178,-134.06454,16.21348,5.722,-4.15042,-9.98812,-1.3845,3.80981,-8.42118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-03-07,19:06:14.65,4,2,"Jones, Elijah",90000242546,Right,SOU_GAM,"Reeves, Sawyer",1000112376,Right,CIT_BUL,Undefined,1,Top,1,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.04277,-2.032912,-2.856644,2385.50131,238.852878,2:00,5.7002,1.32941,6.39727,-21.14478,11.00154,16.28166,2.06551,0.05698,83.99143,-6.04861,0.091974,0.408072,,,,,,,,,,,,-9.35796,6.73126,-1.13116,50,5.54457,6.04125,-134.88953,-5.43859,-16.98562,33.40555,-19.95616,SOU_GAM,CIT_BUL,UofSouthCarolina,D1,SEC,20230307-UofSouthCarolina-1,0af820e0-bd45-11ed-83cd-47f783bc9791,92.36712,,,9.05134,,,,,,,aa03081d-8d83-4d37-a512-054e4f779599,2023-03-08,00:06:14.65,2023-03-07T19:06:14.6502780-05:00,2023-03-08T00:06:14.6502780Z,,v3,471441,471271,07 March 2023 19:00-citadel@scarolina,"French, Jonathan",1000013132,Right,SOU_GAM,5a357b98-1fa5-416a-8553-f1d900cb96b8,54.09763,-135.90052,16.70278,5.70003,-4.83463,-9.97808,-1.32177,6.55531,-8.49281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
