PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-05-03,18:03:28.55,1,1,"Lunceford, Logan",702583,Right,MIZ_TIG,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.85338,-2.920074,-2.384726,2343.192341,217.984028,1:15,5.99454,1.606,5.81297,-13.21922,19.62064,14.42591,2.17295,0.58941,84.17758,-5.471174,0.198516,0.412451,,,,,,,,,,,,-8.03469,11.2019,-1.41897,50,5.7471,4.94724,-134.50875,-7.22598,-14.60522,31.30108,-11.81157,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,5a898000-09a1-11ef-9321-377dedc62092,91.38653,,,8.6758,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:03:28.55,2024-05-03T18:03:28.5520000-05:00,2024-05-03T23:03:28.5520000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,8fcde4e3-6035-44b5-b10d-4ea4044f1399,54.6844,-135.59446,15.65054,5.99063,-6.81629,-5.90579,-1.59936,5.45384,-7.30261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-05-03,18:03:39.22,1,2,"Lunceford, Logan",702583,Right,MIZ_TIG,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.50356,-2.270105,-2.407536,2388.927227,218.793788,1:15,6.05637,1.56384,5.64966,-13.15824,20.40678,15.3904,2.8395,0.5995,83.06484,-4.82903,0.339812,0.41698,,,,,,,,,,,,-8.51272,11.40264,-1.36928,50,5.85553,4.90722,-133.88964,-5.66092,-15.19323,33.43495,-11.82303,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,60e3c820-09a1-11ef-9321-377dedc62092,90.39397,,,9.43872,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:03:39.22,2024-05-03T18:03:39.2290000-05:00,2024-05-03T23:03:39.2290000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,1d8c6e11-44aa-4c69-b757-a245b1bdfe1b,54.84571,-135.0943,16.71747,6.05182,-5.23494,-5.91152,-1.55595,5.45463,-7.59662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-05-03,18:03:52.31,1,3,"Lunceford, Logan",702583,Right,MIZ_TIG,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,0,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,93.03263,-3.500079,-3.053411,2434.022328,221.189603,1:15,6.0023,1.4719,5.76028,-14.20776,18.48308,15.21162,1.5518,-0.10523,84.76329,-6.211323,-0.333882,0.411514,,,,,,,,,,,,-8.59355,10.73146,-1.22795,50,5.70302,6.49609,-134.68564,-8.66673,-15.74216,30,-12.51554,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,68a2a950-09a1-11ef-9321-377dedc62092,91.59458,,,8.26934,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:03:52.31,2024-05-03T18:03:52.3100000-05:00,2024-05-03T23:03:52.3100000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,456aae28-7b2b-4a64-909f-30fb44ead38d,54.73822,-135.73693,15,5.99904,-8.22815,-6.25777,-1.46526,7.04774,-7.87108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14867,,,0.878027,,,,1.77365,5.65425,-4.17216,67.90049,5.90276,-56.88317,1.86957,80.78425,-6.29527,5.68125,10.80827,-12.0036,-4.26603,-65.15863,5.89984,High,High,High,,,High,High,High
4,2024-05-03,18:04:15.22,2,1,"Lunceford, Logan",702583,Right,MIZ_TIG,"Petry, Ethan",701337,Right,SOU_GAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.06159,-2.842388,-2.956873,2381.566439,197.743423,12:30,6.08495,1.22807,5.82844,-10.22461,22.3669,6.80386,2.58493,-0.95608,84.58515,-4.853335,-1.739929,0.410888,86.47308,69.537958,129.413855,5480.567453,,,,,43.05382,,,-4.35351,12.60406,-0.99054,50,5.84657,6.66437,-134.81963,-6.94351,-7.97436,30.62559,-9.08715,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,764d8070-09a1-11ef-9321-377dedc62092,91.73406,87.67782,,8.47644,,,,1.76032,2.333,0.84996,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:04:15.22,2024-05-03T18:04:15.2240000-05:00,2024-05-03T23:04:15.2240000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,2023fa34-1155-4f8f-9111-71662e2e9421,54.67049,-135.87643,15.3128,6.08077,-6.62993,-4.54357,-1.22526,6.93954,-3.98718,342.551044,1.76031,-28.14945,-10.53588,4.6076,-2.17734,2.33843,-2.61474,1.66692,-0.42694,2.333,118.82501,-36.98064,5.99677,-1.61555,0.95422,-0.90868,0.55687,-0.13921,0.84996,34.25396,-7.72147,1.44642,-0.30334,0.15938,-0.15329,0.09332,-0.02285,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,2024-05-03,18:04:28.69,2,2,"Lunceford, Logan",702583,Right,MIZ_TIG,"Petry, Ethan",701337,Right,SOU_GAM,Undefined,1,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.41204,-1.330191,-4.584702,1424.804652,248.682537,2:15,5.925,1.30159,6.20064,-38.1375,6.91697,14.08339,1.51482,-1.76599,72.16791,-8.394812,-2.049398,0.483104,,,,,,,,,,,,-8.51378,4.40914,-0.96291,50,5.8057,8.60614,-113.63106,-3.75705,-11.15156,20.47093,-26.39887,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,7e65cc40-09a1-11ef-9321-377dedc62092,78.02143,,,6.24413,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:04:28.69,2024-05-03T18:04:28.6960000-05:00,2024-05-03T23:04:28.6960000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,7cf88689-ce05-4fad-954a-a7cea641f21a,54.29855,-114.40284,10.23547,5.92859,-2.76179,-13.19943,-1.2953,9.02656,-5.57578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-05-03,18:04:41.64,2,3,"Lunceford, Logan",702583,Right,MIZ_TIG,"Petry, Ethan",701337,Right,SOU_GAM,Undefined,1,Top,1,1,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.9398,0.408085,-1.636826,1258.901541,226.393808,1:30,5.92384,1.20946,5.90924,-36.13801,10.86981,9.90158,3.29128,0.5149,70.7056,-6.304115,0.140929,0.493465,99.09728,7.806763,-49.030502,4507.868129,,,,123.09594,123.09594,-52.719008,0.958754,-5.56705,5.87418,-1.08397,50,5.9358,2.84517,-111.80014,-0.25532,-7.06164,19.74035,-24.72286,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,861e1dc0-09a1-11ef-9321-377dedc62092,76.38319,7.2709,,6.23419,,,,2.77017,3.57105,-0.64369,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:04:41.64,2024-05-03T18:04:41.6460000-05:00,2024-05-03T23:04:41.6460000Z,LineDrive,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,de57d183-a164-406f-8c32-28370ed2ba80,54.59105,-112.60786,9.87017,5.92555,0.75627,-12.36143,-1.20629,3.13411,-3.53082,,2.77018,94.41014,-25.08849,5.62229,0.19099,-2.40403,2.48872,-1.29515,0.28064,3.57105,19.74177,-27.76086,4.03454,-0.45114,-0.59865,0.70955,-0.37467,0.08117,-0.64368,-108.72606,6.95056,0.71353,0.72356,-2.11064,2.19309,-1.15977,0.25484,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2024-05-03,18:05:05.26,2,4,"Lunceford, Logan",702583,Right,MIZ_TIG,"Petry, Ethan",701337,Right,SOU_GAM,Undefined,1,Top,1,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,93.24797,-1.671115,-3.268838,2426.645265,204.62133,12:45,6.13639,1.18262,5.85551,-9.30111,23.38304,10.17166,3.80566,-1.01019,83.90105,-3.542835,-1.449208,0.411472,,,,,,,,,,,,-6.1665,12.73938,-0.92262,50,5.99489,7.2386,-134.99635,-4.10726,-11.23079,32.97122,-8.97234,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,941fa060-09a1-11ef-9321-377dedc62092,91.60396,,,9.34692,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:05:05.26,2024-05-03T18:05:05.2680000-05:00,2024-05-03T23:05:05.2680000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,df0f3d4b-6d43-4504-a3f0-66a02f7221bd,54.63958,-136.12479,16.48561,6.1302,-3.80018,-4.48617,-1.17694,7.62297,-5.61539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.17602,3.037822,1.990605,1.047217,-2.32522,3.56808,1.10068,0.4526,5.58783,-3.48766,63.77535,7.54728,-61.01077,0.50866,64.14754,-3.54025,5.67401,16.80038,-14.29333,-3.60352,-60.7008,5.56544,High,High,High,,,High,High,High
8,2024-05-03,18:05:29.87,3,1,"Lunceford, Logan",702583,Right,MIZ_TIG,"Noland, Parker",687359,Left,SOU_GAM,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.6059,-3.234357,-2.805216,2441.149097,213.592427,1:00,6.06641,1.45679,5.82701,-12.54438,20.63261,12.90233,2.00752,-0.07788,83.59668,-5.675037,-0.495684,0.414562,,,,,,,,,,,,-7.42741,11.8689,-1.23501,50,5.79433,5.98202,-134.00593,-7.90168,-13.34226,32.2337,-10.8533,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,a2d0eb00-09a1-11ef-9321-377dedc62092,90.92102,,,9.00922,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:05:29.87,2024-05-03T18:05:29.8770000-05:00,2024-05-03T23:05:29.8770000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,773cde68-a0a5-47f7-92d6-54fc1a89ebbf,54.66967,-135.1245,16.11685,6.06199,-7.52505,-5.42665,-1.45063,6.44503,-6.67113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-05-03,18:05:41.55,3,2,"Lunceford, Logan",702583,Right,MIZ_TIG,"Noland, Parker",687359,Left,SOU_GAM,Undefined,1,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.1134,-3.781072,-0.950199,2426.10108,210.150378,1:00,6.13554,1.15798,5.8893,-9.48481,23.2595,12.81335,1.8287,1.34338,84.01893,-5.67166,1.348857,0.41185,,,,,,,,,,,,-6.81642,13.41064,-1.0886,50,5.82487,1.65581,-134.80498,-9.09103,-12.37506,32.96965,-7.82725,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,a9ca3240-09a1-11ef-9321-377dedc62092,91.51975,,,9.09447,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:05:41.55,2024-05-03T18:05:41.5500000-05:00,2024-05-03T23:05:41.5500000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,006c9ae1-45e4-4b53-91df-60255dcf74d1,54.60728,-135.92713,16.48482,6.12976,-8.82462,-3.91363,-1.15212,2.077,-6.18753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-05-03,18:05:54.17,3,3,"Lunceford, Logan",702583,Right,MIZ_TIG,"Noland, Parker",687359,Left,SOU_GAM,Undefined,1,Top,2,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.89764,1.59467,-1.327383,1300.01164,263.914218,2:45,5.88356,1.54355,5.99729,-44.56101,3.17343,13.81465,3.64863,1.46453,69.49533,-6.695517,1.157522,0.497264,,,,,,,,,,,,-7.43213,1.6928,-1.4461,50,5.98541,2.06319,-111.51859,1.75819,-9.21694,22.90298,-30.07473,MIZ_TIG,SOU_GAM,TaylorStadium,D1,SEC,20240503-TaylorStadium-1,b16278a0-09a1-11ef-9321-377dedc62092,75.7996,,,7.4023,,,,,,,8a2ae717-0130-4bc2-9477-11ccb53b4965,2024-05-03,23:05:54.17,2024-05-03T18:05:54.1740000-05:00,2024-05-03T23:05:54.1740000Z,,v3,4806,471441,03 May 2024 19:00-scarolina@missouri,"Hernandez, Jedier",801877,Right,MIZ_TIG,9780f88f-a1f9-4a13-8e54-28538f0cea15,54.49887,-112.43874,11.45149,5.8905,2.96647,-15.03737,-1.53643,2.43349,-4.60847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
