PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-03-01,18:32:24.85,1,1,"Dennis, Gunnar",10157164,Left,OLE_REB,"Wilmes, Ben",1000113202,Right,IOW_HAW,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.94328,-2.86879,3.886452,2323.972065,132.104728,10:30,5.99485,-1.74465,5.76419,-23.97883,12.35005,-12.13847,1.31815,0.86662,80.0478,-7.3611,1.717909,0.433808,,,,,,,,,,,,7.46615,7.64,1.42983,50,5.74233,-8.20359,-128.51841,-7.24091,12.25447,31.26927,-19.63422,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,498074e0-d82c-11ee-848a-616de9de3893,86.88742,,,8.89548,,,,,,,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:32:24.85,2024-03-01T18:32:24.8596690-06:00,2024-03-02T00:32:24.8596690Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,73aaa0cc-ee26-4610-9eee-e1d92d7fa309,54.73317,-129.66491,15.63463,5.99462,-6.52101,-9.81711,1.73885,-8.6529,6.12723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-03-01,18:32:40.97,1,2,"Dennis, Gunnar",10157164,Left,OLE_REB,"Wilmes, Ben",1000113202,Right,IOW_HAW,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.49994,-0.755671,3.93324,2478.117381,138.088635,10:30,6.01639,-1.82064,5.69759,-20.31466,15.72627,-12.85513,3.61759,0.77923,79.90607,-4.622267,1.641831,0.432085,,,,,,,,,,,,7.77784,8.6106,1.49764,50,5.94046,-8.3039,-129.34849,-2.33936,12.88964,32.46804,-17.9043,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,531dda10-d82c-11ee-848a-616de9de3893,87.23383,,,9.59388,,,,,,,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:32:40.97,2024-03-01T18:32:40.9717970-06:00,2024-03-02T00:32:40.9717970Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,f5ce2166-8842-42fd-ac1e-3d4fcfe57aec,54.79647,-130.54692,16.23402,6.01461,-1.6785,-8.95215,1.81292,-8.77966,6.44482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-03-01,18:33:02.30,1,3,"Dennis, Gunnar",10157164,Left,OLE_REB,"Wilmes, Ben",1000113202,Right,IOW_HAW,Undefined,1,Top,0,2,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.11694,-2.214827,3.936505,2460.585909,128.637727,10:15,5.93458,-1.7958,5.7196,-22.18796,13.26186,-14.89158,2.01654,0.63591,80.87787,-6.39397,1.279,0.428527,,,,,,,,,,,,8.86485,7.86717,1.47559,50,5.73557,-8.29908,-130.25081,-5.77681,14.93166,32.33942,-18.92282,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,5fd32da0-d82c-11ee-848a-616de9de3893,87.95812,,,9.23907,,,,,,,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:33:02.30,2024-03-01T18:33:02.3076050-06:00,2024-03-02T00:33:02.3076050Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,d2e82dbd-7d58-4eba-8c6a-dc9add209548,54.77757,-131.43166,16.16971,5.93389,-5.08586,-9.46141,1.78858,-8.8443,7.46583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-03-01,18:33:19.44,1,4,"Dennis, Gunnar",10157164,Left,OLE_REB,"Wilmes, Ben",1000113202,Right,IOW_HAW,Undefined,1,Top,0,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.46,-1.162831,3.680499,2465.037918,125.653353,10:15,6.04187,-1.70889,6.11663,-22.30332,12.28457,-15.29855,3.10576,0.42384,81.12807,-5.397064,0.929137,0.423285,66.58908,23.420907,123.062612,3091.120163,,,,,51.3148,,,9.12922,7.10185,1.43425,50,5.94106,-7.77643,-130.96416,-3.35315,15.53562,32.86042,-20.08849,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,6a05a6e0-d82c-11ee-848a-616de9de3893,89.04734,18.50242,,9.33193,,,,0.66976,2.89702,-0.51921,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:33:19.44,2024-03-01T18:33:19.4400466-06:00,2024-03-02T00:33:19.4400466Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,0775df6b-b1a5-4b1b-9ad6-2a5bace8ef25,54.38133,-132.05891,16.43021,6.04162,-2.68389,-10.04425,1.70194,-8.294,7.76781,302.647884,0.66976,-48.89117,-0.33653,0.91727,-0.20988,0.05167,0.00462,-0.01502,0.00705,2.89702,38.81969,-23.55734,2.67868,-0.51118,0.10385,0.00509,-0.02176,0.01038,-0.51921,75.10599,-11.55669,0.79017,-0.14263,-0.00816,0.01531,-0.01218,0.00529,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,2024-03-01,18:33:40.95,1,5,"Dennis, Gunnar",10157164,Left,OLE_REB,"Wilmes, Ben",1000113202,Right,IOW_HAW,Undefined,1,Top,0,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.61523,1.5251,1.416328,2274.959,124.539527,10:15,6.10696,-1.75218,5.93867,-24.78261,10.15449,-13.07674,5.45732,-1.52773,81.23848,-3.130236,-0.931485,0.425417,70.07995,1.712364,175.859779,1675.21993,,,,48.6792,43.21306,171.49463,0.46396,7.04748,5.10319,1.64616,50,6.21481,-2.64261,-130.04066,2.64598,11.9937,28.8352,-23.4892,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,76d9f420-d82c-11ee-848a-616de9de3893,88.60115,4.98573,,8.37675,,,,-1.61763,4.90709,1.59494,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:33:40.95,2024-03-01T18:33:40.9580242-06:00,2024-03-02T00:33:40.9580242Z,GroundBall,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,6b7fa284-5ec8-4070-b524-44e8c727e48c,54.5588,-131.04763,14.4176,6.10808,3.46626,-11.7446,1.74576,-3.06145,5.99685,37.904396,-1.60366,-102.86676,5.44471,,,,,,,4.91178,2.93823,-29.17274,,,,,,,1.59105,7.52788,9.84836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2024-03-01,18:34:01.78,1,6,"Dennis, Gunnar",10157164,Left,OLE_REB,"Wilmes, Ben",1000113202,Right,IOW_HAW,Undefined,1,Top,0,3,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.61526,-2.042642,3.565756,2278.261553,129.199115,10:15,5.97419,-1.75402,5.71855,-23.51009,12.04867,-13.20859,2.10774,0.47117,81.04045,-6.442111,1.207078,0.429185,21.97307,-56.934588,61.289488,,,,,4.78894,4.78889,11.4216,0.085406,7.89575,7.14028,1.46412,50,5.78872,-7.51728,-129.71928,-5.4214,13.27995,30.40642,-20.16473,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,83456d70-d82c-11ee-848a-616de9de3893,87.82329,2.38822,,8.57482,,,,3.94716,2.38822,-0.41537,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:34:01.78,2024-03-01T18:34:01.7808594-06:00,2024-03-02T00:34:01.7808594Z,GroundBall,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,fbf748b0-b9c4-49eb-9546-e99f5b1a7673,54.78126,-130.83522,15.20321,5.9741,-4.68134,-10.08237,1.74896,-8.00466,6.63997,,3.94305,8.74569,,,,,,,,2.40136,-27.96422,,,,,,,,-0.42288,15.96737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2024-03-01,18:37:24.75,2,1,"Dennis, Gunnar",10157164,Left,OLE_REB,"Petersen, Sam",695763,Right,IOW_HAW,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.06845,1.517016,1.088631,2203.520755,318.947387,4:45,6.08601,-1.6636,4.99394,-69.79917,-16.12977,15.72521,1.70234,0.67482,67.38549,-11.039874,3.8727,0.527272,,,,,,,,,,,,-7.42508,-7.97178,1.54534,50,6.17495,-2.65603,-107.33347,0.40866,-8.47365,22.34247,-41.2716,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,fc500f90-d82c-11ee-848a-616de9de3893,71.48575,,,6.68296,,,,,,,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:37:24.75,2024-03-01T18:37:24.7592658-06:00,2024-03-02T00:37:24.7592658Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,6e89c93f-dfec-4255-93ef-b5a85dfaeb38,55.50996,-108.47436,11.17123,6.10028,2.51614,-20.6358,1.66992,-2.22333,-4.23682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-03-01,18:37:41.01,2,2,"Dennis, Gunnar",10157164,Left,OLE_REB,"Petersen, Sam",695763,Right,IOW_HAW,Undefined,1,Top,1,0,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.74817,-1.425574,2.227111,2431.332577,124.662771,10:15,5.90896,-1.819,5.78266,-25.03541,10.79414,-13.87717,2.49503,-0.90225,80.81225,-6.094942,-0.258523,0.430816,,,,,,,,,,,,7.68831,6.28331,1.64348,50,5.77634,-4.40404,-128.72828,-4.04599,12.83203,28.05302,-21.68699,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,05f45290-d82d-11ee-848a-616de9de3893,87.49074,,,7.93592,,,,,,,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:37:41.01,2024-03-01T18:37:41.0186450-06:00,2024-03-02T00:37:41.0186450Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,fa72926b-26c8-4fe0-9493-4b2b0f9af971,54.71591,-129.75192,14.02651,5.90954,-3.25465,-10.84349,1.81272,-4.87227,6.41601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-03-01,18:37:58.68,2,3,"Dennis, Gunnar",10157164,Left,OLE_REB,"Petersen, Sam",695763,Right,IOW_HAW,Undefined,1,Top,1,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.57742,1.219616,2.128701,2450.573762,119.715952,10:00,6.1781,-1.48792,6.11169,-25.50718,9.13434,-14.04883,5.18119,-0.68941,81.47186,-3.571294,-0.401162,0.423614,,,,,,,,,,,,7.81099,4.70465,1.33144,50,6.25848,-4.24105,-130.0493,1.94464,13.33247,28.12252,-24.14378,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,10749db0-d82d-11ee-848a-616de9de3893,88.97833,,,8.10556,,,,,,,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:37:58.68,2024-03-01T18:37:58.6883282-06:00,2024-03-02T00:37:58.6883282Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,81b6c1c6-4f85-48b4-baa6-f604bb553119,54.38726,-130.99458,14.06126,6.17948,2.75619,-12.07189,1.48153,-4.6892,6.66623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-03-01,18:38:16.84,2,4,"Dennis, Gunnar",10157164,Left,OLE_REB,"Petersen, Sam",695763,Right,IOW_HAW,Undefined,1,Top,1,1,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,89.6335,-1.227822,3.869494,2494.485451,128.562811,10:15,6.05678,-1.65525,5.72827,-24.32785,10.53552,-11.91056,2.88313,0.96158,82.49513,-5.737446,1.74413,0.424968,,,,,,,,,,,,7.03607,6.00067,1.33932,50,5.93911,-8.276,-129.98741,-3.63031,12.13274,25.25035,-21.8267,OLE_REB,IOW_HAW,OleMiss,D1,SEC,20240301-OleMiss-1,1b4dde40-d82d-11ee-848a-616de9de3893,88.69481,,,7.13837,,,,,,,b3ab21e9-90b4-4c92-9a87-eb121ad8d168,2024-03-02,00:38:16.84,2024-03-01T18:38:16.8460000-06:00,2024-03-02T00:38:16.8460000Z,,v3,5322,1232,,"Smithwick, Campbell",1000091630,Right,OLE_REB,4f725b37-e036-44ee-a426-d3215bbb8808,54.77214,-130.91112,12.62517,6.05731,-2.83183,-10.91335,1.6502,-8.71984,6.06637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.71971,2.563868,1.700147,0.863721,-1.12168,2.62262,-1.03663,-0.97043,5.92646,-4.90262,68.551,6.00494,-56.23584,-0.93326,84.62662,-4.81334,5.9782,12.06094,-13.89201,-5.01427,-66.69371,8.48214,High,High,High,,,High,Medium,Medium
