PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-03-16,19:02:55.92,1,1,"Farone, Greg",805661,Left,ALA_CRI,"Moore, Christian",695681,Right,TEN_VOL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.53707,-3.114311,1.670517,2395.594747,162.051734,11:30,6.55073,-1.53705,6.20743,-13.39414,19.81237,-6.05134,2.55596,-0.49899,83.2407,-5.708746,0.57844,0.414747,89.19649,49.384538,50.924775,5089.639528,,,,,116.76415,,,3.62949,11.52386,1.41455,50,6.30976,-3.6191,-132.74482,-7.56028,6.43502,30.10284,-11.74246,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,b55f4fd0-e3f1-11ee-85f1-894bf0b7422c,90.88064,108.26542,,8.29637,,,,0.83829,2.56954,0.46984,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:02:55.92,2024-03-16T19:02:55.9293862-05:00,2024-03-17T00:02:55.9293862Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,f904b516-d19e-425e-b484-b094574b15ea,54.29224,-133.71464,15.05142,6.54723,-7.18197,-5.87123,1.53448,-3.82641,3.21751,,0.83829,53.68097,-22.78098,7.12011,-1.91499,0.46534,-0.10352,0.01728,-0.00151,2.56954,99.30592,-27.08158,2.97707,-0.41705,0.02746,0.00324,-0.00093,8E-05,0.46983,66.1129,-5.64585,-0.22017,0.4063,-0.16243,0.04189,-0.007,0.00054,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
2,2024-03-16,19:03:12.91,1,2,"Farone, Greg",805661,Left,ALA_CRI,"Moore, Christian",695681,Right,TEN_VOL,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,93.04909,-3.737058,2.192357,2436.242336,158.135158,11:15,6.50142,-1.47075,6.17306,-15.8521,16.42611,-6.14485,1.7214,0.04305,84.61182,-6.759537,1.084266,0.408908,99.20141,18.055942,26.590335,4068.809155,94.04102,29.70754,57.06389,292.90894,216.25286,40.155279,3.233391,3.8376,9.95351,1.30782,50,6.20991,-4.89868,-134.78749,-9.26426,7.00615,31.37881,-14.00225,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,bf7f0460-e3f1-11ee-85f1-894bf0b7422c,92.17822,34.87479,,8.43727,,,,0.59126,1.5332,-0.12564,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:03:12.91,2024-03-16T19:03:12.9187238-05:00,2024-03-17T00:03:12.9187238Z,LineDrive,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,aa6a3d2c-95bf-4c1d-9aa9-146bf75afabe,54.32656,-135.79098,15.68941,6.49902,-8.81646,-7.00113,1.46806,-5.12274,3.50308,238.309072,0.59173,123.68018,-28.58112,6.09025,-1.06347,0.08142,0.01567,-0.0055,0.00052,1.53293,45.10634,-16.53912,1.09429,-0.28253,0.12853,-0.04156,0.00784,-0.00063,-0.12596,61.93159,1.87423,-2.04393,0.57942,-0.10171,0.01363,-0.00173,0.00014,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
3,2024-03-16,19:03:52.29,2,1,"Farone, Greg",805661,Left,ALA_CRI,"Burke, Blake",695501,Left,TEN_VOL,Undefined,1,Top,0,0,0,Slider,Slider,InPlay,Undefined,LineDrive,Double,0,0,,84.10626,-1.353295,0.629,2316.331574,240.556855,2:00,6.472,-1.32015,6.07115,-35.25069,3.63544,4.47193,2.28181,-0.3654,77.96391,-7.847699,1.435707,0.448816,112.33898,6.199495,31.429233,2295.07088,92.31626,7.89282,59.81291,190.29425,188.74545,35.53988,1.432253,-2.16874,2.52945,1.26899,50,6.34808,-1.50996,-122.33684,-4.01924,-3.31101,22.4644,-28.31238,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,d6f97440-e3f1-11ee-85f1-894bf0b7422c,83.98185,8.10345,,6.14235,,,,2.21086,2.81931,-0.17783,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:03:52.29,2024-03-16T19:03:52.2981798-05:00,2024-03-17T00:03:52.2981798Z,GroundBall,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,8960863c-67ba-4e6b-b039-ca3be160aeb5,54.43208,-123.148,11.2322,6.47476,-2.99691,-14.15619,1.32135,-1.3904,-1.65551,,2.21086,139.76807,-28.57709,4.99038,-1.12791,0.25349,-0.05507,0.00976,-0.00094,2.81931,17.79291,-16.06994,2.09748,-0.50156,0.1364,-0.03164,0.00575,-0.00057,-0.17783,85.41271,-8.21432,2.51352,-0.68468,0.1813,-0.04331,0.00806,-0.0008,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
4,2024-03-16,19:04:36.94,3,1,"Farone, Greg",805661,Left,ALA_CRI,"Amick, Billy",701771,Right,TEN_VOL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.76299,-2.523359,1.889786,2455.82527,143.584245,10:45,6.58086,-1.75314,6.43705,-14.15076,16.39784,-11.36733,3.0799,-0.96307,86.51711,-5.247402,-0.170847,0.397802,,,,,,,,,,,,6.44327,9.56808,1.6234,50,6.39461,-4.05885,-137.5882,-6.44233,12.33071,30.99878,-13.86331,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,f19680e0-e3f1-11ee-85f1-894bf0b7422c,94.7517,,,8.24589,,,,,,,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:04:36.94,2024-03-16T19:04:36.9431462-05:00,2024-03-17T00:04:36.9431462Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,0b143be1-5420-4453-9644-063dbb4fff94,54.06293,-138.50056,15.49939,6.57821,-6.03431,-6.93166,1.7482,-4.42177,6.16535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-03-16,19:04:52.34,3,2,"Farone, Greg",805661,Left,ALA_CRI,"Amick, Billy",701771,Right,TEN_VOL,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,95.11534,-2.403604,2.541896,2396.267562,147.003935,11:00,6.47942,-1.61278,6.18947,-14.5252,16.09631,-9.80918,3.04619,-0.08167,86.83584,-5.18318,0.773349,0.398277,,,,,,,,,,,,5.76276,9.29174,1.42569,50,6.29038,-5.69497,-137.99786,-6.21405,11.10342,30.94473,-14.27116,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,fac5baf0-e3f1-11ee-85f1-894bf0b7422c,94.63885,,,8.2795,,,,,,,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:04:52.34,2024-03-16T19:04:52.3491750-05:00,2024-03-17T00:04:52.3491750Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,8a42f8fc-5d0c-4ca9-99b9-c8c197e4daab,54.31026,-138.96103,15.47236,6.47689,-5.76985,-7.13558,1.60832,-6.04057,5.55171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-03-16,19:05:09.44,3,3,"Farone, Greg",805661,Left,ALA_CRI,"Amick, Billy",701771,Right,TEN_VOL,Undefined,1,Top,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.9117,-2.598643,2.658645,2336.781822,138.391391,10:30,6.49585,-1.51074,6.21482,-14.93217,15.92324,-13.21969,2.84904,-0.15701,86.32685,-5.460435,0.273864,0.399795,76.26296,24.662162,145.023345,2428.512949,,,,,50.89163,,,7.61878,9.31882,1.3177,50,6.29318,-5.81815,-137.64328,-6.68172,14.53793,32.07934,-14.39213,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,04f267d0-e3f2-11ee-85f1-894bf0b7422c,94.27946,21.62702,,8.58486,,,,0.29262,2.97169,-0.18918,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:05:09.44,2024-03-16T19:05:09.4496166-05:00,2024-03-17T00:05:09.4496166Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,4d099042-dee2-46a8-bd20-81b2976a6dff,54.28546,-138.63846,16.03967,6.49354,-6.23524,-7.19607,1.50519,-6.26915,7.26896,,0.29262,-83.29003,4.33421,0.44621,-0.59727,1.75333,-3.8702,4.49448,-2.05257,2.97169,46.67225,-23.34131,2.5946,-0.7469,1.00263,-2.057,2.35831,-1.06382,-0.18918,58.26989,-14.67835,2.85838,-1.1646,2.42595,-5.30407,6.11858,-2.76744,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
7,2024-03-16,19:05:27.78,3,4,"Farone, Greg",805661,Left,ALA_CRI,"Amick, Billy",701771,Right,TEN_VOL,Undefined,1,Top,0,0,2,ChangeUp,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.92995,-3.02317,2.478219,1975.697809,116.022157,9:45,6.3496,-1.40484,6.26934,-25.48175,8.97595,-15.93713,1.43377,-0.44677,81.80635,-7.793268,-0.404425,0.422488,,,,,,,,,,,,9.00752,5.95307,1.22864,50,6.11319,-4.98753,-130.35547,-7.69701,15.34399,29.95969,-22.03321,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,0fe43970-e3f2-11ee-85f1-894bf0b7422c,89.21534,,,8.1236,,,,,,,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:05:27.78,2024-03-16T19:05:27.7897638-05:00,2024-03-17T00:05:27.7897638Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,2138e821-0d69-4926-b71d-0673812f0e71,54.23059,-131.32419,14.97985,6.35055,-6.98458,-11.0166,1.39793,-5.48367,7.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-03-16,19:05:45.96,3,5,"Farone, Greg",805661,Left,ALA_CRI,"Amick, Billy",701771,Right,TEN_VOL,Undefined,1,Top,0,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,95.02455,-1.502341,2.615723,2514.920149,150.5837,11:00,6.39868,-1.52131,6.24928,-12.69591,18.17647,-9.63827,3.95334,0.08961,85.84941,-3.980501,0.87665,0.399905,,,,,,,,,,,,5.74859,10.16225,1.33095,50,6.28025,-5.86371,-137.79563,-3.93024,10.93642,33.62896,-12.84085,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,1ab98260-e3f2-11ee-85f1-894bf0b7422c,94.25354,,,9.17513,,,,,,,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:05:45.96,2024-03-16T19:05:45.9649446-05:00,2024-03-17T00:05:45.9649446Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,bb574635-1d79-4caf-a183-f8e63d991407,54.24815,-138.82852,16.81448,6.3949,-3.53585,-6.42042,1.5162,-6.19961,5.46821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-03-16,19:06:15.05,4,1,"Farone, Greg",805661,Left,ALA_CRI,"Tears, Kavares",701837,Left,TEN_VOL,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.10537,-1.714915,2.6698,2427.499866,158.907682,11:15,6.58635,-1.38251,6.4773,-10.84237,20.2934,-7.4152,4.10583,0.45301,85.2292,-3.864543,1.326457,0.401607,,,,,,,,,,,,4.64693,11.40115,1.19732,50,6.46009,-6.0498,-136.52911,-4.30503,8.69862,32.38011,-10.83219,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,2c110dd0-e3f2-11ee-85f1-894bf0b7422c,93.85408,,,8.87617,,,,,,,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:06:15.05,2024-03-16T19:06:15.0512038-05:00,2024-03-17T00:06:15.0512038Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,c8f0eaf0-62ff-4d44-92bc-6a0e1fde16a0,54.02069,-137.47937,16.19005,6.58176,-3.98713,-5.41609,1.37861,-6.30508,4.34931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-03-16,19:06:31.83,4,2,"Farone, Greg",805661,Left,ALA_CRI,"Tears, Kavares",701837,Left,TEN_VOL,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.23948,-1.066665,2.483241,2415.935633,151.847332,11:00,6.54842,-1.35712,6.32023,-12.67198,18.4656,-9.32449,4.50894,0.15444,85.52355,-3.538224,0.79836,0.401619,,,,,,,,,,,,5.53701,10.19099,1.17944,50,6.46391,-5.52626,-136.78139,-2.85603,10.42969,31.78506,-12.97791,ALA_CRI,TEN_VOL,SwellThomasStadium,D1,SEC,20240316-SwellThomasStadium-1,36132840-e3f2-11ee-85f1-894bf0b7422c,93.85132,,,8.71593,,,,,,,94a6cbbe-79c4-4475-aeea-d216fcc50914,2024-03-17,00:06:31.83,2024-03-16T19:06:31.8325670-05:00,2024-03-17T00:06:31.8325670Z,,v3,471226,471459,16 March 2024 20:00-tennessee@alabama,"Guscette, Mac",1000035909,Right,ALA_CRI,3b6d3f95-7184-460e-8a91-5d59d21a2fc6,54.17824,-137.7489,15.89253,6.54484,-2.46099,-6.48896,1.35249,-5.84374,5.21485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
