PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-05-17,17:32:23.46,1,1,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,94.17953,-1.933766,-2.980086,2124.545451,232.970565,1:45,6.11433,2.94913,6.21714,-17.61816,13.87985,16.92481,2.8586,1.60705,85.15997,-5.296805,0.072964,0.403936,,,,,,,,,,,,-9.61028,8.10122,-2.73356,50,5.96047,6.3582,-136.52155,-5.14303,-17.93691,33.1589,-17.0537,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,54fdb9b0-149d-11ef-9e99-2df87de2336d,93.31286,,,9.01955,,,,,,,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:32:23.46,2024-05-17T17:32:23.4643350-05:00,2024-05-17T22:32:23.4643350Z,,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,e505cafc-4b69-472c-93d7-fe9c296aca12,54.27879,-137.55687,16.57945,6.11273,-4.61056,-8.52685,-2.94083,6.91824,-8.96846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-05-17,17:32:38.03,1,2,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.07278,-2.105923,-4.131188,2171.532308,217.681175,1:15,6.11469,2.90288,6.34179,-12.54843,19.25796,13.92387,3.12431,0.25337,84.1203,-4.58608,-1.620101,0.405909,,,,,,,,,,,,-8.5626,11.03174,-2.60788,50,5.9549,9.21292,-136.06192,-5.29425,-15.71641,35.66579,-11.92558,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,5d9f32b0-149d-11ef-9e99-2df87de2336d,92.85937,,,9.95248,,,,,,,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:32:38.03,2024-05-17T17:32:38.0348310-05:00,2024-05-17T22:32:38.0348310Z,,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,0e38983b-0ae3-4329-b99c-68a7748adf3c,54.15201,-137.14596,17.83289,6.11031,-4.93177,-5.96279,-2.89516,9.69061,-7.8582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-05-17,17:32:55.45,1,3,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,95.08899,-2.84266,-4.469072,2132.589025,213.974354,1:15,6.20025,2.81314,6.22796,-10.25595,21.09222,13.38446,2.71279,-0.20304,84.94803,-4.902733,-2.062677,0.402974,,,,,,,,,,,,-8.38197,12.18383,-2.48481,50,5.98177,10.13099,-137.35996,-7.03256,-15.67134,36.49977,-9.39459,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,680eb4f0-149d-11ef-9e99-2df87de2336d,93.53557,,,10.14096,,,,,,,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:32:55.45,2024-05-17T17:32:55.4528662-05:00,2024-05-17T22:32:55.4528662Z,,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,d22d55e7-fe07-4fe9-b6ca-3714f7163a03,54.26585,-138.48886,18.24989,6.19478,-6.74199,-4.69729,-2.80565,10.61568,-7.83567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-05-17,17:33:12.88,1,4,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,1,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,95.63776,-1.599838,-3.705928,2129.876757,235.284422,1:45,6.12408,2.78641,6.2043,-16.92666,13.8678,18.34926,3.23337,0.89011,85.81284,-4.849676,-0.400455,0.3994,88.98805,7.000118,-64.850085,2789.21967,40.82672,5.5153,-102.14277,144.25273,107.06889,-69.026896,1.314125,-10.67075,8.02752,-2.51645,50,5.9952,8.14629,-138.47943,-4.38272,-20.34263,36.18679,-16.87043,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,7277a780-149d-11ef-9e99-2df87de2336d,94.37272,7.77037,,9.82492,,,,-0.47318,3.42665,-0.84471,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:33:12.88,2024-05-17T17:33:12.8884630-05:00,2024-05-17T22:33:12.8884630Z,GroundBall,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,b7e4909a-dce9-4f95-8e26-73a6c51d3f68,54.29156,-139.59638,18.09339,6.12244,-3.862,-8.43522,-2.77758,8.77418,-10.17132,,-0.47318,55.05465,-15.47664,3.64115,-0.46927,-0.41481,0.43547,-0.19169,0.03377,3.42665,15.90587,-14.93517,0.76916,-0.25037,0.28037,-0.21466,0.09018,-0.01569,-0.84471,-117.2618,13.96604,-2.06936,0.36756,-0.13581,0.08668,-0.03576,0.00621,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2024-05-17,17:33:35.80,1,5,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.82245,-1.689571,-3.76928,2128.323831,214.381628,1:15,6.47217,2.67627,6.10904,-10.52442,20.9082,13.50139,4.02899,0.31098,85.03414,-3.788995,-1.34373,0.403517,,,,,,,,,,,,-8.12473,11.61615,-2.39316,50,6.33644,8.42544,-137.23332,-4.27074,-15.23168,35.16928,-10.39695,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,801d2770-149d-11ef-9e99-2df87de2336d,93.4098,,,9.7883,,,,,,,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:33:35.80,2024-05-17T17:33:35.8082966-05:00,2024-05-17T22:33:35.8082966Z,,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,49235e46-a97f-4368-901d-a6f28ca3fe6e,54.38533,-138.3526,17.58464,6.46709,-3.93986,-5.19847,-2.66901,8.91019,-7.61584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-05-17,17:34:00.30,1,6,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.87605,-2.653975,-4.092052,2043.175734,222.088074,1:30,6.11949,2.77901,6.38928,-13.82591,16.92375,14.34339,2.51825,0.20406,86.21374,-5.327917,-1.502162,0.399109,90.72362,-44.241006,-63.144883,,,,,2.42846,2.42846,-72.285789,0.025279,-8.6417,9.89753,-2.49054,50,5.92152,9.21874,-137.42306,-6.74759,-16.443,31.87561,-13.34154,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,8ea2a720-149d-11ef-9e99-2df87de2336d,94.44148,2.35158,,8.6623,,,,-0.35191,2.35158,-0.15902,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:34:00.30,2024-05-17T17:34:00.3035542-05:00,2024-05-17T22:34:00.3035542Z,GroundBall,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,a9bac594-3ec3-4752-b63b-c594c7f25f00,54.10797,-138.37263,15.93781,6.11661,-6.35014,-6.67077,-2.77246,9.70858,-8.2215,,-0.35227,43.1503,,,,,,,,2.35235,-93.02328,,,,,,,,-0.15832,-85.21927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2024-05-17,17:34:39.01,1,7,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,2,2,Cutter,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.51519,-0.458865,-2.650626,2063.158888,183.926612,12:15,5.74395,3.22382,6.19674,-25.45871,7.5628,0.44783,3.19833,0.81247,83.68108,-5.219453,-2.569902,0.41359,36.96249,19.176155,-152.562856,1652.160594,,,,62.33918,42.91074,-152.66363,1.250225,-0.97516,4.37457,-3.02454,50,5.69667,6.13237,-132.87048,-1.90782,-1.74167,28.72065,-24.36103,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,a5ce5ac0-149d-11ef-9e99-2df87de2336d,91.13483,7.63692,,7.83412,,,,,,,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:34:39.01,2024-05-17T17:34:39.0197654-05:00,2024-05-17T22:34:39.0197654Z,GroundBall,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,f48b7192-82d2-4688-beb4-38dcb22e6e62,54.29995,-133.79671,14.36032,5.74553,-1.12219,-12.18052,-3.22321,6.18854,-0.87084,169.954696,-2.04465,-45.4439,2.18795,0.08893,-0.02688,-0.04746,0.04702,-0.02288,0.00438,2.7899,17.80705,-16.64948,0.58629,-0.05972,-0.01151,0.00128,0.00081,-0.00029,-0.84943,-23.59328,1.18798,-0.07853,0.02467,-0.02582,0.01473,-0.00633,0.00125,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,2024-05-17,17:34:59.09,1,8,"Beam, Drew",701795,Right,TEN_VOL,"Brinling, Austin",703735,Left,SOU_GAM,Undefined,1,Top,0,2,2,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,95.60777,-1.788774,-2.933658,2087.742177,230.120634,1:45,6.23939,2.85929,6.05694,-17.35469,13.31442,14.67044,3.13479,1.3641,86.64431,-5.085875,-0.295495,0.398586,70.39339,-44.421107,-20.948871,,,,,3.62079,3.62079,-42.541743,0.041209,-8.42217,7.70567,-2.63895,50,6.09098,6.4444,-138.61674,-4.8864,-16.24619,33.46752,-17.30993,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,b1fc55e0-149d-11ef-9e99-2df87de2336d,94.56542,2.99083,,8.96346,,,,-0.18241,2.99083,-1.35696,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:34:59.09,2024-05-17T17:34:59.0977942-05:00,2024-05-17T22:34:59.0977942Z,GroundBall,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,4320d920-e778-45e7-b4b4-9ffb264e6550,54.44005,-139.68463,16.73376,6.23809,-4.33407,-8.65497,-2.85285,6.96279,-8.12309,,-0.1844,69.16316,,,,,,,,2.99292,-72.57685,,,,,,,,-1.3562,-26.47846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
9,2024-05-17,17:35:40.04,2,1,"Beam, Drew",701795,Right,TEN_VOL,"Petry, Ethan",701337,Right,SOU_GAM,Undefined,1,Top,1,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,95.87952,-0.936371,-3.357343,2089.846962,230.149927,1:45,6.2524,2.70917,6.24707,-17.95462,12.24438,13.45843,3.89103,0.73078,87.03799,-4.350078,-0.930414,0.395519,70.25248,53.534054,140.450878,4800.928091,,,,,68.91557,,,-7.97713,6.92902,-2.46573,50,6.17379,7.5745,-139.08832,-2.84059,-15.52891,33.01974,-18.68548,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,ca288990-149d-11ef-9e99-2df87de2336d,95.29863,66.75482,,8.84152,,,,1.21725,3.80312,-0.74789,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:35:40.04,2024-05-17T17:35:40.0424854-05:00,2024-05-17T22:35:40.0424854Z,,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,0155200b-d97f-4b5d-bfa7-27afa4bc9636,54.2507,-140.0938,16.50987,6.25162,-2.2716,-9.34274,-2.70358,8.04737,-7.76446,325.831773,1.21725,-47.22041,-2.29613,2.28236,-0.81007,0.22701,-0.05314,0.00921,-0.00068,3.80312,82.86324,-30.02435,4.00552,-0.76703,0.11913,-0.01911,0.00374,-0.00069,-0.74789,38.99354,-10.29816,3.08717,-0.76102,0.16699,-0.03648,0.00726,-0.00098,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
10,2024-05-17,17:35:56.54,2,2,"Beam, Drew",701795,Right,TEN_VOL,"Petry, Ethan",701337,Right,SOU_GAM,Undefined,1,Top,1,0,1,Cutter,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,89.75264,-0.267682,-3.918123,2043.320977,161.63639,11:30,5.77065,3.05994,6.38914,-27.63064,6.70961,-1.85315,3.22131,-0.70396,81.72984,-5.445895,-4.25247,0.421768,74.42187,-5.359131,7.54684,4006.21738,,,,25.2035,25.0977,8.889081,0.221808,-0.20437,3.91205,-2.77717,50,5.7387,8.987,-130.14975,-1.47554,-0.34794,29.19504,-25.51339,TEN_VOL,SOU_GAM,LindseyNelsonStadium,D1,SEC,20240517-LindseyNelsonStadium-1,d3e9f180-149d-11ef-9e99-2df87de2336d,89.36781,3.27923,,8.0228,,,,1.7239,3.27923,0.65825,8dda9472-4047-4535-a530-6d79076454d8,2024-05-17,22:35:56.54,2024-05-17T17:35:56.5436310-05:00,2024-05-17T22:35:56.5436310Z,GroundBall,v3,471459,471441,17 May 2024 18:30-scarolina@tennessee,"Stark, Cal",808744,Right,TEN_VOL,dc5fcd8f-531d-47b0-8447-51f1311b1662,54.10855,-131.06814,14.59752,5.77249,-0.67297,-12.7567,-3.06004,8.99795,-0.17397,331.851145,1.7246,107.69184,-14.45919,,,,,,,3.28051,-10.27076,-20.39927,,,,,,,0.65797,14.29014,1.36484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
