PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-04-10,13:02:06.09,1,1,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.42875,-2.984647,1.688706,2082.40174,106.56325,9:30,6.15126,-1.48595,5.08876,-28.44639,6.41626,-17.49367,0.96392,-1.35169,83.16077,-8.170618,-1.409706,0.424963,,,,,,,,,,,,9.2302,4.45733,1.34068,50,5.84655,-3.0704,-132.34585,-8.03203,16.20642,30.89858,-24.34785,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,732ca500-f764-11ee-8b30-175a5426b75f,88.69574,,,8.26799,,,,,,,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:02:06.09,2024-04-10T13:02:06.0971554-05:00,2024-04-10T18:02:06.0971554Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,d6ddd49a-c65f-4039-b5df-5d562d40b894,55.41002,-133.60295,15.44929,6.15318,-7.04144,-12.17392,1.47902,-3.72975,8.10321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-04-10,13:02:18.73,1,2,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.35845,-0.509897,0.568966,2015.93313,118.071969,10:00,6.029,-1.43587,5.14312,-33.26033,8.42044,-13.11855,2.77717,-1.99335,75.78196,-6.613588,-1.755198,0.464664,,,,,,,,,,,,6.69646,4.76819,1.39316,50,5.95599,-0.62972,-120.86189,-2.26663,9.81875,25.47628,-25.18265,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,7ab2c2f0-f764-11ee-8b30-175a5426b75f,81.11758,,,7.57648,,,,,,,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:02:18.73,2024-04-10T13:02:18.7377186-05:00,2024-04-10T18:02:18.7377186Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,cb10db5b-bb63-4fee-8485-45cf9945312e,55.35438,-121.98531,12.73814,6.03146,-1.15616,-12.59133,1.43047,-1.06269,4.90937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-04-10,13:02:32.43,1,3,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,2,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.47815,-2.918256,2.767585,2078.033002,116.162891,9:45,6.20811,-1.28905,5.19559,-25.51261,9.03772,-16.0332,1.33146,-0.01982,83.46163,-7.59547,-0.07357,0.423055,67.1271,52.19155,108.923607,4572.971799,,,,,58.35512,,,8.88229,5.69426,1.04523,50,5.91795,-5.66278,-132.43628,-7.73623,15.69653,29.60366,-22.11134,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,82dc25c0-f764-11ee-8b30-175a5426b75f,89.09574,52.4793,,8.01652,,,,2.43783,1.37302,0.30215,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:02:32.43,2024-04-10T13:02:32.4315170-05:00,2024-04-10T18:02:32.4315170Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,77b097de-be06-4d07-addd-fed7b40b2f65,55.30454,-133.61675,14.80183,6.20886,-6.85453,-11.05567,1.28351,-6.28869,7.84826,,2.43783,-19.57329,-2.50486,0.18945,0.05005,-0.11649,0.11085,-0.05308,0.00974,1.37302,77.78482,-28.45307,3.60149,-1.09998,0.68233,-0.30454,-0.02443,0.04778,0.30216,57.09108,1.12607,-1.48575,0.94662,-1.04388,0.72195,-0.19337,-0.00369,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
4,2024-04-10,13:02:47.74,1,4,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.92473,-2.735779,2.326521,2087.402514,114.86833,9:45,6.09872,-1.41759,5.22751,-24.94202,8.60351,-16.5391,1.44428,-0.60752,85.31888,-7.278613,-0.607117,0.416859,75.72624,18.332287,90.817656,3743.478874,-3.19224,16.58266,109.95355,178.25339,72.66201,94.041647,1.982479,8.90764,5.23988,1.21624,50,5.82752,-4.66902,-133.4218,-7.34914,16.27473,25.05402,-22.60053,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,8bfdf250-f764-11ee-8b30-175a5426b75f,90.42021,17.32898,,6.60585,,,,2.33888,1.56138,0.59815,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:02:47.74,2024-04-10T13:02:47.7478434-05:00,2024-04-10T18:02:47.7478434Z,LineDrive,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,961d524e-ed40-4d0a-9f3b-4a53c07e2a6f,55.27479,-134.40865,12.52701,6.09946,-6.45893,-11.30027,1.41278,-5.31007,8.13737,,2.33885,-1.50279,-2.454,-0.53835,0.14535,0.05186,-0.05668,0.01466,-0.00101,1.56138,34.93263,-20.89406,1.9777,-0.35461,0.05288,-0.00821,0.00413,-0.00103,0.59811,105.42073,-11.08846,2.46528,-0.83136,0.39073,-0.18724,0.04949,-0.00471,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
5,2024-04-10,13:03:04.32,1,5,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.31607,2.756292,-1.205501,2512.512818,305.927047,4:15,6.14736,-1.33694,4.18866,-60.61598,-9.3013,15.10127,3.73977,-1.23379,69.82272,-8.029147,1.422788,0.515575,,,,,,,,,,,,-7.58465,-4.75197,1.45288,50,6.38725,1.66268,-110.51468,2.94209,-9.35887,20.11469,-38.03763,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,95e5ce00-f764-11ee-8b30-175a5426b75f,73.10751,,,6.49336,,,,,,,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:03:04.32,2024-04-10T13:03:04.3239458-05:00,2024-04-10T18:03:04.3239458Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,84f67d39-a0f4-4a87-afdf-c37dc362ec6d,56.3135,-111.65788,10.05734,6.1586,5.10392,-19.01882,1.34326,2.19459,-4.67943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-04-10,13:03:17.75,1,6,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,3,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.32066,-2.893524,1.484114,2090.394372,118.356476,10:00,6.11178,-1.34028,5.00068,-25.33742,9.16776,-15.06379,1.26548,-1.19422,84.23982,-7.499727,-1.178284,0.422779,,,,,,,,,,,,7.90158,5.60737,1.21058,50,5.81298,-2.72387,-132.4302,-7.69989,14.12211,26.5849,-22.15224,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,9de365e0-f764-11ee-8b30-175a5426b75f,89.15396,,,7.08085,,,,,,,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:03:17.75,2024-04-10T13:03:17.7596450-05:00,2024-04-10T18:03:17.7596450Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,78dbcd8f-af95-44d0-a9fa-da600bd2c9bc,55.50014,-133.52977,13.29245,6.11251,-6.78366,-11.07612,1.33532,-3.30797,7.06106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-04-10,13:03:34.68,1,7,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,3,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.15931,-2.296055,1.760092,2340.685074,129.914408,10:15,6.17113,-1.38578,5.09248,-21.72592,12.00737,-13.1395,2.19456,-0.82144,84.848,-6.28453,-0.564205,0.418024,80.02413,49.959336,85.565512,4786.589308,,,,,86.93805,,,7.05111,6.87953,1.23041,50,5.93714,-3.49546,-133.70824,-6.19808,12.84807,27.0676,-19.63856,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,a7f8ba30-f764-11ee-8b30-175a5426b75f,90.16821,77.00039,,7.31131,,,,2.59898,2.32375,0.81032,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:03:34.68,2024-04-10T13:03:34.6834978-05:00,2024-04-10T18:03:34.6834978Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,f55e7831-bf48-4de1-8cf9-fe3aa3bb45b5,55.40841,-134.79866,13.5338,6.17089,-5.40694,-9.81928,1.38165,-4.01304,6.42404,,2.59898,5.83812,-7.67183,1.13572,-0.26928,0.05212,-0.01185,0.00217,-0.0002,2.32375,89.85594,-27.84209,3.44663,-0.76751,0.16941,-0.03459,0.00646,-0.00068,0.81032,75.28079,-6.90001,1.10326,-0.25339,0.05066,-0.01133,0.00209,-0.0002,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
8,2024-04-10,13:03:51.98,1,8,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Hamchuk, Robert",1000083936,Right,SAN_SPA,Undefined,1,Top,0,3,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.33932,1.36887,-0.429323,2557.105253,291.602742,3:45,6.10594,-1.30409,4.43767,-53.4944,-4.23268,14.52493,2.95407,-0.50321,71.136,-8.193691,2.112234,0.505157,,,,,,,,,,,,-7.1613,-1.96768,1.33452,50,6.19853,0.21374,-112.16934,0.63087,-9.13278,20.10382,-34.68342,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,b24e72e0-f764-11ee-8b30-175a5426b75f,74.61534,,,6.20332,,,,,,,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:03:51.98,2024-04-10T13:03:51.9851554-05:00,2024-04-10T18:03:51.9851554Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,33ad89e2-c527-4b34-a11f-0079b98183a2,56.06352,-113.25087,10.05191,6.1144,2.49676,-17.34171,1.30981,0.70506,-4.56639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-04-10,13:04:29.13,2,1,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Orduno, Sebastian",689039,Left,SAN_SPA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.41934,-2.628588,3.695364,2422.68494,147.070199,11:00,6.25176,-1.15539,5.46055,-19.53592,14.01083,-8.34386,2.15651,1.61301,84.16651,-6.272932,2.213771,0.416866,,,,,,,,,,,,5.25213,8.14733,0.83528,50,6.00649,-8.24642,-133.71109,-6.83233,9.47403,29.80471,-17.47752,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,c86bead0-f764-11ee-8b30-175a5426b75f,90.41857,,,8.25283,,,,,,,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:04:29.13,2024-04-10T13:04:29.1377698-05:00,2024-04-10T18:04:29.1377698Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,899803d8-103d-492b-ac92-8074bdc29403,55.03665,-134.82911,14.90235,6.25048,-6.17672,-8.73876,1.15128,-8.6018,4.73701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-04-10,13:04:40.78,2,2,"Fisher, Colin",1000276794,Left,ARK_RAZ,"Orduno, Sebastian",689039,Left,SAN_SPA,Undefined,1,Top,1,1,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.41377,-1.966196,2.033823,2241.48302,122.853106,10:00,5.93054,-1.35198,5.24985,-23.50737,11.17591,-15.39835,2.12208,-0.72321,82.72897,-6.322365,-0.697845,0.423869,,,,,,,,,,,,8.39193,6.555,1.17744,50,5.73293,-3.98936,-132.4059,-5.41916,14.71609,31.48624,-20.67922,ARK_RAZ,SAN_SPA,BaumStadium,D1,SEC,20240410-BaumStadium-1,cf5fb3d0-f764-11ee-8b30-175a5426b75f,88.92475,,,8.6848,,,,,,,85ce529d-ab02-495b-877c-b1f271e68b0b,2024-04-10,18:04:40.78,2024-04-10T13:04:40.7860770-05:00,2024-04-10T18:04:40.7860770Z,,v3,3375,471435,10 April 2024 16:00-sanjosest@arkansas,"Rowland, Parker",808772,Right,ARK_RAZ,a26caa99-6271-47ba-a902-3eda9b70b692,55.24901,-133.64829,15.74312,5.93066,-4.6032,-10.33961,1.34631,-4.57003,7.35804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
