PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-05-26,18:50:14.43,1,1,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,0,Undefined,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,91.74795,-0.294453,-3.29143,2125.136723,250.866183,2:15,5.19668,1.95277,5.89742,-25.74399,7.4213,18.41481,2.77752,0.42811,83.95744,-5.082256,0.009439,0.414489,95.26894,26.889805,-77.388329,3284.574673,13.78441,44.77103,-109.13267,,147.13677,,,-10.33402,4.19107,-1.69821,50,5.15812,6.8618,-133.17092,-1.5861,-18.59129,28.11596,-24.63416,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,0f620af0-fc20-11ed-85eb-376c85d13443,90.9371,51.16501,,7.79051,,,,-0.53299,2.31855,-0.22278,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:50:14.43,2023-05-26T18:50:14.4329448-05:00,2023-05-26T23:50:14.4329448Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,a50ccf11-b152-4138-8a7a-a3629b3e3a69,54.60542,-134.13973,14.05798,5.19815,-0.73727,-12.31708,-1.94569,7.50241,-9.29564,,-0.53299,27.2097,-16.06926,3.85277,-0.88152,0.16189,0.0142,-0.0269,0.00707,2.31855,63.19569,-23.5814,3.18999,-0.9087,0.4489,-0.31425,0.15278,-0.03206,-0.22278,-121.61304,17.36346,-4.17844,0.94573,-0.15113,-0.04156,0.04327,-0.01072,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
2,2023-05-26,18:50:30.28,1,2,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.89307,-1.958087,-5.057963,2129.515368,239.469723,2:00,5.28527,1.98532,6.09128,-23.10615,10.18768,15.32402,1.54065,-1.42872,83.40225,-6.293707,-2.310839,0.415292,,,,,,,,,,,,-9.32906,6.18284,-1.60182,50,5.12153,11.09013,-132.88298,-5.31772,-16.56733,30.28308,-21.19404,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,18b2fdd0-fc20-11ed-85eb-376c85d13443,90.76135,,,8.49083,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:50:30.28,2023-05-26T18:50:30.2893288-05:00,2023-05-26T23:50:30.2893288Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,3fd77e57-270c-481b-80eb-c423e50a5898,54.40823,-133.88381,15.14154,5.28571,-4.61727,-10.59702,-1.97739,11.63766,-8.28366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-05-26,18:50:43.72,1,3,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.54575,-0.498285,-2.516878,2079.97283,248.530441,2:15,5.05772,2.24733,5.51517,-35.37687,7.74583,15.83127,1.64324,1.21155,73.94425,-7.032652,0.304788,0.472633,,,,,,,,,,,,-8.7652,4.50973,-2.03873,50,4.99077,4.54739,-118.17943,-2.20806,-12.25141,24.97588,-25.87066,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,20b99660-fc20-11ed-85eb-376c85d13443,79.74985,,,7.60151,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:50:43.72,2023-05-26T18:50:43.7210856-05:00,2023-05-26T23:50:43.7210856Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,98d1bad3-1d08-4ef1-abef-f3fe4c7a2c8d,54.98495,-119.22828,12.48794,5.06069,-1.12163,-12.93533,-2.24051,5.06188,-6.12571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-05-26,18:50:57.99,1,4,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,2,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.09364,-1.065565,-5.262581,2021.480262,258.892952,2:45,5.03966,2.04167,5.63393,-37.40258,4.84736,17.57206,0.92426,-1.41799,75.06684,-7.930319,-2.137661,0.467826,,,,,,,,,,,,-10.34847,3.20894,-1.60386,50,4.92484,10.21818,-118.71963,-3.47904,-14.73943,23.15742,-27.60352,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,292fb9a0-fc20-11ed-85eb-376c85d13443,80.56933,,,7.02681,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:50:57.99,2023-05-26T18:50:57.9994856-05:00,2023-05-26T23:50:57.9994856Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,019f8e9b-9e71-4f1c-bf28-c1c0c71c781d,54.86742,-119.6653,11.57871,5.04389,-2.3518,-13.80176,-2.03343,10.82009,-7.36971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-05-26,18:51:12.30,1,5,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,3,1,Undefined,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,92.97479,-1.892971,-4.901685,2152.656607,245.247927,2:15,5.33103,1.94435,5.91652,-24.36249,8.15481,15.39784,1.53688,-1.33286,84.93212,-6.422008,-2.148847,0.41042,,,,,,,,,,,,-9.18945,5.03733,-1.55891,50,5.1649,10.84801,-134.54436,-5.31907,-16.84294,29.21754,-22.94136,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,31ab8230-fc20-11ed-85eb-376c85d13443,91.8387,,,8.04267,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:51:12.30,2023-05-26T18:51:12.3079400-05:00,2023-05-26T23:51:12.3079400Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,d5ff7615-783f-4f77-9524-8c02df65ec64,54.58423,-135.53621,14.60877,5.33224,-4.54027,-11.47068,-1.93688,11.41978,-8.42147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-05-26,18:51:45.47,2,1,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Diaz, Davis",1000047778,Right,VAN_COM,Undefined,1,Top,0,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.3398,0.824679,-3.690632,2226.257633,76.872888,8:30,5.04882,2.35242,5.52563,-47.06991,-0.02087,-5.6652,1.89899,-1.5749,71.83478,-7.729609,-4.697108,0.493681,,,,,,,,,,,,1.93843,0.21319,-2.02712,50,5.08914,7.45349,-112.21478,0.06841,2.49662,18.38446,-31.89947,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,45b33980-fc20-11ed-85eb-376c85d13443,76.34972,,,5.50502,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:51:45.47,2023-05-26T18:51:45.4737128-05:00,2023-05-26T23:51:45.4737128Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,415e5714-0449-4cea-8193-91ef01e2492c,54.97735,-113.02729,9.19223,5.05497,1.47822,-15.94973,-2.35409,7.34315,1.24831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-05-26,18:52:01.98,2,2,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Diaz, Davis",1000047778,Right,VAN_COM,Undefined,1,Top,0,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.40281,-1.614969,-4.041738,2095.303684,252.953842,2:30,5.24318,1.98167,5.89799,-28.72104,6.43567,17.23733,1.34625,-0.34055,81.67197,-6.936987,-0.953584,0.426752,,,,,,,,,,,,-9.92004,4.1191,-1.66548,50,5.09649,8.41114,-129.53591,-4.65561,-16.8197,27.59032,-25.18999,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,4f530fb0-fc20-11ed-85eb-376c85d13443,88.32398,,,7.73085,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:52:01.98,2023-05-26T18:52:01.9849960-05:00,2023-05-26T23:52:01.9849960Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,dfd0da1f-435b-43a8-9ca5-db2c737aaead,54.60326,-130.51269,13.79516,5.24553,-3.76381,-12.59499,-1.9738,9.0066,-8.40985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-05-26,18:52:20.59,2,3,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Diaz, Davis",1000047778,Right,VAN_COM,Undefined,1,Top,0,2,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.01901,-1.929608,-4.262992,2119.195925,238.705929,2:00,5.20313,1.99756,5.92063,-25.40919,9.99312,14.55517,1.28933,-0.75299,81.4182,-6.658883,-1.656864,0.42824,,,,,,,,,,,,-8.60563,6.01193,-1.66359,50,5.03371,8.9913,-128.93196,-5.20004,-14.48488,26.82202,-22.0548,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,5a7f5240-fc20-11ed-85eb-376c85d13443,88.01712,,,7.6008,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:52:20.59,2023-05-26T18:52:20.5937384-05:00,2023-05-26T23:52:20.5937384Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,81f696c3-96aa-46f0-ad7b-f22c1927ca3b,54.58021,-129.88129,13.41101,5.20395,-4.41943,-11.0274,-1.9909,9.50398,-7.24244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-05-26,18:52:39.53,2,4,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Diaz, Davis",1000047778,Right,VAN_COM,Undefined,1,Top,0,3,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.7962,-1.756687,-4.121892,2164.554583,237.270547,2:00,5.27551,1.91808,6.1076,-22.16068,11.62729,16.37847,1.79954,-0.53541,82.88917,-5.919866,-1.178606,0.418362,,,,,,,,,,,,-9.54886,6.82512,-1.60898,50,5.12851,8.78347,-131.57427,-4.75127,-16.72436,28.14638,-20.22022,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,65b30ee0-fc20-11ed-85eb-376c85d13443,90.09523,,,7.90702,,,,,,,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:52:39.53,2023-05-26T18:52:39.5363560-05:00,2023-05-26T23:52:39.5363560Z,,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,5040de27-b9cf-48c6-aa44-f2c528bf5a29,54.3932,-132.51073,14.07319,5.2754,-4.07852,-10.11011,-1.91047,9.33991,-8.36218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-05-26,18:52:56.47,2,5,"McNairy, Jacob",1000061080,Right,ALA_CRI,"Diaz, Davis",1000047778,Right,VAN_COM,Undefined,1,Top,0,3,1,Undefined,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,88.6903,-1.347932,-3.72014,2073.419949,240.554489,2:00,5.29418,1.87234,6.11043,-23.53765,11.99127,19.10371,2.0834,0.01941,80.59598,-5.78077,-0.283953,0.429005,105.89806,6.244029,-33.118997,3285.974506,,,,124.50784,105.09277,-36.077547,0.89855,-11.028,6.94457,-1.59648,50,5.17813,7.59044,-128.58709,-3.76179,-18.33599,28.39302,-20.62746,ALA_CRI,VAN_COM,HooverMetropolitan,D1,SEC,20230526-HooverMetropolitan-2,6fe58820-fc20-11ed-85eb-376c85d13443,87.86012,5.12862,,8.09432,,,,2.13023,1.98911,0.07197,1e2ca0c3-00ae-4f97-9c8e-fece6d3eff5d,2023-05-26,23:52:56.47,2023-05-26T18:52:56.4744424-05:00,2023-05-26T23:52:56.4744424Z,LineDrive,v3,471226,5046,,"Tamez, Dominic",1000047735,Right,ALA_CRI,18229aaa-391e-4064-a543-c1a58257e77e,54.39202,-129.55325,14.19651,5.29419,-3.05987,-10.31373,-1.86539,8.21438,-9.168,72.673669,2.24728,127.52937,-20.20687,,,,,,,2.07356,15.60538,-20.0301,,,,,,,0.09532,-84.72674,3.33946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
