PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-05-17,19:02:29.02,1,1,"Rudis, Brad",1000244710,Right,TEX_AGG,"Diggs, Kendall",695540,Left,ARK_RAZ,Undefined,1,Top,0,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.30155,0.238731,-5.295336,2382.550064,258.688507,2:30,4.33886,3.60184,5.37857,-30.57364,5.59189,21.7573,2.01582,0.43646,80.92083,-5.388159,-1.448016,0.432831,,,,,,,,,,,,-12.35587,3.12862,-3.14183,50,4.33899,10.94979,-129.06206,-0.61331,-20.73049,28.1864,-26.92487,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,403dc300-14aa-11ef-b8e8-c9347743545c,87.08341,,,8.38072,,,,,,,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:02:29.02,2024-05-17T19:02:29.0240938-05:00,2024-05-18T00:02:29.0240938Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,61baa365-fe71-4a2e-af12-fa09887204ea,55.12224,-130.17592,14.0932,4.3422,0.4507,-13.46244,-3.59073,11.76902,-10.36524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-05-17,19:02:44.52,1,2,"Rudis, Brad",1000244710,Right,TEX_AGG,"Diggs, Kendall",695540,Left,ARK_RAZ,Undefined,1,Top,0,0,1,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.19466,0.321238,-5.06145,2477.587268,255.930842,2:30,4.44557,3.74843,5.56418,-28.2095,6.84122,22.66824,2.39607,0.89647,81.98526,-4.894545,-1.036929,0.426108,73.54499,15.432031,-170.691906,2564.683123,,,,,24.60663,,,-12.90276,3.70236,-3.32592,50,4.45488,10.54822,-130.51592,-0.29362,-22.20469,28.06152,-25.80253,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,49753a70-14aa-11ef-b8e8-c9347743545c,88.45744,8.87637,,8.2094,,,,-0.75008,2.57533,-1.14535,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:02:44.52,2024-05-17T19:02:44.5250986-05:00,2024-05-18T00:02:44.5250986Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,fedff4e8-7dca-4544-a7bd-151dfffc2cb0,54.93874,-131.57349,14.03076,4.44761,0.67881,-12.90126,-3.73922,11.38506,-11.10234,229.915585,-0.74997,-102.61401,8.64607,,,,,,,2.5747,28.73848,-5.9882,,,,,,,-1.14442,-16.87118,-13.30899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,2024-05-17,19:03:07.95,1,3,"Rudis, Brad",1000244710,Right,TEX_AGG,"Diggs, Kendall",695540,Left,ARK_RAZ,Undefined,1,Top,0,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.59582,2.026107,-1.558802,2158.497116,278.067486,3:15,4.29521,3.60089,5.1427,-47.70562,-1.49201,22.51147,2.22904,4.00871,71.62268,-6.691619,2.426362,0.489279,,,,,,,,,,,,-11.52134,-0.79028,-3.47228,50,4.44915,2.15535,-115.21767,2.34553,-15.20281,25.07762,-33.21684,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,5773d6e0-14aa-11ef-b8e8-c9347743545c,77.03674,,,7.97314,,,,,,,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:03:07.95,2024-05-17T19:03:07.9549866-05:00,2024-05-18T00:03:07.9549866Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,3842862b-84bc-459c-8775-71f11c3594dc,55.35657,-116.37771,12.53881,4.30511,3.88208,-16.60842,-3.58825,2.8586,-7.6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-05-17,19:03:26.14,1,4,"Rudis, Brad",1000244710,Right,TEX_AGG,"Diggs, Kendall",695540,Left,ARK_RAZ,Undefined,1,Top,0,1,2,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,81.78301,1.972053,-2.81465,2461.08478,41.922028,7:30,4.27204,3.58506,5.21308,-48.88916,-5.00611,-5.96764,2.05539,0.4388,73.45372,-6.944385,-3.869978,0.476782,88.70777,47.516892,-8.177173,5577.797054,,,,,109.32566,,,2.01721,-2.7565,-3.31992,50,4.41776,6.0666,-118.26869,2.29073,2.79204,27.34545,-35.98934,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,6247c040-14aa-11ef-b8e8-c9347743545c,79.05594,109.70446,,8.32929,,,,0.58733,1.55626,-0.33174,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:03:26.14,2024-05-17T19:03:26.1452202-05:00,2024-05-18T00:03:26.1452202Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,8d593d7c-b0ed-4706-b516-efa49d1c1cd5,55.28752,-119.48499,13.67272,4.28027,3.8915,-17.99467,-3.58699,5.94241,1.39602,159.417468,0.58733,86.9757,-25.03318,6.98306,-1.70521,0.38716,-0.08339,0.01404,-0.00125,1.55626,95.94906,-22.93264,1.64812,-0.02106,-0.07564,0.02751,-0.00516,0.00048,-0.33174,-12.49807,-4.20278,2.65883,-0.95913,0.27831,-0.06625,0.0111,-0.00094,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,2024-05-17,19:03:58.87,2,1,"Rudis, Brad",1000244710,Right,TEX_AGG,"Sprague-Lott, Jared",814445,Right,ARK_RAZ,Undefined,1,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.24971,2.074853,-4.582969,2437.010142,258.215183,2:30,4.38814,3.62652,5.48096,-29.95135,5.5504,20.46163,3.84071,1.03421,81.01679,-3.470803,-0.95537,0.428841,,,,,,,,,,,,-11.56894,2.55417,-3.23709,50,4.551,9.47859,-130.37865,3.61531,-19.66465,30.60802,-27.83255,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,75c97eb0-14aa-11ef-b8e8-c9347743545c,87.89373,,,9.23293,,,,,,,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:03:58.87,2024-05-17T19:03:58.8761514-05:00,2024-05-18T00:03:58.8761514Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,6ed7bd40-d7de-49fd-983b-2cb76d3c9bb4,55.01747,-131.55129,15.30401,4.39206,4.68161,-13.91627,-3.61466,10.23198,-9.83232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-05-17,19:04:16.07,2,2,"Rudis, Brad",1000244710,Right,TEX_AGG,"Sprague-Lott, Jared",814445,Right,ARK_RAZ,Undefined,1,Top,1,1,0,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,89.67362,0.251679,-5.306332,2360.976882,266.369223,3:00,4.35596,3.56854,5.75126,-32.88364,2.52725,20.56403,1.85098,0.32794,81.22723,-5.821235,-1.644176,0.428292,95.83272,26.659975,22.80732,4968.968277,97.45777,48.60266,51.00895,293.89816,239.4859,38.249787,4.203857,-12.06253,1.56268,-3.13947,50,4.3569,11.14973,-129.68468,-0.61865,-20.38196,29.10301,-29.53362,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,800594e0-14aa-11ef-b8e8-c9347743545c,88.0064,60.72924,,8.44639,,,,0.50452,1.82142,-0.28824,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:04:16.07,2024-05-17T19:04:16.0777642-05:00,2024-05-18T00:04:16.0777642Z,LineDrive,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,222fc95c-cbb7-4ee4-bbe5-1a8fffaf6693,54.75117,-130.74656,14.55151,4.35981,0.45894,-14.76681,-3.55986,11.89341,-10.19098,226.823043,0.50255,115.84248,-28.37601,6.96809,-1.89357,0.52875,-0.1208,0.01652,-0.00094,1.82298,63.02466,-18.83828,1.04207,0.1719,-0.17334,0.05679,-0.00857,0.00049,-0.28806,48.68665,1.35383,-1.78832,0.5512,-0.10137,0.00951,-5E-05,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
7,2024-05-17,19:04:51.63,3,1,"Rudis, Brad",1000244710,Right,TEX_AGG,"Stovall, Peyton",696510,Left,ARK_RAZ,Undefined,1,Top,2,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.37679,0.982348,-5.050934,2466.377412,260.972428,2:45,4.36084,3.57516,5.63723,-30.45431,4.67449,21.53596,2.74315,0.6452,81.41313,-4.65883,-1.223314,0.426583,90.10659,24.739969,-65.485684,3706.12263,36.50414,42.24283,-103.76617,,141.75027,,,-12.39028,2.44634,-3.15835,50,4.42549,10.56391,-130.63639,1.12896,-21.17279,30.38529,-27.9937,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,9538acd0-14aa-11ef-b8e8-c9347743545c,88.35905,47.88489,,8.96366,,,,-1.09723,2.7562,-0.78742,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:04:51.63,2024-05-17T19:04:51.6320682-05:00,2024-05-18T00:04:51.6320682Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,ae67602f-bccb-4f71-aba4-f4fc32834888,54.8634,-131.76273,15.19264,4.36441,2.16665,-13.99685,-3.56448,11.34876,-10.58639,,-1.09723,49.80141,-16.64303,4.00381,-0.92175,0.20951,-0.04595,0.00809,-0.00077,2.7562,55.30743,-17.95609,1.28285,-0.20406,0.03037,-0.00387,0.0006,-5E-05,-0.78742,-109.2069,12.63284,-2.61256,0.52617,-0.1081,0.02245,-0.00381,0.00035,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,2024-05-17,19:05:14.15,3,2,"Rudis, Brad",1000244710,Right,TEX_AGG,"Stovall, Peyton",696510,Left,ARK_RAZ,Undefined,1,Top,2,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.74514,0.528525,-4.264859,2304.441867,261.032171,2:45,4.40701,3.53306,5.6891,-29.93978,4.49823,21.27214,2.40603,1.32325,82.46305,-5.008308,-0.472832,0.422368,,,,,,,,,,,,-11.90174,2.5091,-3.18657,50,4.43312,8.82934,-131.43826,0.11014,-20.75031,28.73763,-27.79954,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,a2a59090-14aa-11ef-b8e8-c9347743545c,89.24086,,,8.28209,,,,,,,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:05:14.15,2024-05-17T19:05:14.1503914-05:00,2024-05-18T00:05:14.1503914Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,7aa82878-b661-4cb2-8715-845738bf14d1,54.81205,-132.48619,14.36882,4.41062,1.12386,-13.89977,-3.52233,9.58601,-10.37515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-05-17,19:05:34.99,3,3,"Rudis, Brad",1000244710,Right,TEX_AGG,"Stovall, Peyton",696510,Left,ARK_RAZ,Undefined,1,Top,2,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.87679,2.371062,-0.753037,2323.075565,70.742608,8:15,4.27464,3.57828,5.00634,-48.64408,-2.9515,-12.8278,2.46068,1.79841,72.56834,-6.461009,-3.016936,0.486513,,,,,,,,,,,,6.0341,-1.60453,-3.49541,50,4.46367,2.08147,-115.71016,2.98031,8.11317,23.25621,-34.33142,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,af1a58b0-14aa-11ef-b8e8-c9347743545c,77.47471,,,7.30846,,,,,,,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:05:34.99,2024-05-17T19:05:34.9925802-05:00,2024-05-18T00:05:34.9925802Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,c1771b37-8ee5-4c44-8b0f-c8c4eb3f5832,55.49348,-116.80906,11.62811,4.28452,4.60253,-17.16571,-3.58471,1.69811,4.05658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-05-17,19:05:53.78,3,4,"Rudis, Brad",1000244710,Right,TEX_AGG,"Stovall, Peyton",696510,Left,ARK_RAZ,Undefined,1,Top,2,2,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.46031,1.554334,-4.352469,2399.274883,254.82283,2:30,4.40834,3.56336,5.49559,-28.36872,6.63634,20.12257,3.50283,1.1609,81.89068,-3.693997,-0.781659,0.425831,,,,,,,,,,,,-11.3004,3.25756,-3.19534,50,4.52586,9.0244,-130.88856,2.50789,-19.50879,28.87518,-26.55027,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20240517-Olsen-1,ba46e960-14aa-11ef-b8e8-c9347743545c,88.51509,,,8.56962,,,,,,,305ade00-9ad1-4c2e-9d32-29bbfe19d7dc,2024-05-18,00:05:53.78,2024-05-17T19:05:53.7866666-05:00,2024-05-18T00:05:53.7866666Z,,v3,3032,3375,,"Appel, Jackson",815096,Right,TEX_AGG,a13038a2-930a-4cfe-a62c-5952193b0e14,55.00478,-131.98804,14.43759,4.41112,3.51885,-13.27513,-3.55311,9.76724,-9.75439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
