PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-04-21,17:02:33.09,1,1,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,96.66389,-2.202145,-2.222986,2427.151187,233.117148,1:45,5.93561,1.35628,5.25766,-18.40454,12.11327,14.90328,2.33032,0.50859,88.76748,-5.608387,0.419978,0.397602,102.49429,17.958066,-55.098965,2827.634589,58.11447,28.017,-93.39452,282.57231,181.05883,-62.8701,2.779597,-8.03926,6.92071,-1.16402,50,5.72026,4.71039,-140.21734,-6.10502,-16.09483,30.04114,-18.31863,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,37e1a2c0-e090-11ed-b263-57f5e3c727ed,94.7995,30.90709,,7.89641,,,,-0.49797,2.11521,-0.13078,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:02:33.09,2023-04-21T17:02:33.0972508-05:00,2023-04-21T22:02:33.0972508Z,LineDrive,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,a8390deb-5598-4a1a-b15b-bc22e90cd243,55.24121,-141.3358,15.02057,5.93486,-5.423,-9.15931,-1.35054,5.30961,-8.04741,,-0.49811,81.82689,-21.43162,5.35021,-1.50821,0.4973,-0.13842,0.02346,-0.00172,2.11571,46.32374,-21.00907,2.02539,0.22088,-0.47484,0.20275,-0.03967,0.00306,-0.13065,-117.28783,16.34964,-4.11615,1.19157,-0.40771,0.11603,-0.01986,0.00146,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
2,2023-04-21,17:02:49.26,1,2,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,1,Cutter,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,89.88828,-0.613558,-2.494503,2575.134211,140.890637,10:45,5.56805,1.99681,5.29088,-27.58883,7.59142,-5.33575,2.6923,-0.79156,82.83754,-5.662075,-3.440041,0.426895,103.49119,19.019715,32.467495,2586.930304,88.33541,31.24979,65.54979,305.84531,237.2151,45.058182,3.156116,2.04532,4.26595,-1.7655,50,5.49199,5.92199,-130.47096,-2.44053,3.54826,25.7937,-24.77336,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,417c48d0-e090-11ed-b263-57f5e3c727ed,88.29442,36.80162,,7.05074,,,,1.31801,2.67866,0.73393,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:02:49.26,2023-04-21T17:02:49.2607324-05:00,2023-04-21T22:02:49.2607324Z,LineDrive,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,bb144191-c40c-44f5-8af0-1c499f51c416,55.20844,-131.49662,12.89685,5.56945,-1.45543,-12.38668,-1.99818,5.7809,1.77413,248.556897,1.31833,121.05865,-26.43648,5.19002,-0.9887,0.10482,0.01083,-0.00657,0.0008,2.67855,49.47098,-20.50988,2.41907,-0.63237,0.21627,-0.06553,0.01287,-0.00111,0.73386,77.03559,-0.46197,-1.67983,0.69842,-0.2758,0.08763,-0.01722,0.00144,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
3,2023-04-21,17:03:32.00,1,3,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.88509,1.942253,-0.344728,2894.025903,23.609299,6:45,5.97097,1.31819,4.64592,-57.48968,-12.01532,-5.81111,3.02646,0.50636,74.00914,-8.322018,-1.365535,0.48535,,,,,,,,,,,,2.74768,-5.93937,-1.27735,50,6.11655,0.95172,-116.00554,1.66705,3.77632,19.96076,-40.33688,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,5b05c290-e090-11ed-b263-57f5e3c727ed,77.66039,,,5.87594,,,,,,,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:03:32.00,2023-04-21T17:03:32.0060000-05:00,2023-04-21T22:03:32.0060000Z,,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,c218c1a5-3be6-4759-8255-0df19df20959,55.85663,-117.00894,9.98038,5.98179,3.69472,-20.16844,-1.32042,0.76189,1.88816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.54455,,,0.87688,,,,3.85705,4.61444,1.94068,77.09882,2.49511,-47.67877,3.8901,88.81229,-6.06008,4.63969,8.75185,-12.75977,1.83334,-66.07953,10.92837,High,High,High,,,High,High,High
4,2023-04-21,17:03:59.91,2,1,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Diaz, Davis",1000047778,Right,VAN_COM,Undefined,1,Top,1,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,96.87169,-1.629416,-2.009227,2524.871648,238.853907,2:00,5.88455,1.30958,5.30149,-18.94434,11.20134,17.10765,2.77486,0.84823,89.40546,-5.126236,1.027715,0.39517,54.95658,-19.271882,-26.454422,,,,,8.99745,8.88532,-27.79327,0.099202,-9.12225,6.28815,-1.14012,50,5.72276,4.11251,-140.69984,-4.7435,-18.48409,28.69137,-19.43255,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,6ba3e910-e090-11ed-b263-57f5e3c727ed,95.38281,2.65537,,7.46623,,,,1.1602,2.65537,-0.81212,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:03:59.91,2023-04-21T17:03:59.9180636-05:00,2023-04-21T22:03:59.9180636Z,GroundBall,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,0d1f7ad5-ef2e-4d75-b9e5-5313fa2c8cd9,55.1991,-141.75607,14.34569,5.88421,-4.02812,-9.71627,-1.30404,4.79297,-9.24205,180,1.15348,68.5397,,,,,,,,2.658,-26.76734,,,,,,,,-0.80877,-34.10458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
5,2023-04-21,17:04:30.91,3,1,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Schreck, RJ",1000138112,Left,VAN_COM,Undefined,1,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.92521,2.269832,-1.460229,2920.80872,33.108081,7:00,5.89031,1.33549,4.98993,-52.0703,-8.15945,-6.15213,3.69614,-0.55625,74.61981,-7.11205,-2.545989,0.476933,,,,,,,,,,,,2.65299,-4.19496,-1.18968,50,6.06638,3.2577,-117.44404,2.67434,3.72764,20.9941,-38.06824,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,7e17b9f0-e090-11ed-b263-57f5e3c727ed,79.03089,,,6.3054,,,,,,,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:04:30.91,2023-04-21T17:04:30.9186396-05:00,2023-04-21T22:04:30.9186396Z,,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,0e6e93e3-8ceb-4cea-82d3-8a02e36f52bb,55.51085,-118.42505,10.49705,5.89986,4.4532,-19.03412,-1.33784,3.08352,1.86382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-04-21,17:04:45.84,3,2,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Schreck, RJ",1000138112,Left,VAN_COM,Undefined,1,Top,2,1,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Error,0,0,,97.16784,-1.700029,-3.319625,2376.521582,253.685049,2:30,5.34514,1.85119,5.27772,-23.95891,5.89111,17.41084,1.74877,0.18085,90.30536,-6.066009,-0.233278,0.393227,75.88548,-51.557706,54.252954,,,,,1.87984,1.07078,27.288863,0.019282,-9.55737,3.57177,-1.56151,50,5.17193,7.35268,-141.09257,-5.18396,-19.6103,26.72111,-24.84529,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,86fec770-e090-11ed-b263-57f5e3c727ed,95.85409,1.6844,,6.86248,,,,0.8895,1.6844,-0.2233,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:04:45.84,2023-04-21T17:04:45.8442588-05:00,2023-04-21T22:04:45.8442588Z,GroundBall,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,038a0093-2c45-4aec-9431-d9af5416c4e1,55.22431,-142.07854,13.36056,5.3463,-4.26721,-12.42264,-1.84617,8.07627,-9.80515,,0.88924,40.51098,,,,,,,,1.68497,-87.35709,,,,,,,,-0.22367,56.27941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
7,2023-04-21,17:05:30.40,4,1,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Bulger, Jack",690965,Right,VAN_COM,Undefined,1,Top,2,0,0,Cutter,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.91323,-0.840884,-2.654838,2617.992338,166.745708,11:30,5.64661,1.49733,5.54862,-25.64572,8.19788,-1.71339,2.7228,-1.12807,84.28171,-5.550356,-2.959919,0.418706,,,,,,,,,,,,0.23354,4.64414,-1.26631,50,5.55674,6.19924,-132.059,-2.88316,0.41811,24.47924,-23.85939,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,a190b080-e090-11ed-b263-57f5e3c727ed,90.02116,,,6.63152,,,,,,,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:05:30.40,2023-04-21T17:05:30.4086876-05:00,2023-04-21T22:05:30.4086876Z,,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,ca7f61db-47e6-4150-9c50-6d81f0b77380,54.95037,-132.97347,12.23962,5.6478,-1.99185,-11.9297,-1.4976,6.18362,0.20905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-04-21,17:05:51.53,4,2,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Bulger, Jack",690965,Right,VAN_COM,Undefined,1,Top,2,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,97.17204,-2.649689,-3.071424,2398.074846,237.40203,2:00,5.67671,1.33929,5.25649,-19.58659,10.62489,15.18839,1.5496,-0.28356,89.39203,-6.256697,-0.379938,0.395601,,,,,,,,,,,,-8.37264,6.27591,-1.06923,50,5.4191,6.80393,-140.83608,-7.30153,-16.94164,29.75245,-19.47508,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,ae1d9480-e090-11ed-b263-57f5e3c727ed,95.27898,,,7.78001,,,,,,,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:05:51.53,2023-04-21T17:05:51.5399004-05:00,2023-04-21T22:05:51.5399004Z,,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,c98f16c8-cab6-4a7d-87e7-3007c8dd5c41,55.24241,-141.93925,14.87622,5.67644,-6.57943,-9.73754,-1.33315,7.4321,-8.47082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-04-21,17:06:14.54,4,3,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Bulger, Jack",690965,Right,VAN_COM,Undefined,1,Top,2,1,1,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.91904,0.071751,-1.672295,2680.995565,152.404531,11:00,5.50325,1.7049,5.32648,-25.91352,9.72001,-4.57296,3.41115,-0.2458,82.32212,-4.684517,-2.483836,0.429636,,,,,,,,,,,,1.89662,5.16788,-1.55028,50,5.49108,3.97613,-129.21413,-0.79373,3.25076,23.4462,-23.31638,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,bbd7d4f0-e090-11ed-b263-57f5e3c727ed,87.73111,,,6.59692,,,,,,,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:06:14.54,2023-04-21T17:06:14.5434972-05:00,2023-04-21T22:06:14.5434972Z,,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,8480be5b-7e89-455d-a004-e7ed39d0d70e,55.1723,-130.14927,11.7231,5.50419,0.13623,-11.65819,-1.70628,3.84648,1.62538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-04-21,17:06:56.26,4,4,"Lindsey, Andrew",1000064700,Right,TEN_VOL,"Bulger, Jack",690965,Right,VAN_COM,Undefined,1,Top,2,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.53605,0.51355,-1.615107,2906.689202,40.424363,7:15,5.84576,0.96958,5.10826,-52.76019,-9.04945,-8.9606,1.93312,-1.2992,74.41395,-9.015242,-3.202545,0.475845,,,,,,,,,,,,3.94319,-4.19429,-0.81013,50,5.85296,3.71674,-118.22052,-0.92989,5.51712,24.92591,-38.04251,TEN_VOL,VAN_COM,LindseyNelsonStadium,D1,SEC,20230421-LindseyNelsonStadium-1,d4c1b350-e090-11ed-b263-57f5e3c727ed,79.21163,,,7.1221,,,,,,,bfc4375c-915b-4a81-ab58-401a6d2813df,2023-04-21,22:06:56.26,2023-04-21T17:06:56.2641244-05:00,2023-04-21T22:06:56.2641244Z,,v3,471459,5046,,"Stark, Cal",1000075100,Right,TEN_VOL,d235ba32-88ef-4e4c-8a5b-4c207742cf9a,55.3909,-119.35174,12.46295,5.85598,0.79661,-19.02125,-0.97313,3.46636,2.75856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
