PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-02-21,16:02:44.88,1,1,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Gray, Clayton",1000098749,Right,AUS_GOV,Undefined,1,Top,0,0,0,Sinker,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,92.20083,-2.337735,-2.825061,2374.998139,227.123221,1:30,5.22313,1.67916,5.90132,-18.00615,14.9245,14.93099,1.54858,0.29869,84.27567,-5.734499,-0.147274,0.41302,103.66142,9.414831,15.45894,1227.713265,104.94208,9.0933,32.96923,177.62505,145.24634,19.110757,1.41853,-8.54977,8.64705,-1.46092,50,5.02466,5.97389,-133.75597,-6.04202,-15.47274,29.13074,-16.52528,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,f2246590-d104-11ee-baae-b1d9a8bc2914,91.26046,9.48838,,7.92516,,,,1.7608,1.56911,-0.29659,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:02:44.88,2024-02-21T16:02:44.8895166-06:00,2024-02-21T22:02:44.8895166Z,LineDrive,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,0d3c207e-0a7a-4ae9-a718-aad51152eef2,54.6004,-134.75417,14.56537,5.22199,-5.47576,-8.26264,-1.6747,6.50408,-7.73637,272.746519,1.7608,144.56273,-25.01238,5.29645,-1.22368,0.26115,-0.04607,0.00432,7E-05,1.56911,24.87004,-20.80921,2.30136,-0.51557,0.12996,-0.03479,0.00849,-0.00111,-0.29659,39.97788,2.10404,-1.30059,0.39823,-0.06728,-0.01274,0.01159,-0.00228,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2024-02-21,16:03:13.19,2,1,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Miller-Green, Lyle",1000052295,Right,AUS_GOV,Undefined,1,Top,1,0,0,Sinker,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,93.6275,-1.742734,-1.979216,2397.071222,228.061875,1:30,5.28577,1.59804,5.83338,-17.45887,14.42481,14.94969,2.2095,1.00341,85.7529,-5.031397,0.700518,0.406402,98.35368,-3.72907,-13.662735,,,,,21.90195,21.90195,-15.219197,0.144243,-8.21981,8.15752,-1.44561,50,5.13324,4.04232,-135.95858,-4.71146,-15.41552,29.26477,-16.87529,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,03025430-d105-11ee-baae-b1d9a8bc2914,92.74677,1.99588,,7.8746,,,,1.43986,1.99588,-0.95819,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:03:13.19,2024-02-21T16:03:13.1980990-06:00,2024-02-21T22:03:13.1980990Z,GroundBall,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,07119b3a-b048-4595-bbfc-6a8226a57fe6,54.66748,-136.95955,14.63239,5.28452,-4.13425,-8.43764,-1.59289,4.56959,-7.70776,0.670189,1.44017,139.84442,-22.98671,,,,,,,1.99676,-9.462,-30.41328,,,,,,,-0.95826,-33.99477,5.39772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2024-02-21,16:03:43.87,3,1,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Olson, Justin",1000216478,Left,AUS_GOV,Undefined,1,Top,2,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.49276,-0.739281,-2.985285,2463.669216,239.451013,2:00,5.16229,1.772,5.77065,-21.5595,11.1391,17.18631,2.67671,0.42354,84.81893,-4.761742,0.088792,0.411563,,,,,,,,,,,,-9.53119,6.17721,-1.53543,50,5.08803,6.23631,-134.2715,-2.4819,-17.48315,27.77502,-20.84315,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,154d8e70-d105-11ee-baae-b1d9a8bc2914,91.58369,,,7.67383,,,,,,,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:03:43.87,2024-02-21T16:03:43.8702782-06:00,2024-02-21T22:03:43.8702782Z,,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,a74ac428-afbf-4394-ab86-4368677f45fd,54.72979,-135.24635,13.88751,5.16231,-1.75035,-10.42158,-1.76508,6.84994,-8.74158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-02-21,16:03:55.86,3,2,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Olson, Justin",1000216478,Left,AUS_GOV,Undefined,1,Top,2,0,1,Fastball,Cutter,InPlay,Undefined,GroundBall,Single,0,0,,90.90363,-1.056191,-2.876796,2695.255178,206.507125,1:00,5.28392,1.77432,5.94068,-23.11442,10.50343,4.73634,2.37661,-0.50187,83.5707,-5.364433,-2.02725,0.417308,102.81527,4.473207,39.763495,3667.713538,,,,106.81616,103.49196,43.198015,0.798864,-3.21185,5.97634,-1.5476,50,5.18651,6.43692,-132.00063,-3.20903,-5.69448,26.8174,-21.57822,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,1c725280-d105-11ee-baae-b1d9a8bc2914,90.32288,4.33156,,7.33293,,,,1.92149,2.61475,0.31812,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:03:55.86,2024-02-21T16:03:55.8614718-06:00,2024-02-21T22:03:55.8614718Z,GroundBall,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,21303740-54c8-43b6-b4d5-ffb30d8ff155,54.56029,-132.92388,13.4087,5.2842,-2.46615,-10.78911,-1.77258,6.63296,-2.84724,,2.04814,113.38575,-23.30605,,,,,,,2.67019,10.80915,-17.79305,,,,,,,0.3126,96.2685,-6.41968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2024-02-21,16:04:30.20,4,1,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Gazdar, Jon Jon",1000132081,Right,AUS_GOV,Undefined,1,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.05878,-0.100102,-3.263463,2534.848892,126.448156,10:15,5.37394,1.66734,5.95952,-34.99226,4.15209,-3.74795,2.36494,-1.67452,76.97381,-6.595138,-3.935327,0.450304,,,,,,,,,,,,0.85658,2.60973,-1.40603,50,5.34689,7.18004,-123.21395,-1.37573,1.29716,27.89231,-28.22201,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,30f81370-d105-11ee-baae-b1d9a8bc2914,83.70438,,,8.08497,,,,,,,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:04:30.20,2024-02-21T16:04:30.2051006-06:00,2024-02-21T22:04:30.2051006Z,,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,5b49a7b9-c149-4fad-8c1f-d6132d5f0c53,54.53667,-124.23668,13.94616,5.37836,-0.34091,-14.111,-1.66843,7.13248,0.64858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-02-21,16:04:43.60,4,2,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Gazdar, Jon Jon",1000132081,Right,AUS_GOV,Undefined,1,Top,2,1,0,Cutter,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.91028,-1.233255,-2.61813,2539.934838,168.804815,11:45,5.25204,1.82199,6.03711,-25.56864,9.17288,-1.62772,1.97801,-0.73963,82.50076,-5.971035,-2.910677,0.424225,70.9246,21.320254,156.472978,3729.920261,,,,,48.14528,,,0.21366,5.32114,-1.61668,50,5.14167,5.97427,-129.23649,-3.62464,0.36604,23.66086,-23.0579,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,38e50980-d105-11ee-baae-b1d9a8bc2914,88.8502,14.53345,,6.40953,,,,0.81853,1.9101,0.75855,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:04:43.60,2024-02-21T16:04:43.6002494-06:00,2024-02-21T22:04:43.6002494Z,,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,24717be5-eaa6-4aa3-97a5-b87884215070,54.46444,-130.05128,11.83043,5.25282,-2.83061,-11.52895,-1.82219,5.96166,0.18302,321.993611,0.81853,-88.84815,3.93331,-0.57799,0.05442,-0.00345,0.00424,-0.00606,0.0031,1.9101,37.82059,-27.64257,3.41782,-0.68588,0.12669,-0.02571,0.00491,-0.00066,0.75855,38.68211,-9.43282,3.03324,-0.77316,0.18639,-0.04692,0.01234,-0.00266,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
7,2024-02-21,16:05:03.86,4,3,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Gazdar, Jon Jon",1000132081,Right,AUS_GOV,Undefined,1,Top,2,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.89099,-1.77803,-1.462368,2458.084593,237.180695,2:00,5.34186,1.71573,5.93404,-19.44426,12.40012,17.56607,2.07085,1.82255,85.35525,-5.440475,1.694009,0.406151,,,,,,,,,,,,-9.57741,7.22367,-1.60945,50,5.18896,2.72804,-136.30592,-4.87702,-17.87032,32.26068,-18.69557,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,44f606c0-d105-11ee-baae-b1d9a8bc2914,92.80394,,,8.53574,,,,,,,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:05:03.86,2024-02-21T16:05:03.8646974-06:00,2024-02-21T22:05:03.8646974Z,,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,458e588b-1707-4991-a032-d3a403467677,54.56735,-137.38266,16.13034,5.34132,-4.25303,-9.34779,-1.71045,3.32448,-8.93516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-02-21,16:05:27.51,4,4,"Hardin, Tyson",1000241967,Right,MSU_BDG,"Gazdar, Jon Jon",1000132081,Right,AUS_GOV,Undefined,1,Top,2,2,1,Sinker,Sinker,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,93.66173,-1.987528,-2.663454,2372.275258,234.993965,1:45,5.27145,1.75107,5.85944,-19.85844,11.92859,15.64796,1.76731,0.57877,86.03017,-5.698715,0.141771,0.405785,72.70567,-36.552405,-9.070084,,,,,3.16759,3.16759,-17.307376,0.026727,-8.72378,6.92646,-1.5441,50,5.09838,5.63563,-135.96135,-5.40019,-16.4079,28.47069,-19.14657,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,53143920-d105-11ee-baae-b1d9a8bc2914,92.88762,1.70129,,7.63156,,,,0.75809,1.70129,-0.5806,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:05:27.51,2024-02-21T16:05:27.5145406-06:00,2024-02-21T22:05:27.5145406Z,GroundBall,v3,5080,471237,,"Long, Johnny",802337,Right,MSU_BDG,14c0ea71-1d8a-4881-94d1-c5f1e88aaa59,54.64142,-136.92983,14.23535,5.27099,-4.74888,-9.57328,-1.7453,6.19378,-8.20395,,0.75726,84.78497,,,,,,,,1.70192,-63.65357,,,,,,,,-0.58047,-13.53495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
9,2024-02-21,16:07:52.55,1,1,"Holt, Campbell",1000050029,Left,AUS_GOV,"Larry, Amani",1000116176,Right,MSU_BDG,Undefined,1,Bottom,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.45501,-0.405918,5.161671,2270.829513,123.881473,10:15,5.28169,-3.01174,5.16755,-28.94041,7.99989,-10.1489,2.4864,1.01354,80.79356,-5.703476,3.375482,0.437443,,,,,,,,,,,,6.46508,4.45705,2.53744,50,5.22179,-11.08468,-127.86984,-2.00399,10.71471,26.12196,-24.78732,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,a98dd3b0-d105-11ee-baae-b1d9a8bc2914,86.16534,,,7.66145,,,,,,,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:07:52.55,2024-02-21T16:07:52.5556414-06:00,2024-02-21T22:07:52.5556414Z,,v3,5080,471237,,"Conley, Trevor",1000050880,Right,AUS_GOV,393b3919-0b05-4c24-a699-aa7732ac7bf8,55.33123,-128.95433,13.06098,5.28363,-0.97491,-12.39366,3.00687,-11.52951,5.35736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-02-21,16:08:02.40,1,2,"Holt, Campbell",1000050029,Left,AUS_GOV,"Larry, Amani",1000116176,Right,MSU_BDG,Undefined,1,Bottom,0,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.26983,-0.76478,4.511417,2226.47759,129.707426,10:15,5.23436,-3.06401,4.89855,-27.90545,9.66465,-10.12363,2.18326,0.36823,80.3153,-5.868627,2.735368,0.441156,,,,,,,,,,,,6.2578,5.365,2.63033,50,5.13628,-9.58401,-127.58551,-2.78853,10.2839,26.9858,-23.35735,MSU_BDG,AUS_GOV,MSST,D1,SEC,20240221-MSST-1,af6e7f00-d105-11ee-baae-b1d9a8bc2914,85.44008,,,7.95453,,,,,,,cf503503-a5cf-4d51-b147-dea0106ec175,2024-02-21,22:08:02.40,2024-02-21T16:08:02.4000190-06:00,2024-02-21T22:08:02.4000190Z,,v3,5080,471237,,"Conley, Trevor",1000050880,Right,AUS_GOV,0ce3d143-b3c3-4125-b0b2-ac88c1c2f580,55.59878,-128.76427,13.4929,5.2358,-1.76826,-11.67867,3.05878,-10.03322,5.14195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
